Id,Quantity,SalesAmount,InvoiceId,ProductId
237,6,179.7,236,8
237,6,179.7,236,8
238,8,3960,237,1
239,2,59.9,238,8
239,3,89.85,238,8
240,5,149.75,239,7
241,2,299.9,240,10
242,2,59.9,241,7
242,3,389.85,241,11
242,5,149.75,241,8
243,6,179.7,242,8
244,2,179.9,243,9
245,3,89.85,244,8
246,2,1500,245,6
246,1,495,245,1
247,5,149.75,246,7
248,8,239.6,247,7
248,9,8055,247,2
249,7,209.65,248,8
250,6,179.7,249,8
250,8,719.6,249,9
251,6,899.7,250,10
251,8,1799.6,250,12
252,8,1199.6,251,10
253,4,119.8,252,7
253,2,59.9,252,8
253,6,4500,252,6
254,4,519.8,253,11
254,7,8365,253,3
255,7,1049.65,254,10
255,5,149.75,254,7
256,5,4475,255,2
256,6,179.7,255,7
257,8,1039.6,256,11
258,8,239.6,257,8
259,7,6965,258,4
260,2,59.9,259,8
261,1,224.95,260,12
261,1,500,260,5
262,1,129.95,261,11
263,5,3750,262,6
263,2,59.9,262,8
264,7,209.65,263,7
264,4,119.8,263,8
265,9,269.55,264,7
265,6,179.7,264,7
266,1,149.95,265,10
266,1,149.95,265,10
266,9,269.55,265,7
267,1,129.95,266,11
267,6,179.7,266,7
267,7,209.65,266,8
268,6,899.7,267,10
268,6,179.7,267,7
268,8,719.6,267,9
269,2,59.9,268,7
269,9,269.55,268,7
270,5,149.75,269,8
271,6,1349.7,270,12
271,6,179.7,270,7
271,7,209.65,270,7
272,4,119.8,271,7
273,3,449.85,272,10
273,4,599.8,272,10
274,2,59.9,273,8
275,5,149.75,274,8
276,1,29.95,275,7
276,1,29.95,275,7
276,2,259.9,275,11
277,1,29.95,276,8
278,1,750,277,6
278,9,4500,277,5
278,9,1349.55,277,10
279,6,179.7,278,7
279,1,129.95,278,11
279,9,269.55,278,8
280,1,89.95,279,9
280,6,3000,279,5
281,9,269.55,280,7
282,1,29.95,281,7
282,3,1485,281,1
282,7,909.65,281,11
283,7,1049.65,282,10
284,2,59.9,283,8
284,6,179.7,283,7
284,4,119.8,283,8
285,2,299.9,284,10
285,4,359.8,284,9
286,8,1199.6,285,10
287,2,1000,286,5
288,4,599.8,287,10
288,1,89.95,287,9
289,6,899.7,288,10
289,7,209.65,288,8
289,1,29.95,288,7
290,8,239.6,289,8
291,1,129.95,290,11
291,8,239.6,290,8
291,3,89.85,290,8
292,1,895,291,2
292,3,89.85,291,7
292,4,3980,291,4
293,4,119.8,292,7
294,4,599.8,293,10
294,9,8055,293,2
294,1,29.95,293,8
295,5,149.75,294,7
295,9,809.55,294,9
295,5,149.75,294,8
295,4,599.8,294,10
295,6,539.7,294,9
296,9,269.55,295,7
296,5,149.75,295,7
297,3,3585,296,3
297,1,750,296,6
297,6,179.7,296,8
298,5,149.75,297,7
299,6,539.7,298,9
299,5,149.75,298,7
299,4,599.8,298,10
300,3,449.85,299,10
300,2,59.9,299,7
301,5,4475,300,2
301,8,239.6,300,7
302,6,1349.7,301,12
302,5,149.75,301,7
302,6,5370,301,2
303,5,149.75,302,8
303,4,119.8,302,8
303,6,179.7,302,7
304,8,1799.6,303,12
304,8,239.6,303,7
304,1,995,303,4
305,8,1799.6,304,12
306,7,209.65,305,7
306,4,119.8,305,8
307,2,59.9,306,8
307,7,209.65,306,8
308,2,259.9,307,11
309,7,209.65,308,7
310,7,209.65,309,8
311,9,269.55,310,8
311,3,269.85,310,9
311,2,59.9,310,7
311,8,239.6,310,7
312,4,119.8,311,7
312,4,519.8,311,11
312,6,899.7,311,10
313,1,149.95,312,10
313,9,269.55,312,8
313,6,179.7,312,7
314,2,2390,313,3
315,8,239.6,314,7
315,5,749.75,314,10
315,7,209.65,314,8
316,7,209.65,315,8
317,7,8365,316,3
317,3,2250,316,6
317,7,209.65,316,8
317,3,2250,316,6
318,7,209.65,317,7
318,1,29.95,317,7
319,2,259.9,318,11
319,4,119.8,318,7
320,6,779.7,319,11
320,7,209.65,319,7
320,2,299.9,319,10
321,1,1195,320,3
321,1,29.95,320,7
322,6,179.7,321,7
322,5,4975,321,4
322,3,89.85,321,7
323,6,179.7,322,8
323,2,990,322,1
323,5,149.75,322,7
324,8,1199.6,323,10
324,1,995,323,4
324,9,4455,323,1
325,1,149.95,324,10
325,2,990,324,1
326,5,149.75,325,7
327,3,449.85,326,10
328,3,269.85,327,9
328,5,149.75,327,7
329,8,239.6,328,7
329,2,59.9,328,8
330,7,8365,329,3
330,7,209.65,329,7
331,7,6965,330,4
331,3,1485,330,1
331,2,259.9,330,11
332,7,209.65,331,8
333,6,179.7,332,7
333,1,29.95,332,7
333,6,3000,332,5
334,3,3585,333,3
334,7,209.65,333,7
335,7,629.65,334,9
336,3,89.85,335,8
336,3,89.85,335,8
336,1,149.95,335,10
337,1,89.95,336,9
338,2,2390,337,3
339,7,1049.65,338,10
339,4,119.8,338,8
339,5,149.75,338,8
340,7,209.65,339,7
341,8,9560,340,3
341,9,269.55,340,7
342,7,209.65,341,8
342,9,6750,341,6
342,6,5370,341,2
343,9,269.55,342,8
344,2,299.9,343,10
344,9,1349.55,343,10
345,7,209.65,344,8
345,8,239.6,344,8
346,3,89.85,345,8
347,3,89.85,346,8
348,9,1169.55,347,11
348,5,1124.75,347,12
349,3,449.85,348,10
349,8,1199.6,348,10
350,9,269.55,349,8
351,5,649.75,350,11
351,6,899.7,350,10
352,8,239.6,351,8
352,9,269.55,351,7
353,7,8365,352,3
353,8,719.6,352,9
353,2,1500,352,6
354,7,209.65,353,7
354,2,59.9,353,8
354,2,59.9,353,8
355,7,209.65,354,8
355,6,5970,354,4
356,9,1349.55,355,10
356,2,59.9,355,8
356,7,1049.65,355,10
357,1,29.95,356,7
357,7,209.65,356,8
358,6,779.7,357,11
358,2,59.9,357,7
358,2,59.9,357,8
359,2,59.9,358,7
359,2,59.9,358,8
359,7,209.65,358,8
360,8,1199.6,359,10
360,3,674.85,359,12
361,5,149.75,360,7
361,4,119.8,360,8
361,4,119.8,360,8
362,8,239.6,361,7
363,1,29.95,362,7
363,9,1169.55,362,11
363,9,8955,362,4
364,5,649.75,363,11
364,2,1790,363,2
364,2,59.9,363,7
365,7,1049.65,364,10
365,2,59.9,364,8
365,4,119.8,364,8
366,7,209.65,365,8
366,8,239.6,365,7
366,8,239.6,365,8
367,7,209.65,366,7
367,3,89.85,366,7
368,9,269.55,367,7
368,4,519.8,367,11
368,8,239.6,367,8
369,5,149.75,368,7
370,3,89.85,369,8
370,7,909.65,369,11
371,3,3585,370,3
371,9,6750,370,6
371,4,119.8,370,7
372,1,29.95,371,8
372,6,179.7,371,7
373,7,209.65,372,7
373,7,209.65,372,7
373,1,29.95,372,8
374,3,89.85,373,7
374,9,809.55,373,9
374,4,3980,373,4
375,9,2024.55,374,12
375,1,149.95,374,10
375,1,29.95,374,7
376,4,3980,375,4
376,5,149.75,375,8
376,6,179.7,375,7
377,8,239.6,376,8
378,6,5970,377,4
379,8,1199.6,378,10
379,7,909.65,378,11
380,7,209.65,379,7
380,4,599.8,379,10
380,4,519.8,379,11
381,7,209.65,380,8
381,8,7960,380,4
382,9,269.55,381,7
383,7,629.65,382,9
383,9,269.55,382,7
383,8,239.6,382,7
384,8,239.6,383,8
384,4,359.8,383,9
384,7,909.65,383,11
385,3,89.85,384,8
385,1,89.95,384,9
386,6,899.7,385,10
386,2,1500,385,6
386,6,779.7,385,11
387,7,1049.65,386,10
387,4,3980,386,4
388,2,1990,387,4
388,7,209.65,387,8
388,8,9560,387,3
389,2,299.9,388,10
390,9,1349.55,389,10
390,9,809.55,389,9
390,9,269.55,389,8
391,7,1049.65,390,10
391,3,1485,390,1
392,6,779.7,391,11
392,8,239.6,391,7
393,7,629.65,392,9
394,6,179.7,393,8
394,5,2500,393,5
395,9,269.55,394,7
395,4,119.8,394,7
396,9,269.55,395,7
396,4,119.8,395,8
397,5,749.75,396,10
398,6,4500,397,6
398,8,239.6,397,7
398,1,29.95,397,7
398,9,269.55,397,8
398,8,239.6,397,7
399,1,89.95,398,9
399,3,89.85,398,7
399,9,809.55,398,9
400,1,129.95,399,11
400,5,149.75,399,7
401,4,599.8,400,10
401,8,239.6,400,8
401,5,2500,400,5
402,5,149.75,401,8
402,9,8055,401,2
402,2,59.9,401,7
403,5,449.75,402,9
403,8,239.6,402,7
404,5,449.75,403,9
404,7,209.65,403,7
405,3,89.85,404,8
405,7,5250,404,6
406,5,5975,405,3
407,3,1485,406,1
407,3,389.85,406,11
408,2,59.9,407,8
408,1,89.95,407,9
408,6,179.7,407,8
409,9,809.55,408,9
409,1,29.95,408,7
410,8,4000,409,5
410,9,1169.55,409,11
411,5,3750,410,6
412,3,449.85,411,10
412,8,3960,411,1
412,1,1195,411,3
413,1,29.95,412,7
413,5,749.75,412,10
414,7,209.65,413,7
414,7,1049.65,413,10
415,7,209.65,414,8
415,8,7160,414,2
415,1,89.95,414,9
416,6,779.7,415,11
417,1,750,416,6
418,1,129.95,417,11
419,8,3960,418,1
419,2,179.9,418,9
419,1,29.95,418,8
420,3,89.85,419,8
421,3,89.85,420,7
421,5,149.75,420,7
421,2,299.9,420,10
422,5,149.75,421,7
423,5,149.75,422,7
424,2,59.9,423,7
425,2,59.9,424,7
426,8,239.6,425,8
426,2,259.9,425,11
427,5,149.75,426,7
427,1,129.95,426,11
428,1,895,427,2
428,8,719.6,427,9
428,9,1169.55,427,11
429,4,119.8,428,7
430,1,89.95,429,9
430,7,209.65,429,7
431,1,750,430,6
431,3,89.85,430,8
432,6,7170,431,3
433,7,209.65,432,8
433,4,119.8,432,8
433,3,89.85,432,8
434,3,89.85,433,8
434,8,239.6,433,8
434,1,29.95,433,8
435,8,7960,434,4
435,5,2475,434,1
436,8,7960,435,4
436,3,3585,435,3
437,9,1169.55,436,11
438,5,149.75,437,7
438,3,89.85,437,8
438,3,89.85,437,7
439,3,2985,438,4
440,9,269.55,439,7
441,1,29.95,440,7
442,2,59.9,441,7
442,6,899.7,441,10
442,7,629.65,441,9
443,7,209.65,442,7
443,9,1169.55,442,11
443,4,519.8,442,11
443,4,359.8,442,9
444,4,119.8,443,8
444,6,5370,443,2
445,2,1790,444,2
445,9,269.55,444,8
445,9,8955,444,4
446,7,209.65,445,8
447,8,1039.6,446,11
447,5,149.75,446,7
447,4,119.8,446,8
448,3,1485,447,1
449,4,119.8,448,7
449,7,209.65,448,8
450,1,29.95,449,7
450,5,749.75,449,10
451,1,29.95,450,8
451,8,239.6,450,7
452,5,149.75,451,7
452,9,1349.55,451,10
452,7,909.65,451,11
453,7,6965,452,4
453,7,209.65,452,7
454,6,539.7,453,9
455,5,449.75,454,9
456,6,7170,455,3
457,6,179.7,456,8
457,9,269.55,456,7
457,9,269.55,456,7
458,8,239.6,457,7
459,7,909.65,458,11
459,1,149.95,458,10
460,3,2685,459,2
461,2,990,460,1
461,3,89.85,460,8
461,8,9560,460,3
462,8,239.6,461,8
463,7,209.65,462,8
464,3,269.85,463,9
464,3,2685,463,2
464,8,239.6,463,8
465,2,59.9,464,7
465,9,269.55,464,7
465,9,269.55,464,8
466,3,89.85,465,7
466,8,239.6,465,7
467,3,89.85,466,7
467,4,119.8,466,8
467,4,519.8,466,11
468,3,674.85,467,12
468,9,809.55,467,9
468,6,4500,467,6
469,6,4500,468,6
469,7,3465,468,1
470,1,29.95,469,7
470,7,209.65,469,8
470,3,89.85,469,7
471,9,269.55,470,7
472,3,89.85,471,8
473,3,674.85,472,12
473,1,89.95,472,9
474,4,359.8,473,9
474,9,10755,473,3
475,3,449.85,474,10
476,2,59.9,475,8
476,6,179.7,475,7
476,7,209.65,475,7
477,9,269.55,476,8
477,8,1199.6,476,10
477,1,29.95,476,8
478,5,149.75,477,7
478,1,895,477,2
479,4,599.8,478,10
479,6,899.7,478,10
479,9,269.55,478,7
480,8,239.6,479,8
481,7,909.65,480,11
481,9,269.55,480,8
481,5,4975,480,4
482,2,179.9,481,9
483,1,129.95,482,11
483,4,119.8,482,7
483,2,179.9,482,9
483,7,1049.65,482,10
483,4,119.8,482,7
484,4,359.8,483,9
485,1,89.95,484,9
486,2,1790,485,2
487,6,1349.7,486,12
487,1,149.95,486,10
487,8,1199.6,486,10
488,7,209.65,487,7
488,8,1799.6,487,12
489,4,119.8,488,8
490,5,149.75,489,8
490,9,269.55,489,7
491,3,2985,490,4
492,3,89.85,491,8
492,3,674.85,491,12
493,7,5250,492,6
493,3,89.85,492,8
494,3,2985,493,4
494,1,129.95,493,11
495,5,149.75,494,7
496,8,239.6,495,7
496,9,269.55,495,8
497,2,59.9,496,8
497,4,119.8,496,7
497,3,2985,496,4
498,1,129.95,497,11
499,6,179.7,498,8
500,5,449.75,499,9
500,5,149.75,499,8
501,5,149.75,500,7
501,5,4475,500,2
502,8,239.6,501,7
502,2,59.9,501,7
503,5,149.75,502,7
503,8,1039.6,502,11
504,3,269.85,503,9
504,8,239.6,503,8
504,2,299.9,503,10
505,4,599.8,504,10
506,4,2000,505,5
506,9,269.55,505,7
507,5,149.75,506,8
507,5,149.75,506,7
508,9,1349.55,507,10
508,5,5975,507,3
509,4,359.8,508,9
509,7,209.65,508,7
510,6,3000,509,5
510,9,1169.55,509,11
511,9,269.55,510,7
511,6,179.7,510,8
511,2,1790,510,2
512,5,149.75,511,8
513,2,179.9,512,9
513,8,239.6,512,7
514,1,149.95,513,10
514,2,59.9,513,8
515,3,89.85,514,7
516,8,239.6,515,8
516,6,179.7,515,8
517,5,2500,516,5
517,8,239.6,516,7
518,8,3960,517,1
518,1,29.95,517,8
519,1,29.95,518,7
519,5,649.75,518,11
519,4,119.8,518,8
520,3,89.85,519,7
520,6,4500,519,6
520,4,119.8,519,7
521,6,179.7,520,7
521,9,1169.55,520,11
522,4,1980,521,1
522,1,29.95,521,8
523,2,59.9,522,8
523,3,89.85,522,8
523,8,9560,522,3
524,5,4475,523,2
524,8,239.6,523,7
524,3,89.85,523,8
525,6,779.7,524,11
526,4,119.8,525,8
527,3,449.85,526,10
527,3,89.85,526,8
528,7,209.65,527,8
528,4,2000,527,5
528,2,179.9,527,9
529,9,809.55,528,9
529,9,1169.55,528,11
529,5,149.75,528,7
529,4,899.8,528,12
529,7,6965,528,4
530,9,1349.55,529,10
531,7,209.65,530,8
531,9,269.55,530,7
532,3,2985,531,4
532,8,239.6,531,8
532,5,649.75,531,11
533,4,899.8,532,12
533,5,5975,532,3
533,3,2250,532,6
534,8,1199.6,533,10
534,6,3000,533,5
534,5,649.75,533,11
535,6,179.7,534,8
535,9,269.55,534,7
535,2,449.9,534,12
536,1,750,535,6
536,7,209.65,535,8
536,3,2985,535,4
537,4,2000,536,5
537,7,3500,536,5
537,7,1049.65,536,10
538,7,3500,537,5
538,7,6265,537,2
538,4,3580,537,2
539,9,269.55,538,8
540,4,519.8,539,11
540,2,59.9,539,8
540,7,6965,539,4
540,4,4780,539,3
541,9,1349.55,540,10
541,1,29.95,540,8
541,9,269.55,540,7
542,2,59.9,541,8
542,1,29.95,541,7
542,6,4500,541,6
543,4,599.8,542,10
543,6,179.7,542,7
543,6,539.7,542,9
544,4,119.8,543,7
544,7,909.65,543,11
544,8,3960,543,1
545,5,149.75,544,8
545,5,149.75,544,7
546,7,909.65,545,11
547,7,209.65,546,8
547,3,269.85,546,9
548,8,719.6,547,9
549,4,359.8,548,9
549,1,495,548,1
550,5,149.75,549,7
550,2,299.9,549,10
550,3,89.85,549,7
551,8,239.6,550,7
552,1,29.95,551,8
552,7,209.65,551,8
552,7,209.65,551,7
553,1,895,552,2
554,1,29.95,553,7
555,3,89.85,554,8
555,3,2985,554,4
555,7,5250,554,6
556,7,209.65,555,7
557,2,1990,556,4
557,9,10755,556,3
557,5,749.75,556,10
558,1,89.95,557,9
558,8,1039.6,557,11
559,7,1049.65,558,10
559,5,749.75,558,10
559,6,179.7,558,8
560,3,2250,559,6
560,5,2500,559,5
560,3,389.85,559,11
561,5,5975,560,3
562,6,179.7,561,7
563,2,179.9,562,9
564,1,29.95,563,8
564,1,129.95,563,11
564,4,119.8,563,7
565,4,519.8,564,11
565,7,1049.65,564,10
565,2,59.9,564,8
566,2,59.9,565,7
566,5,149.75,565,8
567,2,299.9,566,10
567,7,209.65,566,8
568,8,1039.6,567,11
569,7,1049.65,568,10
569,3,89.85,568,7
