InvoiceId,Date,TotalSalesAmount,CustomerId
113,03/01/2021,144,111
114,03/02/2021,162,112
115,03/03/2021,219,113
116,03/03/2021,181.5,114
117,03/04/2021,178.8,115
118,03/04/2021,666.4,116
119,03/04/2021,173,117
120,03/04/2021,338.1,118
121,03/04/2021,120,119
122,03/04/2021,18.4,120
123,03/04/2021,56,121
124,03/04/2021,112,89
125,03/05/2021,87.6,122
126,03/05/2021,132,123
127,03/05/2021,60,124
128,03/05/2021,451,125
129,03/05/2021,172.39999999999998,46
130,03/06/2021,59.2,126
131,03/06/2021,75,127
132,03/06/2021,64.5,128
133,03/06/2021,234,129
134,03/06/2021,154,130
135,03/06/2021,131.4,131
136,03/06/2021,149.2,132
137,03/06/2021,405,89
138,03/07/2021,126,133
139,03/07/2021,198.8,134
140,03/08/2021,80,135
141,03/08/2021,162.3,136
142,03/08/2021,116.10000000000001,137
143,03/09/2021,216,138
144,03/09/2021,80,139
145,03/09/2021,169.2,140
146,03/09/2021,37.45,141
147,03/10/2021,159,142
148,03/11/2021,193.7,143
149,03/11/2021,126,144
150,03/12/2021,81.6,145
151,03/12/2021,120,146
152,03/12/2021,168,147
153,03/12/2021,181.6,148
154,03/12/2021,106,149
155,03/12/2021,138.9,150
156,03/13/2021,697,151
157,03/13/2021,118.6,152
158,03/14/2021,141.6,153
159,03/15/2021,36,154
160,03/15/2021,90,155
161,03/16/2021,30,156
162,03/16/2021,82.8,157
163,03/16/2021,574.4,158
164,03/17/2021,73.6,159
165,03/17/2021,120,160
166,03/17/2021,128,161
167,03/17/2021,96,89
168,03/18/2021,18,162
169,03/18/2021,196,163
170,03/18/2021,25.5,164
171,03/18/2021,447.6,165
172,03/18/2021,72,166
173,03/19/2021,97.8,167
174,03/19/2021,166.5,168
175,03/19/2021,51.3,169
176,03/19/2021,216,170
177,03/19/2021,1116,171
178,03/19/2021,102,172
179,03/19/2021,351,173
180,03/19/2021,799,46
181,03/20/2021,164,174
182,03/20/2021,67.19999999999999,175
183,03/20/2021,162,176
184,03/20/2021,757,177
185,03/20/2021,234,178
186,03/20/2021,60,179
187,03/20/2021,72,180
188,03/21/2021,98.7,181
189,03/21/2021,70,182
190,03/21/2021,53,183
191,03/21/2021,198.6,184
192,03/21/2021,12.9,185
193,03/22/2021,202,186
194,03/22/2021,907.5,187
195,03/22/2021,144,188
196,03/22/2021,260.35,189
197,03/22/2021,46,190
198,03/22/2021,279,46
199,03/23/2021,567,191
200,03/23/2021,205.2,192
201,03/23/2021,77.8,193
202,03/23/2021,142.8,194
203,03/23/2021,113.8,195
204,03/23/2021,135.65,196
205,03/23/2021,15,197
206,03/24/2021,183.9,198
207,03/24/2021,51,199
208,03/24/2021,135,200
209,03/24/2021,179.45,201
210,03/24/2021,178.5,202
211,03/24/2021,178.5,203
212,03/25/2021,108.4,204
213,03/25/2021,303,205
214,03/25/2021,126,206
215,03/25/2021,338,207
216,03/25/2021,228,208
217,03/25/2021,84.14999999999999,209
218,03/25/2021,54.4,210
219,03/25/2021,46,46
220,03/26/2021,253.6,211
221,03/26/2021,262,212
222,03/26/2021,210,213
223,03/26/2021,237,214
224,03/26/2021,158.4,215
225,03/27/2021,72,216
226,03/27/2021,25.5,217
227,03/27/2021,84,218
228,03/27/2021,219,219
229,03/27/2021,170.39999999999998,220
230,03/27/2021,658,221
231,03/28/2021,64.39999999999999,222
232,03/28/2021,55.199999999999996,223
233,03/28/2021,18,224
234,03/29/2021,46,225
235,03/29/2021,120,226
236,03/30/2021,208.2,227
237,03/31/2021,96,228
238,03/31/2021,102.3,229
239,03/31/2021,75,230
240,03/31/2021,162,231
241,03/31/2021,130.5,232
242,03/31/2021,116.69999999999999,233
243,03/31/2021,18.4,234
244,04/01/2021,27.599999999999998,235
245,04/02/2021,48,236
246,04/02/2021,75,237
247,04/02/2021,252,238
248,04/02/2021,178.5,239
249,04/02/2021,128.79999999999998,240
250,04/02/2021,140,241
251,04/02/2021,80,242
252,04/02/2021,231,243
253,04/02/2021,166,244
254,04/02/2021,657,245
255,04/02/2021,150,246
256,04/03/2021,80,247
257,04/04/2021,103.2,248
258,04/04/2021,126,249
259,04/05/2021,51,250
260,04/05/2021,28,251
261,04/05/2021,10,252
262,04/05/2021,115.8,253
263,04/05/2021,156.6,254
264,04/05/2021,270,255
265,04/05/2021,253,256
266,04/06/2021,254.15,257
267,04/06/2021,667.6,258
268,04/06/2021,192,259
269,04/06/2021,64.5,260
270,04/06/2021,294,261
271,04/06/2021,60,262
272,04/07/2021,70,263
273,04/07/2021,38.9,264
274,04/07/2021,97.25,265
275,04/07/2021,56,266
276,04/07/2021,25.5,267
277,04/07/2021,270,268
278,04/07/2021,293.04999999999995,269
279,04/07/2021,117.2,270
280,04/07/2021,135,271
281,04/08/2021,121,272
282,04/08/2021,70,273
283,04/08/2021,152.6,274
284,04/08/2021,198.8,275
285,04/08/2021,80,276
286,04/08/2021,36,277
287,04/08/2021,333.2,278
288,04/08/2021,640.15,279
289,04/08/2021,204,280
290,04/08/2021,189.7,281
291,04/09/2021,129,282
292,04/09/2021,72,283
293,04/09/2021,441.2,284
294,04/09/2021,664.5,272
295,04/10/2021,225,285
296,04/10/2021,225,286
297,04/10/2021,75,287
298,04/10/2021,170.2,288
299,04/10/2021,279,289
300,04/10/2021,204,290
301,04/10/2021,207,291
302,04/10/2021,289.25,292
303,04/10/2021,242,293
304,04/10/2021,80,294
305,04/11/2021,177.6,295
306,04/11/2021,129.2,296
307,04/11/2021,20,297
308,04/11/2021,126,298
309,04/11/2021,136.15,299
310,04/11/2021,284.4,46
311,04/12/2021,172,300
312,04/12/2021,305.1,301
313,04/12/2021,36,302
314,04/12/2021,306.15,303
315,04/12/2021,136.15,304
316,04/12/2021,370.15,46
317,04/13/2021,144,305
318,04/13/2021,92,306
319,04/14/2021,348,307
320,04/14/2021,36,308
321,04/14/2021,243,309
322,04/14/2021,252,310
323,04/14/2021,206,311
324,04/14/2021,34,312
325,04/14/2021,90,313
326,04/14/2021,243,314
327,04/14/2021,117.6,315
328,04/15/2021,162.4,316
329,04/15/2021,231,317
330,04/15/2021,182,318
331,04/15/2021,90.3,319
332,04/15/2021,234,320
333,04/16/2021,159,321
334,04/16/2021,64.39999999999999,322
335,04/16/2021,215.85,314
336,04/17/2021,9.2,323
337,04/17/2021,36,324
338,04/17/2021,204.05,325
339,04/17/2021,105,326
340,04/17/2021,279,89
341,04/18/2021,324.3,327
342,04/18/2021,116.10000000000001,328
343,04/18/2021,749,329
344,04/18/2021,334.1,330
345,04/19/2021,76.5,331
346,04/19/2021,58.349999999999994,332
347,04/19/2021,140,333
348,04/19/2021,323,334
349,04/19/2021,82.8,335
350,04/20/2021,536,336
351,04/20/2021,208.6,337
352,04/20/2021,235.6,338
353,04/20/2021,181.8,339
354,04/20/2021,286.5,340
355,04/21/2021,682.8,341
356,04/21/2021,151.15,342
357,04/21/2021,141,343
358,04/21/2021,144.7,344
359,04/21/2021,678,345
360,04/21/2021,219.39999999999998,346
361,04/21/2021,144,347
362,04/22/2021,270,348
363,04/22/2021,110,349
364,04/22/2021,629.5999999999999,350
365,04/22/2021,307.9,351
366,04/22/2021,171,352
367,04/22/2021,357.6,353
368,04/22/2021,75,354
369,04/23/2021,97.6,355
370,04/23/2021,288,356
371,04/24/2021,120.9,357
372,04/24/2021,222.9,358
373,04/24/2021,208.8,359
374,04/24/2021,186,360
375,04/24/2021,259.25,361
376,04/24/2021,155.6,362
377,04/25/2021,108,363
378,04/25/2021,150,364
379,04/25/2021,206,365
380,04/25/2021,234.3,366
381,04/25/2021,162,367
382,04/25/2021,346.4,368
383,04/26/2021,310.8,369
384,04/26/2021,85.7,370
385,04/26/2021,156,371
386,04/26/2021,639,372
387,04/26/2021,316.15,373
388,04/26/2021,162,374
389,04/26/2021,894.5999999999999,375
390,04/26/2021,603,376
391,04/27/2021,180,377
392,04/27/2021,64.39999999999999,378
393,04/27/2021,243,379
394,04/27/2021,222,380
395,04/27/2021,239.8,381
396,04/27/2021,50,382
397,04/27/2021,527.1,272
398,04/28/2021,146,383
399,04/28/2021,85,384
400,04/28/2021,487.6,385
401,04/28/2021,241.25,386
402,04/28/2021,190,387
403,04/28/2021,151,388
404,04/28/2021,184.35,389
405,04/28/2021,90,390
406,04/28/2021,66,391
407,04/29/2021,103.29999999999998,392
408,04/29/2021,100.8,393
409,04/29/2021,234,394
410,04/29/2021,90,190
411,04/30/2021,144,395
412,04/30/2021,420,396
413,04/30/2021,196,397
414,04/30/2021,241.35,398
415,04/30/2021,60,399
416,04/30/2021,18,400
417,04/30/2021,10,401
418,04/30/2021,123.60000000000001,402
419,04/30/2021,76.5,403
420,04/30/2021,297,404
421,05/01/2021,75,405
422,05/01/2021,75,406
423,05/01/2021,30,407
424,05/01/2021,36,408
425,05/01/2021,93.6,409
426,05/01/2021,100,410
427,05/01/2021,175.6,411
428,05/01/2021,60,412
429,05/01/2021,135.2,272
430,05/02/2021,45.599999999999994,413
431,05/02/2021,108,414
432,05/02/2021,200.54999999999998,415
433,05/02/2021,255.6,416
434,05/02/2021,204,417
435,05/02/2021,198,418
436,05/02/2021,90,419
437,05/02/2021,178.35,420
438,05/02/2021,54,421
439,05/02/2021,162,422
440,05/02/2021,15,423
441,05/02/2021,154.39999999999998,424
442,05/02/2021,292.8,272
443,05/02/2021,123.6,299
444,05/03/2021,361.04999999999995,425
445,05/03/2021,90.3,426
446,05/03/2021,221.6,427
447,05/03/2021,36,428
448,05/03/2021,162.3,429
449,05/03/2021,420,430
450,05/03/2021,169.5,431
451,05/03/2021,250,432
452,05/03/2021,252,433
453,05/03/2021,55.199999999999996,434
454,05/03/2021,46,435
455,05/03/2021,108,436
456,05/03/2021,477,437
457,05/03/2021,144,438
458,05/03/2021,151,46
459,05/04/2021,36,439
460,05/04/2021,195.6,440
461,05/04/2021,73.6,441
462,05/04/2021,136.15,442
463,05/04/2021,166.8,443
464,05/04/2021,281.1,444
465,05/04/2021,165,445
466,05/04/2021,196,446
467,05/04/2021,220.8,447
468,05/04/2021,192,396
469,05/05/2021,247.5,448
470,05/05/2021,162,449
471,05/05/2021,58.349999999999994,450
472,05/05/2021,39.2,451
473,05/05/2021,198.8,452
474,05/05/2021,30,453
475,05/05/2021,241.8,454
476,05/05/2021,842.5,455
477,05/05/2021,102,456
478,05/05/2021,945,457
479,05/05/2021,204,458
480,05/05/2021,335.04999999999995,459
481,05/05/2021,18.4,460
482,05/05/2021,230.4,89
483,05/06/2021,36.8,461
484,05/06/2021,9.2,462
485,05/06/2021,24,463
486,05/06/2021,221,464
487,05/06/2021,206,465
488,05/06/2021,51.6,466
489,05/06/2021,208,467
490,05/06/2021,54,468
491,05/06/2021,106.5,469
492,05/07/2021,153.6,470
493,05/07/2021,64,471
494,05/07/2021,90,472
495,05/07/2021,349.5,473
496,05/07/2021,165,474
497,05/07/2021,10,475
498,05/07/2021,77.4,476
499,05/07/2021,173.5,477
500,05/07/2021,150,478
501,05/07/2021,150,479
502,05/07/2021,155,480
503,05/08/2021,203.2,481
504,05/08/2021,40,482
505,05/08/2021,234,483
506,05/09/2021,187.25,484
507,05/09/2021,819,485
508,05/09/2021,162.8,486
509,05/09/2021,198,487
510,05/09/2021,302.7,488
511,05/09/2021,46,489
512,05/09/2021,162.4,490
513,05/09/2021,132,491
514,05/09/2021,45,492
515,05/09/2021,219.89999999999998,493
516,05/09/2021,210,494
517,05/09/2021,105.2,495
518,05/10/2021,101.8,496
519,05/10/2021,222,497
520,05/10/2021,180,498
521,05/10/2021,57.2,499
522,05/10/2021,259.4,500
523,05/10/2021,207.6,501
524,05/10/2021,60,502
525,05/10/2021,51.6,503
526,05/10/2021,319.5,504
527,05/10/2021,268.9,505
528,05/10/2021,428.8,46
529,05/10/2021,90,479
530,05/11/2021,252.3,506
531,05/12/2021,177.6,507
532,05/12/2021,184,508
533,05/12/2021,238,509
534,05/12/2021,308,510
535,05/12/2021,250.5,511
536,05/12/2021,268,512
537,05/12/2021,258,513
538,05/12/2021,116.10000000000001,514
539,05/12/2021,289,89
540,05/13/2021,237.9,515
541,05/13/2021,174,516
542,05/13/2021,185.2,517
543,05/13/2021,238,518
544,05/13/2021,187.25,519
545,05/13/2021,70,520
546,05/14/2021,163.75,521
547,05/14/2021,73.6,522
548,05/14/2021,48.8,523
549,05/15/2021,282,524
550,05/15/2021,120,525
551,05/15/2021,250.35,526
552,05/15/2021,12,527
553,05/15/2021,18,528
554,05/15/2021,218.7,529
555,05/15/2021,126,530
556,05/15/2021,248,531
557,05/15/2021,89.2,532
558,05/15/2021,552.4,533
559,05/15/2021,174,534
560,05/15/2021,90,535
561,05/15/2021,108,536
562,05/15/2021,18.4,537
563,05/15/2021,91.2,488
564,05/16/2021,128.4,538
565,05/16/2021,94.5,539
566,05/16/2021,198.5,540
567,05/16/2021,80,541
568,05/16/2021,124,542
569,05/16/2021,105,543
570,05/16/2021,108,544
571,05/16/2021,755.4,545
572,05/16/2021,303,546
573,05/16/2021,70,547
574,05/17/2021,112,548
575,05/17/2021,197,549
576,05/17/2021,259.5,550
577,05/17/2021,162,551
578,05/17/2021,144,552
579,05/17/2021,331.3,479
580,05/18/2021,100,553
581,05/18/2021,30,554
582,05/18/2021,82.8,555
583,05/18/2021,145,556
584,05/18/2021,54,557
585,05/18/2021,311.6,558
586,05/18/2021,60,559
587,05/18/2021,441,560
588,05/18/2021,27.599999999999998,561
589,05/19/2021,48.9,562
590,05/19/2021,202,563
591,05/19/2021,236.89999999999998,564
592,05/19/2021,283,565
593,05/19/2021,67.69999999999999,566
594,05/19/2021,48,89
595,05/19/2021,40,190
596,05/19/2021,380.55,469
597,05/20/2021,95,567
598,05/20/2021,68.1,568
599,05/20/2021,370.4,569
600,05/20/2021,173.5,570
601,05/20/2021,156,571
602,05/20/2021,306,572
603,05/20/2021,621,573
604,05/20/2021,36,574
605,05/20/2021,325.5,575
606,05/20/2021,110,576
607,05/20/2021,187.2,577
608,05/21/2021,136.8,578
609,05/21/2021,60,579
610,05/21/2021,294,580
611,05/21/2021,36.8,581
612,05/21/2021,162,582
613,05/21/2021,351,583
614,05/21/2021,144,584
615,05/21/2021,175.05,469
616,05/21/2021,196,488
617,05/22/2021,54,585
618,05/22/2021,116.69999999999999,586
619,05/22/2021,285,587
620,05/22/2021,75,588
621,05/22/2021,146.4,589
622,05/22/2021,35.8,590
623,05/22/2021,215.04999999999998,591
624,05/22/2021,193.5,592
625,05/22/2021,60,593
626,05/22/2021,18.4,594
627,05/22/2021,204,595
628,05/22/2021,20,596
629,05/23/2021,343.3,597
630,05/23/2021,55.199999999999996,598
631,05/23/2021,553.5,599
632,05/23/2021,72,600
633,05/23/2021,64.39999999999999,601
634,05/23/2021,122.65,602
635,05/23/2021,162,603
636,05/23/2021,38.7,604
637,05/23/2021,180,605
638,05/23/2021,206.7,606
639,05/23/2021,108,607
640,05/23/2021,162,608
641,05/23/2021,175.04999999999998,609
642,05/23/2021,72.6,610
643,05/24/2021,134.05,611
644,05/24/2021,137.6,612
645,05/24/2021,126,613
646,05/24/2021,90,614
647,05/24/2021,138,615
648,05/24/2021,76,616
649,05/24/2021,180,617
650,05/24/2021,203,618
651,05/24/2021,109.45,619
652,05/24/2021,168,620
653,05/24/2021,161,621
654,05/24/2021,226.5,622
655,05/24/2021,90,623
656,05/24/2021,128,624
657,05/25/2021,253.2,625
658,05/25/2021,54.45,626
659,05/25/2021,369.20000000000005,627
660,05/25/2021,174.2,628
661,05/25/2021,55.199999999999996,629
662,05/25/2021,213,630
663,05/25/2021,117.8,631
664,05/25/2021,312,632
665,05/25/2021,60,633
666,05/25/2021,49.2,314
667,05/26/2021,33.2,634
668,05/26/2021,327,635
669,05/26/2021,120,636
670,05/26/2021,54,637
671,05/26/2021,182.7,638
672,05/26/2021,133.8,639
673,05/26/2021,77.4,640
674,05/26/2021,9.2,641
675,05/26/2021,162,642
676,05/26/2021,307.9,643
677,05/26/2021,337.5,644
678,05/26/2021,199.5,645
679,05/26/2021,157,646
680,05/26/2021,242,647
681,05/26/2021,223,533
682,05/26/2021,822.6,601
683,05/27/2021,255,648
684,05/27/2021,663.8,649
685,05/27/2021,147.6,650
686,05/27/2021,697.5,651
687,05/27/2021,54,652
688,05/27/2021,136.8,653
689,05/28/2021,423,654
690,05/28/2021,133.8,655
691,05/28/2021,40,656
692,05/28/2021,20,657
693,05/28/2021,170.14999999999998,658
694,05/28/2021,160,659
695,05/28/2021,80,660
696,05/28/2021,187.39999999999998,661
697,05/28/2021,275.3,662
698,05/28/2021,279.5,663
699,05/28/2021,277.8,664
700,05/28/2021,80,665
701,05/28/2021,342,666
702,05/28/2021,339.6,667
703,05/29/2021,108,668
704,05/29/2021,101.19999999999999,669
705,05/29/2021,162,670
706,05/29/2021,687,671
707,05/29/2021,264.4,672
708,05/29/2021,192,673
709,05/29/2021,192,674
710,05/29/2021,278.4,675
711,05/29/2021,172.39999999999998,676
712,05/29/2021,114.2,677
713,05/29/2021,60,678
714,05/29/2021,12,679
715,05/29/2021,821.7,680
716,05/29/2021,222.8,681
717,05/30/2021,162,682
718,05/30/2021,485,683
719,05/30/2021,233.64999999999998,684
720,05/30/2021,196.8,685
721,05/30/2021,96,686
722,05/30/2021,81,687
723,05/30/2021,464,469
724,05/31/2021,228,688
725,05/31/2021,30,689
726,05/31/2021,18,690
727,05/31/2021,132,46
728,05/31/2021,345,299
729,06/01/2021,70,691
730,06/01/2021,102,692
731,06/01/2021,80,693
732,06/01/2021,118.5,694
733,06/01/2021,105,695
734,06/01/2021,259.4,696
735,06/02/2021,72,697
736,06/02/2021,10,698
737,06/02/2021,263,699
738,06/02/2021,163.6,700
739,06/02/2021,185.4,701
740,06/02/2021,40,702
741,06/02/2021,246,703
742,06/02/2021,231,704
743,06/02/2021,306,705
744,06/02/2021,219.6,706
745,06/02/2021,60,707
746,06/02/2021,46,708
747,06/02/2021,156.8,709
748,06/02/2021,477,710
749,06/02/2021,96,711
750,06/02/2021,110.9,712
751,06/02/2021,211.79999999999998,713
752,06/02/2021,333,488
753,06/02/2021,15,631
754,06/03/2021,133.2,714
755,06/03/2021,45.599999999999994,715
756,06/04/2021,96,716
757,06/04/2021,70,717
758,06/04/2021,108,718
759,06/04/2021,114.39999999999999,719
760,06/04/2021,73.19999999999999,720
761,06/04/2021,105,721
762,06/04/2021,168.8,722
763,06/04/2021,10,723
764,06/04/2021,78.4,724
765,06/04/2021,797.05,725
766,06/04/2021,110.39999999999999,726
767,06/04/2021,917.7,727
768,06/04/2021,844,728
769,06/04/2021,651,729
770,06/04/2021,729,730
771,06/04/2021,537.6,360
772,06/05/2021,100,731
773,06/05/2021,147.3,732
774,06/05/2021,36,733
775,06/05/2021,168,734
776,06/05/2021,768,735
777,06/05/2021,60,736
778,06/05/2021,169,737
779,06/05/2021,60,738
780,06/05/2021,152.39999999999998,739
781,06/05/2021,77.8,740
782,06/05/2021,51,741
783,06/05/2021,188,742
784,06/06/2021,140,743
785,06/06/2021,216.6,744
786,06/06/2021,229.5,745
787,06/06/2021,155.6,746
788,06/06/2021,486,747
789,06/06/2021,18.4,748
790,06/06/2021,58.349999999999994,749
791,06/06/2021,64.5,750
792,06/07/2021,40,751
793,06/07/2021,249,752
794,06/07/2021,770,753
795,06/07/2021,196.1,46
796,06/08/2021,327.5,754
797,06/08/2021,332.1,755
798,06/08/2021,224.10000000000002,756
799,06/08/2021,303,757
800,06/08/2021,25.5,758
801,06/08/2021,132.8,759
802,06/09/2021,24.2,760
803,06/09/2021,153,761
804,06/09/2021,266.3,762
805,06/09/2021,215.7,763
806,06/09/2021,290.3,764
807,06/09/2021,235.2,765
808,06/09/2021,30,766
809,06/09/2021,72,767
810,06/09/2021,91,768
811,06/09/2021,90,769
812,06/09/2021,94.39999999999999,770
813,06/09/2021,207.2,469
814,06/10/2021,567,771
815,06/10/2021,321,772
816,06/10/2021,144,773
817,06/10/2021,84.9,774
818,06/10/2021,768,775
819,06/10/2021,30,89
820,06/10/2021,119.5,469
821,06/11/2021,251.5,776
822,06/11/2021,64.39999999999999,777
823,06/11/2021,19.45,778
824,06/11/2021,264,779
825,06/11/2021,157,780
826,06/11/2021,42.4,781
827,06/11/2021,134.6,782
828,06/11/2021,81.2,783
829,06/11/2021,72,784
830,06/11/2021,178,785
831,06/11/2021,280.5,786
832,06/11/2021,18.4,787
833,06/11/2021,399,788
834,06/11/2021,306.8,789
835,06/11/2021,162,790
836,06/11/2021,120.7,791
837,06/11/2021,124,792
838,06/11/2021,95.8,793
839,06/11/2021,18,469
840,06/12/2021,149.05,794
841,06/12/2021,211.6,795
842,06/12/2021,51,796
843,06/12/2021,176,797
844,06/12/2021,87.6,798
845,06/12/2021,37.45,799
846,06/12/2021,277.8,772
847,06/13/2021,267.6,800
848,06/13/2021,195,801
849,06/13/2021,54,802
850,06/13/2021,217.4,803
851,06/13/2021,324,804
852,06/13/2021,79.8,805
853,06/13/2021,127.5,806
854,06/13/2021,174.7,807
855,06/13/2021,259,808
856,06/13/2021,324,809
857,06/13/2021,108,810
858,06/13/2021,879,811
859,06/13/2021,30,812
860,06/13/2021,18,813
861,06/13/2021,162,814
862,06/13/2021,389.2,89
863,06/14/2021,657,815
864,06/14/2021,216.3,816
865,06/14/2021,217.5,817
866,06/14/2021,228,818
867,06/14/2021,426.40000000000003,190
868,06/15/2021,145.2,819
869,06/15/2021,161.55,820
870,06/15/2021,148.6,821
871,06/15/2021,36.8,822
872,06/15/2021,324,823
873,06/15/2021,9.2,824
874,06/15/2021,764,825
875,06/15/2021,233.8,826
876,06/15/2021,810,827
877,06/15/2021,30,828
878,06/15/2021,230,829
879,06/15/2021,175.5,830
880,06/15/2021,140,831
881,06/15/2021,648,832
882,06/15/2021,203,833
883,06/15/2021,72,834
884,06/15/2021,828,835
885,06/15/2021,175.59999999999997,836
886,06/15/2021,228,837
887,06/15/2021,12.9,299
888,06/15/2021,97.25,396
889,06/16/2021,150,838
890,06/16/2021,925.5,708
891,06/17/2021,135.2,839
892,06/17/2021,294,840
893,06/17/2021,155.6,272
894,06/17/2021,354,776
895,06/18/2021,72.8,841
896,06/18/2021,64.39999999999999,842
897,06/18/2021,90,843
898,06/18/2021,196.8,844
899,06/18/2021,200.6,845
900,06/18/2021,273.8,846
901,06/18/2021,753,847
902,06/18/2021,100,848
903,06/18/2021,429,849
904,06/18/2021,234,850
905,06/19/2021,270,851
906,06/19/2021,243,852
907,06/19/2021,269,853
908,06/19/2021,181.5,854
909,06/19/2021,137.8,855
910,06/19/2021,9.2,856
911,06/19/2021,84,46
912,06/19/2021,290.6,299
913,06/19/2021,708.1,772
914,06/20/2021,25.8,857
915,06/20/2021,144.3,858
916,06/20/2021,154.39999999999998,859
917,06/20/2021,36,860
918,06/20/2021,372,861
919,06/20/2021,40,862
920,06/20/2021,50,863
921,06/21/2021,162,864
922,06/22/2021,536,865
923,06/22/2021,154,866
924,06/22/2021,923.5,867
925,06/22/2021,18,868
926,06/22/2021,72,869
927,06/22/2021,218.95,870
928,06/22/2021,108,871
929,06/22/2021,1344,872
930,06/22/2021,837,873
931,06/22/2021,172.5,874
932,06/22/2021,300.5,875
933,06/22/2021,97.25,876
934,06/22/2021,36.8,877
935,06/22/2021,83.4,878
936,06/22/2021,227.8,879
937,06/22/2021,90.3,880
938,06/22/2021,140,881
939,06/22/2021,369,882
940,06/22/2021,244.2,883
941,06/23/2021,27.599999999999998,884
942,06/23/2021,209.20000000000002,885
943,06/23/2021,105,886
944,06/23/2021,30,887
945,06/23/2021,120.3,888
946,06/23/2021,221.10000000000002,889
947,06/23/2021,204,890
948,06/23/2021,124.19999999999999,891
949,06/23/2021,12,892
950,06/23/2021,335.9,893
951,06/23/2021,55.199999999999996,894
952,06/23/2021,90,895
953,06/23/2021,130.35,896
954,06/23/2021,70,601
955,06/24/2021,106,897
956,06/24/2021,296.04999999999995,898
957,06/24/2021,182.7,899
958,06/24/2021,127.8,900
959,06/24/2021,36,901
960,06/24/2021,92,902
961,06/24/2021,203.9,903
962,06/24/2021,841.5,904
963,06/24/2021,114,905
964,06/24/2021,279,906
965,06/24/2021,168,907
966,06/24/2021,648,908
967,06/24/2021,120,909
968,06/24/2021,830.2,910
969,06/24/2021,173.45,911
970,06/24/2021,344,314
971,06/24/2021,147.6,396
972,06/24/2021,730.5,766
973,06/25/2021,180,912
974,06/25/2021,162,913
975,06/25/2021,222,914
976,06/25/2021,115.99999999999999,915
977,06/25/2021,136.14999999999998,916
978,06/26/2021,72,917
979,06/26/2021,256.1,918
980,06/26/2021,60,919
