Id,Quantity,SalesAmount,InvoiceId,ProductId
219,2,18.4,218,9
220,5,46,219,9
221,8,73.6,220,9
221,2,36,220,4
221,8,144,220,4
222,6,90,221,3
222,1,10,221,11
222,9,162,221,2
223,3,54,222,5
223,1,81,222,10
223,5,75,222,3
224,2,30,223,3
224,4,72,223,5
224,9,135,223,3
225,6,77.4,224,8
225,1,81,224,10
226,4,72,225,4
227,1,25.5,226,6
228,7,84,227,1
229,5,90,228,4
229,3,54,228,4
229,5,75,228,3
230,7,64.4,229,9
230,8,96,229,1
230,1,10,229,11
231,8,648,230,10
231,1,10,230,11
232,7,64.4,231,9
233,6,55.2,232,9
234,1,18,233,2
235,5,46,234,9
236,8,120,235,3
237,6,153,236,6
237,6,55.2,236,9
238,8,96,237,1
239,2,25.8,238,8
239,3,76.5,238,6
240,5,75,239,3
241,2,162,240,10
242,2,36,241,4
242,3,30,241,11
242,5,64.5,241,8
243,6,116.7,242,7
244,2,18.4,243,9
245,3,27.6,244,9
246,2,36,245,2
246,1,12,245,1
247,5,75,246,3
248,8,144,247,5
248,9,108,247,1
249,7,178.5,248,6
250,6,55.2,249,9
250,8,73.6,249,9
251,6,60,250,11
251,8,80,250,11
252,8,80,251,11
253,4,72,252,4
253,2,51,252,6
253,6,108,252,2
254,4,40,253,11
254,7,126,253,2
255,7,567,254,10
255,5,90,254,5
256,5,60,255,1
256,6,90,255,3
257,8,80,256,11
258,8,103.2,257,8
259,7,126,258,2
260,2,51,259,6
261,1,10,260,11
261,1,18,260,2
262,1,10,261,11
263,5,90,262,2
263,2,25.8,262,8
264,7,105,263,3
264,4,51.6,263,8
265,9,162,264,5
265,6,108,264,5
266,1,81,265,10
266,1,10,265,11
266,9,162,265,5
267,1,10,266,11
267,6,108,266,4
267,7,136.15,266,7
268,6,486,267,10
268,6,108,267,4
268,8,73.6,267,9
269,2,30,268,3
269,9,162,268,4
270,5,64.5,269,8
271,6,60,270,11
271,6,108,270,5
271,7,126,270,5
272,4,60,271,3
273,3,30,272,11
273,4,40,272,11
274,2,38.9,273,7
275,5,97.25,274,7
276,1,18,275,4
276,1,18,275,5
276,2,20,275,11
277,1,25.5,276,6
278,1,18,277,2
278,9,162,277,2
278,9,90,277,11
279,6,108,278,5
279,1,10,278,11
279,9,175.05,278,7
280,1,9.2,279,9
280,6,108,279,2
281,9,135,280,3
282,1,15,281,3
282,3,36,281,1
282,7,70,281,11
283,7,70,282,11
284,2,25.8,283,8
284,6,90,283,3
284,4,36.8,283,9
285,2,162,284,10
285,4,36.8,284,9
286,8,80,285,11
287,2,36,286,2
288,4,324,287,10
288,1,9.2,287,9
289,6,486,288,10
289,7,136.15,288,7
289,1,18,288,4
290,8,204,289,6
291,1,10,290,11
291,8,103.2,290,8
291,3,76.5,290,6
292,1,12,291,1
292,3,45,291,3
292,4,72,291,2
293,4,72,292,4
294,4,324,293,10
294,9,108,293,1
294,1,9.2,293,9
295,5,75,294,3
295,9,82.8,294,9
295,5,127.5,294,6
295,4,324,294,10
295,6,55.2,294,9
296,9,135,295,3
296,5,90,295,4
297,3,54,296,2
297,1,18,296,2
297,6,153,296,6
298,5,75,297,3
299,6,55.2,298,9
299,5,75,298,3
299,4,40,298,11
300,3,243,299,10
300,2,36,299,5
301,5,60,300,1
301,8,144,300,5
302,6,60,301,11
302,5,75,301,3
302,6,72,301,1
303,5,97.25,302,7
303,4,102,302,6
303,6,90,302,3
304,8,80,303,11
304,8,144,303,5
304,1,18,303,2
305,8,80,304,11
306,7,126,305,4
306,4,51.6,305,8
307,2,38.9,306,7
307,7,90.3,306,8
308,2,20,307,11
309,7,126,308,4
310,7,136.15,309,7
311,9,82.8,310,9
311,3,27.6,310,9
311,2,30,310,3
311,8,144,310,4
312,4,72,311,5
312,4,40,311,11
312,6,60,311,11
313,1,81,312,10
313,9,116.1,312,8
313,6,108,312,4
314,2,36,313,2
315,8,120,314,3
315,5,50,314,11
315,7,136.15,314,7
316,7,136.15,315,7
317,7,126,316,2
317,3,54,316,2
317,7,136.15,316,7
317,3,54,316,2
318,7,126,317,4
318,1,18,317,4
319,2,20,318,11
319,4,72,318,4
320,6,60,319,11
320,7,126,319,4
320,2,162,319,10
321,1,18,320,2
321,1,18,320,5
322,6,108,321,5
322,5,90,321,2
322,3,45,321,3
323,6,153,322,6
323,2,24,322,1
323,5,75,322,3
324,8,80,323,11
324,1,18,323,2
324,9,108,323,1
325,1,10,324,11
325,2,24,324,1
326,5,90,325,5
327,3,243,326,10
328,3,27.6,327,9
328,5,90,327,4
329,8,144,328,4
329,2,18.4,328,9
330,7,126,329,2
330,7,105,329,3
331,7,126,330,2
331,3,36,330,1
331,2,20,330,11
332,7,90.3,331,8
333,6,108,332,4
333,1,18,332,4
333,6,108,332,2
334,3,54,333,2
334,7,105,333,3
335,7,64.4,334,9
336,3,76.5,335,6
336,3,58.35,335,7
336,1,81,335,10
337,1,9.2,336,9
338,2,36,337,2
339,7,70,338,11
339,4,36.8,338,9
339,5,97.25,338,7
340,7,105,339,3
341,8,144,340,2
341,9,135,340,3
342,7,90.3,341,8
342,9,162,341,2
342,6,72,341,1
343,9,116.1,342,8
344,2,20,343,11
344,9,729,343,10
345,7,178.5,344,6
345,8,155.6,344,7
346,3,76.5,345,6
347,3,58.35,346,7
348,9,90,347,11
348,5,50,347,11
349,3,243,348,10
349,8,80,348,11
350,9,82.8,349,9
351,5,50,350,11
351,6,486,350,10
352,8,73.6,351,9
352,9,135,351,3
353,7,126,352,2
353,8,73.6,352,9
353,2,36,352,2
354,7,105,353,3
354,2,51,353,6
354,2,25.8,353,8
355,7,178.5,354,6
355,6,108,354,2
356,9,90,355,11
356,2,25.8,355,8
356,7,567,355,10
357,1,15,356,3
357,7,136.15,356,7
358,6,60,357,11
358,2,30,357,3
358,2,51,357,6
359,2,36,358,4
359,2,18.4,358,9
359,7,90.3,358,8
360,8,648,359,10
360,3,30,359,11
361,5,90,360,4
361,4,51.6,360,8
361,4,77.8,360,7
362,8,144,361,4
363,1,18,362,5
363,9,90,362,11
363,9,162,362,2
364,5,50,363,11
364,2,24,363,1
364,2,36,363,5
365,7,567,364,10
365,2,25.8,364,8
365,4,36.8,364,9
366,7,90.3,365,8
366,8,144,365,5
366,8,73.6,365,9
367,7,126,366,5
367,3,45,366,3
368,9,162,367,5
368,4,40,367,11
368,8,155.6,367,7
369,5,75,368,3
370,3,27.6,369,9
370,7,70,369,11
371,3,54,370,2
371,9,162,370,2
371,4,72,370,4
372,1,12.9,371,8
372,6,108,371,4
373,7,105,372,3
373,7,105,372,3
373,1,12.9,372,8
374,3,54,373,4
374,9,82.8,373,9
374,4,72,373,2
375,9,90,374,11
375,1,81,374,10
375,1,15,374,3
376,4,72,375,2
376,5,97.25,375,7
376,6,90,375,3
377,8,155.6,376,7
378,6,108,377,2
379,8,80,378,11
379,7,70,378,11
380,7,126,379,4
380,4,40,379,11
380,4,40,379,11
381,7,90.3,380,8
381,8,144,380,2
382,9,162,381,4
383,7,64.4,382,9
383,9,162,382,5
383,8,120,382,3
384,8,204,383,6
384,4,36.8,383,9
384,7,70,383,11
385,3,76.5,384,6
385,1,9.2,384,9
386,6,60,385,11
386,2,36,385,2
386,6,60,385,11
387,7,567,386,10
387,4,72,386,2
388,2,36,387,2
388,7,136.15,387,7
388,8,144,387,2
389,2,162,388,10
390,9,729,389,10
390,9,82.8,389,9
390,9,82.8,389,9
391,7,567,390,10
391,3,36,390,1
392,6,60,391,11
392,8,120,391,3
393,7,64.4,392,9
394,6,153,393,6
394,5,90,393,2
395,9,162,394,5
395,4,60,394,3
396,9,162,395,4
396,4,77.8,395,7
397,5,50,396,11
398,6,108,397,2
398,8,144,397,4
398,1,15,397,3
398,9,116.1,397,8
398,8,144,397,4
399,1,9.2,398,9
399,3,54,398,5
399,9,82.8,398,9
400,1,10,399,11
400,5,75,399,3
401,4,324,400,10
401,8,73.6,400,9
401,5,90,400,2
402,5,97.25,401,7
402,9,108,401,1
402,2,36,401,4
403,5,46,402,9
403,8,144,402,4
404,5,46,403,9
404,7,105,403,3
405,3,58.35,404,7
405,7,126,404,2
406,5,90,405,2
407,3,36,406,1
407,3,30,406,11
408,2,38.9,407,7
408,1,9.2,407,9
408,6,55.2,407,9
409,9,82.8,408,9
409,1,18,408,4
410,8,144,409,2
410,9,90,409,11
411,5,90,410,2
412,3,30,411,11
412,8,96,411,1
412,1,18,411,2
413,1,15,412,3
413,5,405,412,10
414,7,126,413,5
414,7,70,413,11
415,7,136.15,414,7
415,8,96,414,1
415,1,9.2,414,9
416,6,60,415,11
417,1,18,416,2
418,1,10,417,11
419,8,96,418,1
419,2,18.4,418,9
419,1,9.2,418,9
420,3,76.5,419,6
421,3,45,420,3
421,5,90,420,5
421,2,162,420,10
422,5,75,421,3
423,5,75,422,3
424,2,30,423,3
425,2,36,424,5
426,8,73.6,425,9
426,2,20,425,11
427,5,90,426,5
427,1,10,426,11
428,1,12,427,1
428,8,73.6,427,9
428,9,90,427,11
429,4,60,428,3
430,1,9.2,429,9
430,7,126,429,4
431,1,18,430,2
431,3,27.6,430,9
432,6,108,431,2
433,7,136.15,432,7
433,4,36.8,432,9
433,3,27.6,432,9
434,3,38.7,433,8
434,8,204,433,6
434,1,12.9,433,8
435,8,144,434,2
435,5,60,434,1
436,8,144,435,2
436,3,54,435,2
437,9,90,436,11
438,5,75,437,3
438,3,58.35,437,7
438,3,45,437,3
439,3,54,438,2
440,9,162,439,5
441,1,15,440,3
442,2,30,441,3
442,6,60,441,11
442,7,64.4,441,9
443,7,126,442,5
443,9,90,442,11
443,4,40,442,11
443,4,36.8,442,9
444,4,51.6,443,8
444,6,72,443,1
445,2,24,444,1
445,9,175.05,444,7
445,9,162,444,2
446,7,90.3,445,8
447,8,80,446,11
447,5,90,446,5
447,4,51.6,446,8
448,3,36,447,1
449,4,72,448,4
449,7,90.3,448,8
450,1,15,449,3
450,5,405,449,10
451,1,25.5,450,6
451,8,144,450,5
452,5,90,451,5
452,9,90,451,11
452,7,70,451,11
453,7,126,452,2
453,7,126,452,5
454,6,55.2,453,9
455,5,46,454,9
456,6,108,455,2
457,6,153,456,6
457,9,162,456,4
457,9,162,456,5
458,8,144,457,4
459,7,70,458,11
459,1,81,458,10
460,3,36,459,1
461,2,24,460,1
461,3,27.6,460,9
461,8,144,460,2
462,8,73.6,461,9
463,7,136.15,462,7
464,3,27.6,463,9
464,3,36,463,1
464,8,103.2,463,8
465,2,30,464,3
465,9,135,464,3
465,9,116.1,464,8
466,3,45,465,3
466,8,120,465,3
467,3,54,466,5
467,4,102,466,6
467,4,40,466,11
468,3,30,467,11
468,9,82.8,467,9
468,6,108,467,2
469,6,108,468,2
469,7,84,468,1
470,1,15,469,3
470,7,178.5,469,6
470,3,54,469,4
471,9,162,470,5
472,3,58.35,471,7
473,3,30,472,11
473,1,9.2,472,9
474,4,36.8,473,9
474,9,162,473,2
475,3,30,474,11
476,2,25.8,475,8
476,6,90,475,3
476,7,126,475,4
477,9,175.05,476,7
477,8,648,476,10
477,1,19.45,476,7
478,5,90,477,5
478,1,12,477,1
479,4,324,478,10
479,6,486,478,10
479,9,135,478,3
480,8,204,479,6
481,7,70,480,11
481,9,175.05,480,7
481,5,90,480,2
482,2,18.4,481,9
483,1,10,482,11
483,4,60,482,3
483,2,18.4,482,9
483,7,70,482,11
483,4,72,482,5
484,4,36.8,483,9
485,1,9.2,484,9
486,2,24,485,1
487,6,60,486,11
487,1,81,486,10
487,8,80,486,11
488,7,126,487,5
488,8,80,487,11
489,4,51.6,488,8
490,5,46,489,9
490,9,162,489,5
491,3,54,490,2
492,3,76.5,491,6
492,3,30,491,11
493,7,126,492,2
493,3,27.6,492,9
494,3,54,493,2
494,1,10,493,11
495,5,90,494,4
496,8,120,495,3
496,9,229.5,495,6
497,2,51,496,6
497,4,60,496,3
497,3,54,496,2
498,1,10,497,11
499,6,77.4,498,8
500,5,46,499,9
500,5,127.5,499,6
501,5,90,500,4
501,5,60,500,1
502,8,120,501,3
502,2,30,501,3
503,5,75,502,3
503,8,80,502,11
504,3,27.6,503,9
504,8,155.6,503,7
504,2,20,503,11
505,4,40,504,11
506,4,72,505,2
506,9,162,505,5
507,5,97.25,506,7
507,5,90,506,4
508,9,729,507,10
508,5,90,507,2
509,4,36.8,508,9
509,7,126,508,4
510,6,108,509,2
510,9,90,509,11
511,9,162,510,5
511,6,116.7,510,7
511,2,24,510,1
512,5,46,511,9
513,2,18.4,512,9
513,8,144,512,4
514,1,81,513,10
514,2,51,513,6
515,3,45,514,3
516,8,103.2,515,8
516,6,116.7,515,7
517,5,90,516,2
517,8,120,516,3
518,8,96,517,1
518,1,9.2,517,9
519,1,15,518,3
519,5,50,518,11
519,4,36.8,518,9
520,3,54,519,5
520,6,108,519,2
520,4,60,519,3
521,6,90,520,3
521,9,90,520,11
522,4,48,521,1
522,1,9.2,521,9
523,2,38.9,522,7
523,3,76.5,522,6
523,8,144,522,2
524,5,60,523,1
524,8,120,523,3
524,3,27.6,523,9
525,6,60,524,11
526,4,51.6,525,8
527,3,243,526,10
527,3,76.5,526,6
528,7,178.5,527,6
528,4,72,527,2
528,2,18.4,527,9
529,9,82.8,528,9
529,9,90,528,11
529,5,90,528,4
529,4,40,528,11
529,7,126,528,2
530,9,90,529,11
531,7,90.3,530,8
531,9,162,530,5
532,3,54,531,2
532,8,73.6,531,9
532,5,50,531,11
533,4,40,532,11
533,5,90,532,2
533,3,54,532,2
534,8,80,533,11
534,6,108,533,2
534,5,50,533,11
535,6,153,534,6
535,9,135,534,3
535,2,20,534,11
536,1,18,535,2
536,7,178.5,535,6
536,3,54,535,2
537,4,72,536,2
537,7,126,536,2
537,7,70,536,11
538,7,126,537,2
538,7,84,537,1
538,4,48,537,1
539,9,116.1,538,8
540,4,40,539,11
540,2,51,539,6
540,7,126,539,2
540,4,72,539,2
541,9,90,540,11
541,1,12.9,540,8
541,9,135,540,3
542,2,51,541,6
542,1,15,541,3
542,6,108,541,2
543,4,40,542,11
543,6,90,542,3
543,6,55.2,542,9
544,4,72,543,5
544,7,70,543,11
544,8,96,543,1
545,5,97.25,544,7
545,5,90,544,5
546,7,70,545,11
547,7,136.15,546,7
547,3,27.6,546,9
548,8,73.6,547,9
549,4,36.8,548,9
549,1,12,548,1
550,5,75,549,3
550,2,162,549,10
550,3,45,549,3
551,8,120,550,3
552,1,9.2,551,9
552,7,136.15,551,7
552,7,105,551,3
553,1,12,552,1
554,1,18,553,5
555,3,38.7,554,8
555,3,54,554,2
555,7,126,554,2
556,7,126,555,5
557,2,36,556,2
557,9,162,556,2
557,5,50,556,11
558,1,9.2,557,9
558,8,80,557,11
559,7,70,558,11
559,5,405,558,10
559,6,77.4,558,8
560,3,54,559,2
560,5,90,559,2
560,3,30,559,11
561,5,90,560,2
562,6,108,561,4
563,2,18.4,562,9
564,1,9.2,563,9
564,1,10,563,11
564,4,72,563,5
565,4,40,564,11
565,7,70,564,11
565,2,18.4,564,9
566,2,30,565,3
566,5,64.5,565,8
567,2,20,566,11
567,7,178.5,566,6
568,8,80,567,11
569,7,70,568,11
569,3,54,568,5
570,7,105,569,3
571,6,108,570,2
572,8,648,571,10
572,3,30,571,11
572,6,77.4,571,8
573,3,45,572,3
573,7,105,572,3
573,6,153,572,6
574,7,70,573,11
575,6,72,574,1
575,4,40,574,11
576,7,105,575,3
576,4,36.8,575,9
576,6,55.2,575,9
577,9,90,576,11
577,7,105,576,3
577,5,64.5,576,8
578,9,162,577,4
579,8,144,578,5
580,9,162,579,2
580,4,36.8,579,9
580,5,64.5,579,8
580,5,50,579,11
580,1,18,579,4
581,3,54,580,2
581,5,46,580,9
582,3,30,581,11
583,9,82.8,582,9
584,5,46,583,9
584,3,54,583,4
584,3,45,583,3
585,3,54,584,4
586,2,30,585,3
586,7,126,585,2
586,8,155.6,585,7
587,6,60,586,11
588,3,243,587,10
588,9,162,587,4
588,2,36,587,4
589,3,27.6,588,9
590,1,12.9,589,8
590,2,36,589,2
591,4,40,590,11
591,9,162,590,4
592,7,64.4,591,9
592,8,96,591,1
592,3,76.5,591,6
593,7,70,592,11
593,7,105,592,3
593,6,108,592,2
594,1,18,593,5
594,1,12.9,593,8
594,4,36.8,593,9
595,1,18,594,5
595,3,30,594,11
596,4,40,595,11
597,6,72,596,1
597,7,105,596,3
597,6,90,596,3
597,3,58.35,596,7
597,6,55.2,596,9
598,2,20,597,11
598,5,75,597,3
599,1,12.9,598,8
599,6,55.2,598,9
600,8,144,599,2
600,2,162,599,10
600,7,64.4,599,9
601,1,25.5,600,6
601,4,40,600,11
601,9,108,600,1
602,3,30,601,11
602,7,126,601,2
603,4,72,602,2
603,2,162,602,10
603,4,72,602,2
604,3,54,603,4
604,7,567,603,10
605,2,36,604,2
606,9,82.8,605,9
606,6,116.7,605,7
606,7,126,605,4
607,4,40,606,11
607,7,70,606,11
608,6,55.2,607,9
608,4,72,607,4
608,6,60,607,11
609,9,82.8,608,9
609,3,54,608,2
610,6,60,609,11
611,8,204,610,6
611,5,90,610,5
612,4,36.8,611,9
613,9,162,612,2
614,5,90,613,4
614,9,135,613,3
614,7,126,613,5
615,8,144,614,2
616,2,38.9,615,7
616,7,136.15,615,7
617,7,126,616,4
617,7,70,616,11
618,3,54,617,5
619,6,116.7,618,7
620,7,126,619,2
620,5,75,619,3
620,7,84,619,1
621,5,75,620,3
622,6,77.4,621,8
622,1,15,621,3
622,3,54,621,2
623,2,25.8,622,8
623,1,10,622,11
624,4,40,623,11
624,9,175.05,623,7
625,5,127.5,624,6
625,5,46,624,9
625,2,20,624,11
626,6,60,625,11
627,2,18.4,626,9
628,8,204,627,6
629,2,20,628,11
630,2,36,629,2
630,9,229.5,629,6
630,4,77.8,629,7
631,6,55.2,630,9
632,4,324,631,10
632,9,229.5,631,6
633,4,72,632,2
634,7,64.4,633,9
635,1,19.45,634,7
635,8,103.2,634,8
636,9,162,635,4
637,3,38.7,636,8
638,3,54,637,2
638,7,126,637,4
639,6,116.7,638,7
639,5,90,638,4
640,6,108,639,4
641,9,162,640,4
642,9,175.05,641,7
643,3,27.6,642,9
643,3,45,642,3
644,4,36.8,643,9
