InvoiceId,Date,TotalSalesAmount,CustomerId
87,02/24/2021,2275,87
88,02/25/2021,375,88
89,02/26/2021,500,89
90,02/27/2021,1200,90
91,02/27/2021,1305,91
92,02/27/2021,1925,92
93,02/28/2021,1975,93
94,02/28/2021,1720,94
95,03/01/2021,1935,95
96,03/02/2021,1050,96
97,03/03/2021,1110,97
98,03/03/2021,2755,98
99,03/03/2021,125,99
100,03/04/2021,1403.5,100
101,03/05/2021,1225,101
102,03/05/2021,2035,102
103,03/05/2021,2300,103
104,03/06/2021,625,104
105,03/07/2021,1825,105
106,03/07/2021,1354.5,106
107,03/08/2021,550,107
108,03/08/2021,225,108
109,03/08/2021,2394,109
110,03/08/2021,1850,110
111,03/09/2021,350,111
112,03/09/2021,525,112
113,03/09/2021,375,113
114,03/09/2021,1565,114
115,03/10/2021,200,115
116,03/10/2021,1040,116
117,03/11/2021,690,117
118,03/11/2021,1275,118
119,03/11/2021,2010,119
120,03/12/2021,301,120
121,03/13/2021,3075,121
122,03/13/2021,1125,122
123,03/13/2021,3128.5,109
124,03/14/2021,1295,123
125,03/14/2021,185,124
126,03/14/2021,100,125
127,03/14/2021,910,122
128,03/15/2021,525,126
129,03/15/2021,1820,127
130,03/16/2021,200,128
131,03/16/2021,2305,129
132,03/16/2021,1225.5,130
133,03/16/2021,1225,131
134,03/17/2021,1530,132
135,03/17/2021,2530,133
136,03/17/2021,2055,134
137,03/18/2021,2540,135
138,03/19/2021,950,136
139,03/19/2021,1877.5,137
140,03/19/2021,700,138
141,03/20/2021,1325,139
142,03/20/2021,600,140
143,03/20/2021,1110,141
144,03/20/2021,1275,142
145,03/21/2021,1895,143
146,03/22/2021,775,144
147,03/22/2021,1950,145
148,03/22/2021,1860,146
149,03/23/2021,3230,147
150,03/24/2021,500,148
151,03/25/2021,2478,149
152,03/26/2021,1400,150
153,03/27/2021,50,151
154,03/27/2021,740,152
155,03/27/2021,1974,153
156,03/28/2021,1295,154
157,03/29/2021,1175,155
158,03/30/2021,3405,156
159,03/31/2021,2265,157
160,03/31/2021,350,158
161,03/31/2021,850,159
162,03/31/2021,2590,160
163,04/01/2021,2704,161
164,04/01/2021,1265,162
165,04/01/2021,1053.5,163
166,04/01/2021,1555,164
167,04/02/2021,2267,165
168,04/02/2021,525,166
169,04/02/2021,825,167
170,04/02/2021,850,168
171,04/02/2021,700,169
172,04/03/2021,400,170
173,04/04/2021,2875,171
174,04/04/2021,1445.5,172
175,04/05/2021,2275,173
176,04/05/2021,2197,174
177,04/05/2021,1290,175
178,04/06/2021,1415,176
179,04/06/2021,2145,122
180,04/07/2021,1802.5,177
181,04/07/2021,1110,178
182,04/08/2021,1425,179
183,04/09/2021,300,180
184,04/09/2021,1350,181
185,04/09/2021,350,182
186,04/09/2021,200,183
187,04/09/2021,250,184
188,04/10/2021,1000,185
189,04/10/2021,175,186
190,04/10/2021,2170,187
191,04/10/2021,125,188
192,04/10/2021,300,189
193,04/11/2021,1303.5,190
194,04/11/2021,470,191
195,04/11/2021,700,192
196,04/12/2021,1750,193
197,04/12/2021,2000,194
198,04/12/2021,875,195
199,04/13/2021,185,196
200,04/13/2021,885,197
201,04/13/2021,1403,198
202,04/13/2021,680,199
203,04/14/2021,1053.5,200
204,04/15/2021,1855,201
205,04/15/2021,750,202
206,04/15/2021,350,203
207,04/15/2021,2080,204
208,04/16/2021,1980,205
209,04/16/2021,1295,206
210,04/16/2021,1320,207
211,04/16/2021,1140,208
212,04/16/2021,2655,209
213,04/16/2021,925,210
214,04/17/2021,2830,211
215,04/17/2021,175,212
216,04/17/2021,1530,213
217,04/18/2021,805,214
218,04/18/2021,1000,215
219,04/18/2021,475,216
220,04/18/2021,1905,217
221,04/18/2021,1300,218
222,04/19/2021,1200.5,219
223,04/19/2021,150,220
224,04/19/2021,850,221
225,04/19/2021,1185,222
226,04/20/2021,451.5,223
227,04/20/2021,750,224
228,04/20/2021,1900,225
229,04/20/2021,1525,226
230,04/20/2021,2185,227
231,04/20/2021,621.5,228
232,04/21/2021,1600,229
233,04/21/2021,1605,230
234,04/21/2021,1565,231
235,04/21/2021,740,232
236,04/21/2021,1935,233
237,04/21/2021,895,234
238,04/22/2021,1310,235
239,04/23/2021,320.5,236
240,04/24/2021,2500,237
241,04/24/2021,800,238
242,04/25/2021,2410,239
243,04/26/2021,770,240
244,04/26/2021,1730,241
245,04/26/2021,1850,242
246,04/27/2021,2545,243
247,04/27/2021,1560,244
248,04/27/2021,1629,245
249,04/27/2021,375,246
250,04/28/2021,400,247
251,04/29/2021,975,248
252,04/29/2021,800,249
253,04/29/2021,1945,250
254,04/29/2021,370,251
255,04/29/2021,2000,252
256,04/30/2021,225,253
257,04/30/2021,400,254
258,04/30/2021,375,255
259,04/30/2021,2770,109
260,05/01/2021,125,256
261,05/01/2021,850,257
262,05/01/2021,2800,258
263,05/01/2021,650,259
264,05/01/2021,600,260
265,05/01/2021,1380,261
266,05/02/2021,1530,262
267,05/03/2021,125,263
268,05/03/2021,2590,264
269,05/03/2021,1590,265
270,05/03/2021,875,266
271,05/03/2021,375,267
272,05/04/2021,2050,268
273,05/04/2021,1225,269
274,05/04/2021,600,270
275,05/04/2021,1000,271
276,05/04/2021,370,272
277,05/04/2021,1815,273
278,05/04/2021,1278.5,274
279,05/05/2021,450,275
280,05/05/2021,950,276
281,05/05/2021,1204,277
282,05/05/2021,775,278
283,05/05/2021,1540,279
284,05/05/2021,1810,280
285,05/05/2021,2140,281
286,05/05/2021,2085,282
287,05/06/2021,1790,283
288,05/06/2021,2700,284
289,05/06/2021,1480,285
290,05/06/2021,740,286
291,05/06/2021,525,287
292,05/06/2021,1854,288
293,05/06/2021,2470,289
294,05/07/2021,750,290
295,05/07/2021,1125,291
296,05/07/2021,1135,292
297,05/07/2021,725,293
298,05/07/2021,451.5,169
299,05/07/2021,4370,209
300,05/08/2021,1295,294
301,05/08/2021,100,295
302,05/08/2021,1040,296
303,05/09/2021,450,297
304,05/09/2021,700,298
305,05/09/2021,1400,299
306,05/09/2021,1560,109
307,05/10/2021,1635,300
308,05/10/2021,1175,301
309,05/10/2021,100,302
310,05/10/2021,2225,109
311,05/11/2021,650,303
312,05/11/2021,340,304
313,05/11/2021,977,305
314,05/11/2021,400,306
315,05/11/2021,1375,307
316,05/11/2021,370,308
317,05/11/2021,2560,309
318,05/11/2021,1150,109
319,05/12/2021,1225,310
320,05/12/2021,950,311
321,05/12/2021,1445,312
322,05/12/2021,450,313
323,05/12/2021,1810,314
324,05/12/2021,2805,315
325,05/12/2021,225,316
326,05/12/2021,3052,209
327,05/13/2021,2765,317
328,05/13/2021,1480,318
329,05/13/2021,1095,319
330,05/13/2021,1665,320
331,05/13/2021,150,321
332,05/13/2021,1545,322
333,05/13/2021,2395,323
334,05/13/2021,2315,266
335,05/14/2021,977.5,324
336,05/14/2021,2765,325
337,05/14/2021,2975,326
338,05/14/2021,1410,327
339,05/14/2021,2718,328
340,05/14/2021,740,329
341,05/14/2021,1600,330
342,05/14/2021,300,331
343,05/15/2021,950,332
344,05/15/2021,925,333
345,05/16/2021,1178.5,334
346,05/16/2021,2935,335
347,05/16/2021,1540,336
348,05/16/2021,700,337
349,05/16/2021,1673.5,338
350,05/16/2021,1610,339
351,05/16/2021,900,340
352,05/16/2021,500,341
353,05/16/2021,175,169
354,05/17/2021,370,342
355,05/17/2021,1475,343
356,05/17/2021,750,344
357,05/17/2021,1875,345
358,05/17/2021,1400,346
359,05/17/2021,1050,347
360,05/17/2021,1980,169
361,05/18/2021,150,348
362,05/18/2021,2315,349
363,05/18/2021,3270,350
364,05/18/2021,1877.5,351
365,05/18/2021,1750,352
366,05/18/2021,1825,353
367,05/18/2021,2625,354
368,05/18/2021,625,355
369,05/19/2021,1540,356
370,05/19/2021,150,357
371,05/19/2021,2125,358
372,05/19/2021,125,359
373,05/19/2021,1354.5,360
374,05/20/2021,1504,361
375,05/20/2021,1227,362
376,05/20/2021,2405,363
377,05/20/2021,2995,364
378,05/20/2021,1700,365
379,05/21/2021,750,366
380,05/21/2021,500,367
381,05/21/2021,2130,368
382,05/21/2021,850,369
383,05/21/2021,1050,370
384,05/21/2021,900,371
385,05/21/2021,3065,372
386,05/21/2021,1305,373
387,05/22/2021,2375,374
388,05/22/2021,1110,375
389,05/22/2021,2775,376
390,05/22/2021,2220,377
391,05/22/2021,1380,378
392,05/22/2021,1580,379
393,05/22/2021,300,380
394,05/22/2021,3980,122
395,05/22/2021,400,169
396,05/22/2021,3770,310
397,05/23/2021,350,381
398,05/24/2021,1530,382
399,05/24/2021,710,383
400,05/24/2021,1640,384
401,05/24/2021,2530,385
402,05/24/2021,225,386
403,05/24/2021,900,387
404,05/24/2021,1425,388
405,05/24/2021,2252.5,389
406,05/25/2021,2160,390
407,05/25/2021,2805,379
408,05/26/2021,1050,391
409,05/26/2021,75,392
410,05/26/2021,2365,393
411,05/26/2021,1475,394
412,05/26/2021,625,395
413,05/27/2021,1710,396
414,05/27/2021,400,397
415,05/27/2021,200,398
416,05/27/2021,475,399
417,05/27/2021,675,400
418,05/27/2021,975,401
419,05/27/2021,900,402
420,05/27/2021,400,403
421,05/28/2021,1020,404
422,05/28/2021,1075,405
423,05/28/2021,400,406
424,05/28/2021,600,407
425,05/28/2021,850,408
426,05/28/2021,1265,209
427,05/29/2021,1250,409
428,05/29/2021,2310,410
429,05/29/2021,1480,411
430,05/29/2021,1965,412
431,05/29/2021,50,413
432,05/29/2021,200,414
433,05/29/2021,2790,415
434,05/30/2021,2154,416
435,05/30/2021,125,417
436,05/30/2021,895,418
437,05/30/2021,1400,419
438,05/30/2021,1945,341
439,05/30/2021,1610,379
440,05/31/2021,975,420
441,05/31/2021,1600,421
442,05/31/2021,2313,422
443,05/31/2021,875,423
444,05/31/2021,1520,424
445,05/31/2021,1295,425
446,06/01/2021,2030,426
447,06/01/2021,870,427
448,06/01/2021,2675,355
449,06/02/2021,475,428
450,06/02/2021,525,429
451,06/02/2021,2855,430
452,06/02/2021,890,431
453,06/02/2021,2200,432
454,06/02/2021,1595,433
455,06/02/2021,1475,434
456,06/02/2021,1053.5,435
457,06/02/2021,1780,436
458,06/02/2021,3050,437
459,06/02/2021,1161.5,109
460,06/02/2021,2160,341
461,06/03/2021,450,438
462,06/03/2021,555,439
463,06/03/2021,125,440
464,06/03/2021,150,441
465,06/03/2021,1510,442
466,06/03/2021,1470,443
467,06/03/2021,170,444
468,06/03/2021,600,445
469,06/04/2021,400,446
470,06/04/2021,725,447
471,06/04/2021,1205.5,448
472,06/04/2021,400,449
473,06/04/2021,1904,366
474,06/05/2021,1000,450
475,06/05/2021,2705,451
476,06/05/2021,2335,452
477,06/05/2021,1175,453
478,06/05/2021,451.5,454
479,06/05/2021,2515,455
480,06/05/2021,2380,456
481,06/05/2021,1895,457
482,06/06/2021,890,458
483,06/06/2021,300,459
484,06/06/2021,675,460
485,06/06/2021,1525,461
486,06/06/2021,605,462
487,06/06/2021,1255,109
488,06/07/2021,2730,463
489,06/07/2021,2163.5,464
490,06/07/2021,950,465
491,06/07/2021,350,466
492,06/07/2021,1110,467
493,06/07/2021,200,468
494,06/07/2021,850,469
495,06/07/2021,2635,409
496,06/08/2021,525,470
497,06/08/2021,740,471
498,06/08/2021,2695,456
499,06/09/2021,785,472
500,06/09/2021,1205,473
501,06/09/2021,1025,474
502,06/09/2021,900,475
503,06/09/2021,1190,476
504,06/09/2021,1850,477
505,06/09/2021,675,478
506,06/09/2021,1925,479
507,06/09/2021,1550,480
508,06/10/2021,925,481
509,06/10/2021,1475,482
510,06/10/2021,1295,483
511,06/10/2021,1270,484
512,06/10/2021,560,485
513,06/10/2021,2790,486
514,06/10/2021,1075,487
515,06/10/2021,500,488
516,06/11/2021,451.5,489
517,06/11/2021,3290,490
518,06/11/2021,1870,491
519,06/11/2021,1070,492
520,06/11/2021,1295,493
521,06/11/2021,1500,494
522,06/11/2021,3010,495
523,06/11/2021,1575,496
524,06/11/2021,1050,497
525,06/11/2021,185,498
526,06/11/2021,3775,122
527,06/12/2021,375,499
528,06/12/2021,650,500
529,06/12/2021,4060,501
530,06/12/2021,1660,502
531,06/12/2021,2530,503
532,06/12/2021,1925,504
533,06/12/2021,1655,409
534,06/12/2021,1930,433
535,06/13/2021,1110,505
536,06/13/2021,1700,506
537,06/13/2021,2570,507
538,06/13/2021,1602.5,508
539,06/13/2021,350,509
540,06/13/2021,150,510
541,06/13/2021,2100,511
542,06/13/2021,1965,512
543,06/13/2021,1050,513
544,06/13/2021,775,514
545,06/13/2021,740,515
546,06/13/2021,370,516
547,06/13/2021,1825,310
548,06/14/2021,700,517
549,06/14/2021,450,518
550,06/14/2021,2855,519
551,06/14/2021,285,520
552,06/14/2021,450,521
553,06/14/2021,1354.5,522
554,06/14/2021,1900,523
555,06/14/2021,1450,524
556,06/14/2021,3360,525
557,06/14/2021,2150,310
558,06/14/2021,700,433
559,06/15/2021,2405,526
560,06/15/2021,2335,527
561,06/15/2021,2354.5,528
562,06/15/2021,1755,529
563,06/15/2021,675,530
564,06/15/2021,1325,531
565,06/15/2021,2530,532
566,06/15/2021,1530,533
567,06/15/2021,2800,534
568,06/15/2021,175,535
569,06/15/2021,1110,536
570,06/15/2021,1140,537
571,06/15/2021,350,399
572,06/16/2021,2190,538
573,06/16/2021,1865,539
574,06/16/2021,2542.5,209
575,06/16/2021,50,341
576,06/17/2021,350,540
577,06/17/2021,855,541
578,06/17/2021,1425,542
579,06/17/2021,2520,543
580,06/17/2021,1480,544
581,06/17/2021,150,545
582,06/18/2021,300,546
583,06/18/2021,2150,547
584,06/18/2021,375,548
585,06/18/2021,300,549
586,06/18/2021,370,550
587,06/18/2021,1730,551
588,06/18/2021,2631.5,552
589,06/19/2021,1295,553
590,06/19/2021,600,554
591,06/19/2021,1202.5,555
592,06/19/2021,560,556
593,06/19/2021,2190,557
594,06/19/2021,1700,558
595,06/19/2021,555,559
596,06/19/2021,1450,560
597,06/19/2021,2595,561
598,06/19/2021,100,562
599,06/19/2021,1365,563
600,06/19/2021,1160,564
601,06/19/2021,3955,433
602,06/20/2021,525,565
603,06/20/2021,1903,566
604,06/20/2021,1070,567
605,06/20/2021,2530,568
606,06/20/2021,2177,569
607,06/20/2021,1482.5,570
608,06/20/2021,450,571
609,06/20/2021,1410,122
610,06/20/2021,300,310
611,06/20/2021,1939,341
612,06/21/2021,1053.5,572
613,06/21/2021,2315,573
614,06/21/2021,1510,574
615,06/21/2021,185,575
616,06/21/2021,976.5,576
617,06/21/2021,435,577
618,06/21/2021,1665,526
619,06/22/2021,1505,578
620,06/22/2021,2095,399
621,06/23/2021,175,579
622,06/23/2021,1400,580
623,06/23/2021,150,581
624,06/23/2021,1270,582
625,06/23/2021,1205,583
626,06/23/2021,675,584
627,06/23/2021,750,585
628,06/23/2021,1850,586
629,06/23/2021,2915,587
630,06/23/2021,1800,588
631,06/23/2021,2100,589
632,06/24/2021,675.5,590
633,06/24/2021,680,591
634,06/24/2021,1665,592
635,06/24/2021,1050,593
636,06/24/2021,350,594
637,06/24/2021,1410,497
638,06/25/2021,500,595
639,06/25/2021,950,596
640,06/25/2021,925,597
641,06/25/2021,1750,598
642,06/25/2021,525,599
643,06/25/2021,3140,600
644,06/25/2021,1900,341
645,06/26/2021,2405,601
646,06/26/2021,425,602
647,06/26/2021,1380,603
648,06/26/2021,2050,604
649,06/26/2021,1354.5,605
650,06/26/2021,2000,606
651,06/26/2021,350,607
652,06/26/2021,2375,608
653,06/26/2021,475.5,609
654,06/26/2021,3165,610
655,06/26/2021,1850,611
656,06/26/2021,1990,526
657,06/27/2021,1400,612
658,06/27/2021,2960,613
659,06/27/2021,400,614
660,06/27/2021,100,615
661,06/27/2021,2336,616
662,06/27/2021,1100,617
663,06/27/2021,300,618
664,06/27/2021,1905,619
665,06/27/2021,1825,620
666,06/27/2021,1625,621
667,06/27/2021,2101,622
668,06/27/2021,710,366
669,06/27/2021,2500,526
670,06/28/2021,2567.5,623
671,06/28/2021,2710,624
672,06/28/2021,1860.5,625
673,06/28/2021,2035,626
674,06/29/2021,875,627
675,06/29/2021,3050,628
676,06/29/2021,2140,629
677,06/29/2021,2705,630
678,06/29/2021,3500,122
679,06/30/2021,3280,631
680,06/30/2021,710,632
681,06/30/2021,1950,633
682,06/30/2021,1781,634
683,06/30/2021,350,635
684,06/30/2021,4165,636
685,07/01/2021,625,637
686,07/01/2021,450,638
687,07/01/2021,465,639
688,07/01/2021,825,640
689,07/01/2021,2685,641
690,07/01/2021,1700,642
691,07/01/2021,475,643
692,07/01/2021,2450,644
693,07/01/2021,725,645
694,07/01/2021,925,646
695,07/02/2021,2200,647
696,07/02/2021,1665,648
697,07/02/2021,535,649
698,07/02/2021,2355,650
699,07/02/2021,1075,651
700,07/02/2021,555,652
701,07/02/2021,400,653
702,07/02/2021,450,654
703,07/02/2021,1025,655
704,07/02/2021,1805,656
705,07/02/2021,775,657
706,07/02/2021,575,658
707,07/02/2021,975,659
708,07/02/2021,860,660
709,07/03/2021,960,661
710,07/03/2021,1885,662
711,07/03/2021,1460,663
712,07/03/2021,750,664
713,07/03/2021,975,665
714,07/03/2021,700,666
715,07/03/2021,1175,667
716,07/03/2021,1020,668
717,07/03/2021,1900,669
718,07/03/2021,350,670
719,07/03/2021,175,671
720,07/03/2021,1190,672
721,07/03/2021,275,673
722,07/03/2021,300,169
723,07/04/2021,1225,674
724,07/04/2021,740,675
725,07/04/2021,2365,676
726,07/04/2021,1050,677
727,07/04/2021,1790,678
728,07/04/2021,370,679
729,07/04/2021,1025,680
730,07/05/2021,2705,681
731,07/05/2021,800,682
732,07/05/2021,2100,683
733,07/05/2021,570.5,684
734,07/05/2021,2189.5,266
735,07/05/2021,1630,399
736,07/06/2021,821.5,685
737,07/06/2021,1400,686
738,07/06/2021,2785,687
739,07/06/2021,1400,266
740,07/07/2021,1170,688
741,07/07/2021,2250,109
742,07/07/2021,1575,310
743,07/07/2021,600,456
744,07/07/2021,1410,497
745,07/07/2021,600,526
746,07/08/2021,500,689
747,07/08/2021,1425,690
748,07/08/2021,1000,691
749,07/08/2021,1090,692
750,07/08/2021,1915,693
751,07/08/2021,2575,694
752,07/08/2021,375,695
753,07/08/2021,3015,696
754,07/08/2021,825,697
755,07/08/2021,370,698
756,07/08/2021,1550,699
757,07/09/2021,2220,700
758,07/10/2021,1895,701
759,07/10/2021,925,702
760,07/10/2021,625.5,703
761,07/10/2021,350,704
762,07/10/2021,1829,705
763,07/10/2021,350,706
764,07/10/2021,2765,707
765,07/10/2021,300,708
766,07/10/2021,1665,709
767,07/10/2021,710,710
768,07/10/2021,925,711
769,07/10/2021,1050,712
770,07/10/2021,2975,713
771,07/11/2021,850,714
772,07/11/2021,2640,355
773,07/12/2021,1080,715
774,07/12/2021,570,716
775,07/12/2021,1575,717
776,07/12/2021,185,718
777,07/12/2021,2860,209
778,07/13/2021,875,719
779,07/13/2021,1675,720
780,07/13/2021,1400,721
781,07/13/2021,1880,366
782,07/14/2021,540,722
783,07/14/2021,300,723
784,07/14/2021,1050,724
785,07/14/2021,700,725
786,07/14/2021,2810,409
787,07/15/2021,555,726
788,07/15/2021,1110,727
789,07/15/2021,1175,728
790,07/15/2021,100,729
791,07/15/2021,930,730
792,07/15/2021,1715,731
793,07/15/2021,1125,732
794,07/15/2021,1353.5,733
795,07/15/2021,800,734
796,07/15/2021,1125,735
797,07/15/2021,905,736
798,07/15/2021,1450,737
799,07/15/2021,185,738
800,07/15/2021,1803,739
801,07/15/2021,2630,740
802,07/15/2021,2240,355
803,07/16/2021,900,741
804,07/16/2021,925,742
805,07/16/2021,875,743
806,07/16/2021,875,744
807,07/16/2021,125,745
808,07/16/2021,1150,746
809,07/16/2021,3055,747
810,07/16/2021,700,748
811,07/16/2021,600,749
812,07/16/2021,500,750
813,07/16/2021,740.5,751
814,07/16/2021,1675,310
815,07/16/2021,2595,409
816,07/17/2021,1305,752
817,07/17/2021,220,753
818,07/17/2021,1515,754
819,07/17/2021,150,755
820,07/17/2021,1150,756
821,07/17/2021,370,757
822,07/17/2021,560,758
823,07/17/2021,875,759
824,07/17/2021,185,760
825,07/17/2021,3075,761
826,07/17/2021,5055,433
827,07/17/2021,520,652
828,07/18/2021,825,762
829,07/18/2021,865,763
830,07/18/2021,1630.5,764
831,07/18/2021,525,765
832,07/18/2021,350,766
833,07/18/2021,525,767
834,07/18/2021,3125,768
835,07/18/2021,125,769
836,07/18/2021,1560,770
837,07/18/2021,1795,771
838,07/18/2021,300,772
839,07/18/2021,1575,109
840,07/19/2021,1290,773
841,07/19/2021,720,774
842,07/19/2021,635,775
843,07/19/2021,800,776
844,07/19/2021,651.5,169
845,07/20/2021,1440,777
846,07/20/2021,1295,778
847,07/20/2021,903,779
848,07/20/2021,852.5,780
849,07/20/2021,1485,781
850,07/21/2021,1930,782
851,07/21/2021,520,783
852,07/22/2021,2300,784
853,07/22/2021,1828,785
854,07/22/2021,1050,786
855,07/22/2021,555,787
856,07/22/2021,975,788
857,07/22/2021,2065,789
858,07/22/2021,1677.5,790
859,07/22/2021,2655,791
860,07/22/2021,925,792
861,07/22/2021,450,793
862,07/22/2021,1805,794
863,07/22/2021,1655,795
864,07/22/2021,1250,796
865,07/22/2021,1862.5,797
866,07/22/2021,275,122
867,07/22/2021,875,379
868,07/22/2021,752.5,652
869,07/23/2021,1100,798
870,07/23/2021,1670,799
871,07/23/2021,2905,800
872,07/23/2021,935,801
873,07/23/2021,1480,802
874,07/23/2021,2065,803
875,07/23/2021,555,804
876,07/23/2021,1001,805
877,07/23/2021,1160,806
878,07/23/2021,1615,807
879,07/23/2021,350,808
880,07/23/2021,525,366
881,07/24/2021,1680,809
882,07/24/2021,1175,810
883,07/24/2021,3730,811
884,07/24/2021,625,812
885,07/24/2021,680,813
886,07/24/2021,1550,814
887,07/24/2021,3230,815
888,07/24/2021,1270,816
889,07/24/2021,1966,817
890,07/24/2021,2500,818
891,07/24/2021,1575,819
892,07/24/2021,2255,820
893,07/24/2021,475,821
894,07/24/2021,350,822
895,07/25/2021,450,823
896,07/25/2021,751,824
897,07/25/2021,300,825
898,07/25/2021,175,826
899,07/25/2021,1365,827
900,07/25/2021,815,828
901,07/25/2021,1000,829
902,07/25/2021,375,830
903,07/25/2021,850,831
904,07/25/2021,300,832
905,07/25/2021,1295,833
906,07/25/2021,650,834
907,07/25/2021,2730,835
908,07/25/2021,1275,836
909,07/25/2021,100,122
910,07/25/2021,1735,652
911,07/26/2021,185,837
912,07/26/2021,50,838
913,07/26/2021,1050,839
914,07/27/2021,185,840
915,07/27/2021,1480,841
916,07/27/2021,300,842
917,07/27/2021,450,843
918,07/27/2021,450,844
919,07/27/2021,1804.5,845
920,07/27/2021,745,775
921,07/28/2021,370,846
922,07/28/2021,675,847
923,07/28/2021,1575,848
924,07/28/2021,1300,849
925,07/28/2021,1295,850
926,07/28/2021,1650,851
927,07/28/2021,1625,852
928,07/28/2021,1226,853
929,07/28/2021,2130,854
930,07/28/2021,2580,366
931,07/28/2021,2968.5,526
932,07/29/2021,1195,855
933,07/29/2021,520,856
934,07/29/2021,945,857
935,07/29/2021,1052,858
936,07/29/2021,680,859
937,07/29/2021,2075,860
938,07/29/2021,2590,861
939,07/29/2021,2880,862
940,07/29/2021,1739,863
941,07/29/2021,425,526
942,07/30/2021,1475,864
943,07/30/2021,1555,865
944,07/30/2021,2155,866
945,07/30/2021,1977.5,867
946,07/30/2021,300,868
947,07/30/2021,175,869
948,07/30/2021,1830,870
949,07/30/2021,2150,871
950,07/30/2021,3305,872
951,07/30/2021,625,873
952,07/30/2021,1425,874
953,07/30/2021,1600,875
954,07/30/2021,175,876
955,07/30/2021,903,877
956,07/30/2021,4495,379
957,07/30/2021,2840,652
958,07/31/2021,1255,878
959,07/31/2021,595,879
960,07/31/2021,1965,880
961,07/31/2021,600,881
962,07/31/2021,1400,882
963,07/31/2021,1575,883
964,07/31/2021,3115,775
965,08/01/2021,1125,884
966,08/01/2021,850,885
967,08/01/2021,1225,886
968,08/01/2021,1325,887
969,08/01/2021,1225,888
970,08/01/2021,300,889
971,08/01/2021,1275,890
972,08/01/2021,400,891
973,08/01/2021,2555,892
974,08/01/2021,285,893
975,08/01/2021,500,894
976,08/01/2021,875,895
977,08/01/2021,675.5,896
978,08/01/2021,550,897
979,08/01/2021,2405,898
980,08/01/2021,1225,899
981,08/01/2021,1745,900
982,08/01/2021,775,341
983,08/02/2021,1927.5,901
984,08/02/2021,1400,902
985,08/02/2021,885,903
986,08/02/2021,2115,904
987,08/02/2021,2150,905
988,08/02/2021,450,906
989,08/02/2021,680,907
990,08/02/2021,2150,908
991,08/02/2021,1925,109
992,08/02/2021,1595,169
993,08/02/2021,150,209
994,08/02/2021,750,266
995,08/02/2021,1930,652
996,08/03/2021,3105,909
997,08/03/2021,2100,910
998,08/03/2021,2165,911
999,08/03/2021,3750,912
1000,08/03/2021,1430,913
1001,08/03/2021,500,914
1002,08/03/2021,170,915
1003,08/03/2021,675.5,916
1004,08/03/2021,575,917
1005,08/03/2021,730,918
1006,08/03/2021,1775,919
1007,08/03/2021,620,920
1008,08/03/2021,925,921
1009,08/03/2021,850,922
1010,08/03/2021,1605,169
1011,08/03/2021,400,803
1012,08/04/2021,900,923
1013,08/04/2021,3195,924
1014,08/04/2021,760,925
1015,08/04/2021,1800,926
