Id,Quantity,SalesAmount,InvoiceId,ProductId
113,6,116.7,112,7
113,6,72,112,1
113,7,70,112,5
114,4,60,113,3
114,3,46.5,113,6
115,4,72,114,2
115,3,36,114,10
116,4,40,115,5
117,1,12,116,10
117,4,60,116,3
118,6,72,117,10
118,2,38.9,117,7
118,1,10,117,11
119,5,50,118,11
120,6,108,119,4
121,4,60,120,3
121,4,36.8,120,9
121,9,139.5,120,6
122,2,24,121,10
122,2,24,121,10
122,5,50,121,5
123,7,108.5,122,6
123,1,19.45,122,7
124,9,175.05,123,7
124,9,90,123,11
125,3,36,124,1
125,7,126,124,2
125,4,77.8,124,7
126,5,46,125,9
127,6,108,126,2
128,4,40,127,11
129,7,64.4,128,9
129,6,60,128,5
130,3,47.7,129,8
130,7,136.15,129,7
131,6,72,130,1
131,7,126,130,2
131,8,120,130,3
132,9,135,131,3
133,8,96,132,1
133,7,136.15,132,7
133,4,77.8,132,7
134,9,108,133,1
135,6,90,134,3
136,1,9.2,135,9
137,8,96,136,10
138,2,24,137,1
139,1,12,138,1
140,7,84,139,10
141,8,96,140,1
141,3,30,140,11
142,4,36.8,141,9
142,2,18.4,141,9
143,8,144,142,4
143,9,108,142,10
143,2,20,142,5
144,3,54,143,4
144,1,18,143,2
145,4,48,144,10
145,1,15.5,144,6
146,4,40,145,5
146,8,144,145,2
147,4,72,146,4
148,7,84,147,1
148,2,36,147,4
149,1,15.5,148,6
149,1,19.45,148,7
150,6,116.7,149,7
151,3,45,150,3
152,7,126,151,4
153,8,144,152,4
154,4,77.8,153,7
154,2,36,153,4
155,8,120,154,3
156,6,72,155,10
156,9,108,155,1
157,2,20,156,5
157,4,40,156,5
157,8,127.2,156,8
158,7,84,157,10
158,2,20,157,5
159,7,105,158,3
160,9,90,159,11
161,1,18,160,4
161,8,96,160,1
161,3,58.35,160,7
162,6,108,161,2
162,2,18.4,161,9
162,9,143.1,161,8
163,9,175.05,162,7
163,3,27.6,162,9
163,7,84,162,1
164,9,90,163,11
164,4,48,163,1
164,1,19.45,163,7
165,2,36,164,2
165,2,36,164,4
166,7,136.15,165,7
166,6,60,165,5
166,6,55.2,165,9
167,5,60,166,1
167,4,62,166,6
167,7,64.4,166,9
168,6,116.7,167,7
168,1,19.45,167,7
169,8,127.2,168,8
170,2,30,169,3
171,1,18,170,2
171,4,48,170,1
172,1,15.9,171,8
172,2,31.8,171,8
172,8,96,171,1
173,5,97.25,172,7
174,1,10,173,5
174,3,58.35,173,7
174,2,36,173,2
175,4,40,174,5
176,8,96,175,10
176,9,108,175,10
176,1,15.5,175,6
177,5,97.25,176,7
178,4,72,177,4
178,5,77.5,177,6
179,4,77.8,178,7
179,3,58.35,178,7
180,7,111.3,179,8
180,5,60,179,10
180,3,47.7,179,8
181,2,24,180,10
181,8,127.2,180,8
181,3,58.35,180,7
182,8,96,181,10
182,6,72,181,1
182,9,162,181,2
183,9,108,182,1
184,3,36,183,10
184,3,58.35,183,7
184,5,97.25,183,7
185,1,12,184,1
185,4,63.6,184,8
186,7,136.15,185,7
186,9,139.5,185,6
186,2,20,185,5
187,3,54,186,4
188,7,136.15,187,7
189,2,20,188,5
189,6,72,188,1
190,2,36,189,2
190,1,10,189,5
191,1,10,190,11
192,3,58.35,191,7
192,7,126,191,2
193,4,40,192,11
193,5,90,192,2
193,8,120,192,3
194,6,55.2,193,9
195,2,24,194,10
196,8,73.6,195,9
197,2,38.9,196,7
197,9,108,196,10
198,7,136.15,197,7
198,5,50,197,11
199,2,36,198,2
200,5,60,199,10
201,4,40,200,5
201,6,108,200,4
202,4,77.8,201,7
202,6,72,201,1
202,2,18.4,201,9
203,7,70,202,11
203,3,30,202,5
204,4,60,203,3
204,7,84,203,1
205,7,126,204,2
206,7,136.15,205,7
207,8,96,206,10
207,5,60,206,10
207,4,72,206,2
208,9,162,207,4
209,1,15.9,208,8
210,6,90,209,3
210,2,20,209,11
211,4,72,210,2
211,7,136.15,210,7
212,7,108.5,211,6
212,3,58.35,211,7
212,6,60,211,11
213,7,136.15,212,7
213,4,40,212,11
214,2,38.9,213,7
214,7,126,213,2
215,2,31,214,6
215,3,58.35,214,7
215,1,9.2,214,9
216,7,111.3,215,8
216,7,70,215,11
217,3,54,216,2
217,8,96,216,10
217,5,60,216,10
218,9,90,217,5
218,2,30,217,3
218,1,12,217,10
219,3,27.6,218,9
219,4,72,218,4
219,3,36,218,10
220,6,55.2,219,9
221,3,47.7,220,8
222,9,90,221,5
222,7,84,221,1
223,8,80,222,5
224,6,90,223,3
224,1,12,223,10
224,9,162,223,2
225,3,46.5,224,6
225,1,12,224,10
225,5,90,224,4
226,2,36,225,4
226,4,40,225,5
226,9,162,225,4
227,6,95.4,226,8
227,1,9.2,226,9
228,3,36,227,1
228,8,124,227,6
229,9,162,228,2
229,7,126,228,4
230,3,58.35,229,7
230,8,120,229,3
230,8,80,229,5
231,7,111.3,230,8
232,9,108,231,10
233,1,10,232,11
233,6,90,232,3
233,3,47.7,232,8
234,7,111.3,233,8
235,6,95.4,234,8
236,1,18,235,2
237,8,80,236,11
237,1,15,236,3
238,2,24,237,10
239,5,60,238,1
239,5,97.25,238,7
239,6,95.4,238,8
240,8,96,239,10
240,3,47.7,239,8
240,1,12,239,1
241,6,116.7,240,7
241,5,75,240,3
241,1,10,240,5
242,5,97.25,241,7
243,3,45,242,3
243,3,47.7,242,8
243,2,20,242,5
244,3,58.35,243,7
244,3,47.7,243,8
245,9,162,244,2
245,2,38.9,244,7
245,7,126,244,2
246,4,48,245,1
246,1,15,245,3
247,5,46,246,9
247,5,90,246,2
248,6,116.7,247,7
249,4,40,248,5
249,1,12,248,10
249,8,96,248,10
250,7,64.4,249,9
250,5,97.25,249,7
251,7,126,250,4
251,4,60,250,3
251,6,95.4,250,8
252,4,36.8,251,9
253,9,135,252,3
253,2,38.9,252,7
253,8,96,252,10
254,4,40,253,5
254,2,31,253,6
254,6,90,253,3
255,4,40,254,11
255,7,126,254,2
256,7,84,255,10
256,5,77.5,255,6
257,5,60,256,1
257,6,108,256,4
258,2,20,257,11
259,8,96,258,10
259,8,144,258,2
260,3,54,259,4
261,3,58.35,260,7
262,9,108,261,10
263,9,108,262,10
264,2,36,263,4
265,4,48,264,10
266,8,155.6,265,7
266,9,162,265,4
266,9,108,265,10
267,9,175.05,266,7
267,3,30,266,5
268,6,72,267,10
268,9,175.05,267,7
269,7,126,268,4
269,4,72,268,4
269,6,116.7,268,7
270,3,36,269,10
270,2,24,269,10
271,9,108,270,10
271,9,90,270,5
271,9,175.05,270,7
272,7,136.15,271,7
273,4,40,272,5
273,1,15.5,272,6
274,9,139.5,273,6
275,3,36,274,10
275,1,10,274,5
276,5,75,275,3
276,1,19.45,275,7
276,1,19.45,275,7
277,9,108,276,10
277,7,84,276,10
278,4,62,277,6
278,3,54,277,4
279,4,77.8,278,7
279,6,60,278,5
280,4,40,279,11
280,5,97.25,279,7
280,3,54,279,2
281,9,90,280,11
281,7,136.15,280,7
282,9,175.05,281,7
283,6,72,282,10
284,6,55.2,283,9
284,3,36,283,10
284,1,12,283,1
285,5,97.25,284,7
286,6,116.7,285,7
286,6,72,285,10
287,8,144,286,4
288,6,72,287,10
288,3,36,287,10
289,2,36,288,4
289,9,162,288,2
289,8,73.6,288,9
290,1,18,289,2
290,5,75,289,3
290,6,93,289,6
291,5,90,290,2
292,7,84,291,10
292,6,108,291,2
293,5,60,292,10
293,2,36,292,4
294,1,12,293,1
294,9,175.05,293,7
294,1,12,293,1
295,3,36,294,1
295,3,54,294,2
295,4,40,294,5
296,4,48,295,10
296,9,108,295,1
296,1,15.9,295,8
297,5,77.5,296,6
297,4,36.8,296,9
297,6,55.2,296,9
298,4,77.8,297,7
298,8,144,297,4
299,7,84,298,10
299,2,38.9,298,7
300,6,90,299,3
300,6,90,299,3
300,8,144,299,2
301,4,77.8,300,7
301,5,97.25,300,7
302,7,108.5,301,6
302,8,73.6,301,9
302,1,12,301,1
303,2,38.9,302,7
303,9,143.1,302,8
304,6,72,303,10
305,6,95.4,304,8
306,4,48,305,10
306,1,12,305,10
306,5,90,305,2
307,3,58.35,306,7
308,4,62,307,6
308,3,54,307,4
308,9,90,307,5
309,3,54,308,4
310,3,46.5,309,6
310,6,72,309,10
310,2,20,309,5
311,6,108,310,2
311,2,18.4,310,9
312,3,45,311,3
312,2,24,311,1
312,6,90,311,3
313,2,31.8,312,8
314,8,155.6,313,7
315,8,155.6,314,7
315,4,48,314,10
315,7,108.5,314,6
316,5,97.25,315,7
317,7,111.3,316,8
317,2,20,316,11
318,8,155.6,317,7
319,9,135,318,3
319,6,55.2,318,9
320,4,48,319,1
321,5,60,320,1
321,2,24,320,10
322,4,40,321,5
322,4,77.8,321,7
322,5,60,321,10
323,8,80,322,11
324,7,70,323,5
324,2,18.4,323,9
325,1,12,324,1
325,1,15.5,324,6
326,6,93,325,6
326,5,90,325,2
326,3,54,325,4
327,6,116.7,326,7
327,2,24,326,1
327,5,90,326,4
328,3,30,327,11
329,1,12,328,1
329,6,108,328,2
329,1,15,328,3
330,1,18,329,4
331,8,96,330,10
331,5,79.5,330,8
332,4,63.6,331,8
332,8,120,331,3
333,5,60,332,10
333,8,80,332,5
333,2,31.8,332,8
334,7,126,333,2
334,7,105,333,3
335,7,126,334,2
335,3,36,334,1
335,2,20,334,11
336,7,111.3,335,8
337,5,97.25,336,7
338,7,105,337,3
338,6,116.7,337,7
338,6,108,337,2
339,1,15.9,338,8
339,3,36,338,10
339,7,64.4,338,9
340,5,50,339,11
340,3,58.35,339,7
340,3,58.35,339,7
341,8,96,340,10
341,8,80,340,11
342,8,144,341,2
343,2,36,342,4
343,8,144,342,2
343,7,70,342,11
344,9,108,343,10
344,4,48,343,10
345,9,135,344,3
345,6,72,344,1
345,6,95.4,344,8
346,2,24,345,10
346,2,18.4,345,9
346,5,60,345,1
347,4,77.8,346,7
347,1,19.45,346,7
348,4,36.8,347,9
349,6,72,348,1
350,4,72,349,4
351,5,50,350,11
351,5,50,350,5
351,8,155.6,350,7
352,1,18,351,4
352,7,108.5,351,6
352,2,24,351,10
353,5,50,352,11
353,6,60,352,5
354,8,155.6,353,7
354,4,77.8,353,7
354,3,36,353,10
355,2,24,354,10
355,5,90,354,2
356,8,127.2,355,8
356,3,30,355,5
357,7,136.15,356,7
358,8,96,357,1
358,2,31,357,6
358,1,10,357,11
359,2,38.9,358,7
359,7,84,358,10
359,1,10,358,11
360,7,136.15,359,7
361,6,60,360,11
361,2,30,360,3
361,2,31,360,6
362,2,20,361,5
362,2,31.8,361,8
362,7,136.15,361,7
363,8,96,362,10
363,3,30,362,11
364,5,50,363,5
364,4,63.6,363,8
364,4,77.8,363,7
365,8,80,364,5
366,7,136.15,365,7
367,6,72,366,10
368,2,24,367,1
368,2,20,367,5
369,7,84,368,10
369,2,31.8,368,8
369,4,63.6,368,8
370,7,136.15,369,7
370,8,80,369,5
370,8,127.2,369,8
371,7,108.5,370,6
371,3,54,370,4
372,9,139.5,371,6
372,4,40,371,11
372,8,155.6,371,7
373,5,90,372,4
374,3,47.7,373,8
374,2,36,373,2
375,7,64.4,374,9
375,3,36,374,10
375,7,108.5,374,6
376,7,108.5,375,6
376,9,82.8,375,9
377,4,77.8,376,7
377,5,90,376,4
378,2,24,377,10
379,5,90,378,4
379,8,96,378,10
379,8,73.6,378,9
380,8,155.6,379,7
380,8,155.6,379,7
381,6,93,380,6
381,5,97.25,380,7
381,1,12,380,10
382,8,96,381,1
382,6,55.2,381,9
383,7,105,382,3
383,9,108,382,10
383,5,50,382,5
384,1,9.2,383,9
385,8,124,384,6
385,7,70,384,5
385,4,36.8,384,9
386,1,12,385,10
386,6,95.4,385,8
386,7,136.15,385,7
387,3,47.7,386,8
387,9,90,386,5
387,4,40,386,11
388,9,139.5,387,6
388,8,144,387,4
388,6,93,387,6
389,2,31.8,388,8
390,7,136.15,389,7
390,4,40,389,5
390,3,36,389,10
391,6,116.7,390,7
391,6,108,390,2
391,5,75,390,3
392,6,72,391,10
393,7,64.4,392,9
393,4,72,392,2
394,2,36,393,2
394,7,136.15,393,7
394,8,144,393,2
395,2,18.4,394,9
396,9,108,395,10
396,9,82.8,395,9
396,9,143.1,395,8
397,7,84,396,10
397,3,36,396,1
398,4,77.8,397,7
398,1,19.45,397,7
399,1,12,398,10
399,6,72,398,10
399,9,143.1,398,8
400,4,72,399,4
400,6,72,399,10
400,6,93,399,6
401,5,60,400,10
401,9,139.5,400,6
401,4,60,400,3
402,1,19.45,401,7
402,3,46.5,401,6
403,8,124,402,6
403,9,108,402,1
404,8,120,403,3
405,2,20,404,11
405,4,63.6,404,8
405,3,36,404,10
406,7,84,405,10
407,6,95.4,406,8
407,5,50,406,5
408,7,84,407,1
408,3,54,407,4
409,2,20,408,5
409,7,84,408,1
409,3,45,408,3
410,3,45,409,3
411,7,136.15,410,7
411,7,108.5,410,6
412,8,73.6,411,9
413,6,116.7,412,7
414,5,60,413,10
414,6,116.7,413,7
414,3,58.35,413,7
415,7,105,414,3
415,6,108,414,2
416,7,108.5,415,6
417,9,175.05,416,7
417,2,38.9,416,7
417,8,96,416,10
418,5,75,417,3
419,1,12,418,10
420,8,73.6,419,9
421,9,82.8,420,9
421,8,120,420,3
421,1,15.9,420,8
422,3,36,421,1
422,3,58.35,421,7
422,7,84,421,10
423,3,36,422,10
423,5,97.25,422,7
423,4,62,422,6
424,1,18,423,4
424,7,105,423,3
424,2,31,423,6
425,8,120,424,3
425,8,96,424,1
425,2,18.4,424,9
426,3,54,425,2
426,3,46.5,425,6
427,2,24,426,10
428,5,60,427,10
428,3,54,427,4
429,1,18,428,4
430,3,45,429,3
430,7,108.5,429,6
431,8,80,430,11
431,4,72,430,2
432,6,90,431,3
432,3,36,431,10
432,5,60,431,10
433,2,31,432,6
433,7,70,432,11
434,1,15.5,433,6
434,7,84,433,10
434,9,175.05,433,7
435,8,120,434,3
435,3,46.5,434,6
435,6,95.4,434,8
436,2,24,435,10
436,2,38.9,435,7
436,6,72,435,1
437,1,15,436,3
437,7,136.15,436,7
437,6,95.4,436,8
438,6,60,437,5
438,1,10,437,5
439,7,70,438,11
439,7,84,438,10
439,1,18,438,4
440,1,12,439,10
440,2,36,439,2
441,2,30,440,3
441,9,162,440,4
442,8,144,441,4
443,6,116.7,442,7
443,7,70,442,5
444,1,18,443,2
444,9,108,443,1
445,1,10,444,11
445,7,108.5,444,6
446,2,38.9,445,7
447,7,111.3,446,8
447,6,55.2,446,9
447,2,36,446,2
448,9,90,447,11
448,7,108.5,447,6
448,9,90,447,5
449,1,10,448,11
449,5,75,448,3
450,1,15,449,3
450,6,60,449,5
450,5,46,449,9
451,4,48,450,10
451,6,116.7,450,7
451,6,93,450,6
452,5,90,451,4
453,6,93,452,6
453,5,46,452,9
454,7,84,453,1
455,5,97.25,454,7
455,4,72,454,2
456,4,48,455,10
456,8,155.6,455,7
456,9,90,455,11
457,2,31,456,6
458,9,90,457,11
458,7,105,457,3
459,7,84,458,1
459,6,116.7,458,7
460,8,96,459,1
460,1,10,459,11
461,5,77.5,460,6
461,8,80,460,11
461,8,96,460,10
462,9,162,461,2
462,8,144,461,4
462,8,127.2,461,8
463,1,15,462,3
463,2,36,462,4
463,2,24,462,1
464,1,18,463,4
464,1,12,463,10
465,8,96,464,10
465,7,126,464,4
465,8,144,464,2
466,1,10,465,5
466,8,124,465,6
466,3,36,465,1
467,3,45,466,3
467,1,12,466,1
467,9,175.05,466,7
468,5,90,467,4
468,8,73.6,467,9
468,9,175.05,467,7
469,8,96,468,10
469,3,54,468,2
469,1,12,468,10
470,1,19.45,469,7
470,9,108,469,10
471,3,45,470,3
472,6,90,471,3
473,1,10,472,5
473,7,136.15,472,7
473,3,30,472,5
474,9,139.5,473,6
475,3,58.35,474,7
476,3,30,475,11
476,1,9.2,475,9
477,4,63.6,476,8
477,9,162,476,2
478,3,36,477,10
479,2,38.9,478,7
479,6,108,478,4
479,7,70,478,5
480,9,175.05,479,7
480,8,73.6,479,9
480,1,19.45,479,7
481,5,77.5,480,6
481,1,12,480,1
482,4,48,481,10
482,6,72,481,10
482,9,162,481,4
483,8,155.6,482,7
484,7,84,483,10
484,9,175.05,483,7
484,5,90,483,2
485,2,18.4,484,9
486,4,60,485,3
487,5,60,486,10
487,2,24,486,10
488,5,97.25,487,7
488,7,84,487,1
488,3,36,487,1
489,1,19.45,488,7
489,8,80,488,5
489,9,143.1,488,8
490,2,30,489,3
491,2,38.9,490,7
491,6,95.4,490,8
491,7,111.3,490,8
492,5,79.5,491,8
492,9,90,491,5
493,3,54,492,2
494,3,46.5,493,6
494,3,30,493,11
495,3,36,494,10
496,6,116.7,495,7
496,7,111.3,495,8
497,8,127.2,496,8
497,1,9.2,496,9
497,8,80,496,11
498,4,63.6,497,8
499,8,144,498,2
499,5,97.25,498,7
500,8,96,499,10
500,3,30,499,5
500,7,136.15,499,7
501,8,73.6,500,9
501,3,30,500,11
502,2,30,501,3
503,6,72,502,1
504,8,124,503,6
504,3,58.35,503,7
504,3,36,503,10
505,3,58.35,504,7
505,8,155.6,504,7
506,6,60,505,5
506,4,63.6,505,8
506,2,31,505,6
507,9,108,506,10
507,4,63.6,506,8
508,2,24,507,10
508,2,38.9,507,7
509,7,111.3,508,8
510,3,58.35,509,7
510,4,77.8,509,7
511,1,10,510,11
511,6,116.7,510,7
511,9,175.05,510,7
512,7,64.4,511,9
512,9,82.8,511,9
513,4,77.8,512,7
513,7,136.15,512,7
514,4,72,513,4
514,9,82.8,513,9
515,3,46.5,514,6
516,5,60,515,1
517,7,136.15,516,7
517,9,108,516,10
518,5,60,517,10
518,8,96,517,10
519,1,12,518,10
519,5,90,518,4
520,7,136.15,519,7
520,8,96,519,10
521,2,38.9,520,7
521,1,19.45,520,7
521,1,12,520,10
522,7,126,521,4
522,1,15,521,3
523,4,72,522,4
523,7,64.4,522,9
523,3,46.5,522,6
524,2,20,523,5
524,5,79.5,523,8
524,6,90,523,3
525,5,60,524,10
525,4,48,524,1
525,1,15.9,524,8
526,2,38.9,525,7
526,3,58.35,525,7
526,8,144,525,2
527,5,60,526,1
527,8,144,526,4
527,3,47.7,526,8
528,6,60,527,11
529,4,77.8,528,7
530,3,36,529,10
530,3,46.5,529,6
531,5,97.25,530,7
531,9,139.5,530,6
532,5,60,531,10
532,9,90,531,11
533,1,12,532,10
533,6,72,532,10
534,4,36.8,533,9
534,5,50,533,11
535,7,126,534,2
535,9,108,534,10
535,3,54,534,2
536,4,48,535,1
536,7,84,535,1
536,4,40,535,11
537,2,24,536,10
537,8,80,536,5
538,1,12,537,1
538,5,60,537,10
539,6,72,538,10
539,6,95.4,538,8
539,8,120,538,3
540,1,12,539,10
541,5,97.25,540,7
541,8,96,540,10
541,2,24,540,10
542,7,70,541,11
542,2,20,541,11
542,4,48,541,10
543,9,175.05,542,7
543,4,36.8,542,9
543,7,70,542,11
544,5,60,543,1
545,8,96,544,10
546,3,45,545,3
546,2,36,545,2
547,8,73.6,546,9
547,3,46.5,546,6
548,6,55.2,547,9
548,4,48,547,10
548,9,90,547,5
549,2,38.9,548,7
550,2,18.4,549,9
550,1,10,549,5
551,7,136.15,550,7
551,7,84,550,1
551,1,15,550,3
552,7,105,551,3
552,7,84,551,10
552,6,72,551,1
553,6,60,552,11
553,8,127.2,552,8
553,1,19.45,552,7
554,7,136.15,553,7
554,5,60,553,10
555,8,96,554,10
555,2,30,554,3
555,9,162,554,4
556,1,12,555,1
557,2,36,556,2
557,4,60,556,3
558,4,63.6,557,8
558,7,84,557,10
558,8,155.6,557,7
559,2,30,558,3
559,3,36,558,1
560,8,144,559,2
560,3,58.35,559,7
560,3,54,559,2
561,1,19.45,560,7
561,7,108.5,560,6
561,5,79.5,560,8
562,9,162,561,2
563,6,95.4,562,8
563,1,15.9,562,8
563,8,80,562,11
564,7,84,563,10
564,5,60,563,10
564,6,116.7,563,7
565,3,45,564,3
565,5,90,564,2
565,3,36,564,10
566,5,90,565,2
567,6,60,566,5
568,5,90,567,2
568,7,105,567,3
569,3,58.35,568,7
569,2,24,568,10
570,9,108,569,10
571,9,90,570,11
572,3,54,571,2
573,7,105,572,3
573,9,90,572,11
573,4,48,572,10
574,4,72,573,4
575,8,155.6,574,7
576,4,72,575,4
577,4,48,576,10
578,2,20,577,11
578,7,64.4,577,9
579,3,58.35,578,7
580,3,45,579,3
580,7,84,579,1
581,3,58.35,580,7
582,6,93,581,6
583,3,58.35,582,7
583,2,24,582,1
583,5,79.5,582,8
584,6,72,583,10
584,4,77.8,583,7
585,9,90,584,5
586,8,124,585,6
587,5,46,586,9
588,5,60,587,1
588,5,97.25,587,7
589,6,116.7,588,7
589,1,15,588,3
589,8,120,588,3
590,5,79.5,589,8
590,8,80,589,11
590,7,126,589,2
591,6,72,590,10
592,5,97.25,591,7
593,1,15.5,592,6
593,6,116.7,592,7
593,3,36,592,10
594,2,31.8,593,8
594,4,62,593,6
595,9,175.05,594,7
595,8,73.6,594,9
595,3,30,594,5
596,7,84,595,1
596,6,90,595,3
596,6,108,595,4
597,8,80,596,5
597,1,19.45,596,7
597,2,36,596,2
598,3,58.35,597,7
599,9,90,598,5
600,5,60,599,10
601,8,96,600,10
601,3,27.6,600,9
602,2,24,601,10
603,6,108,602,2
603,5,97.25,602,7
603,9,90,602,11
604,5,46,603,9
604,1,18,603,2
605,9,175.05,604,7
605,3,36,604,10
605,5,46,604,9
606,6,60,605,11
606,8,80,605,5
607,3,46.5,606,6
608,5,90,607,2
608,3,54,607,4
609,4,40,608,5
609,8,127.2,608,8
610,4,48,609,10
611,1,19.45,610,7
611,4,72,610,2
612,1,12,611,1
612,2,24,611,10
612,5,50,611,5
613,8,144,612,4
614,3,46.5,613,6
614,8,127.2,613,8
614,2,20,613,5
615,2,24,614,10
616,9,108,615,10
616,5,77.5,615,6
617,3,36,616,1
617,5,77.5,616,6
618,1,19.45,617,7
618,2,36,617,2
618,4,48,617,10
619,2,20,618,11
619,1,15,618,3
619,4,36.8,618,9
620,9,135,619,3
621,5,50,620,5
621,9,162,620,4
621,7,70,620,5
622,8,144,621,2
623,2,38.9,622,7
624,7,70,623,5
624,7,70,623,11
625,4,48,624,1
625,9,162,624,4
626,8,155.6,625,7
626,3,30,625,5
627,1,15.5,626,6
628,3,54,627,4
628,3,58.35,627,7
629,2,31.8,628,8
629,1,12,628,1
630,7,126,629,2
631,6,108,630,2
632,3,54,631,4
632,6,60,631,11
633,5,77.5,632,6
634,7,108.5,633,6
635,4,63.6,634,8
635,8,127.2,634,8
635,1,12,634,10
636,7,105,635,3
636,8,96,635,10
636,5,79.5,635,8
637,9,139.5,636,6
638,3,36,637,1
639,4,48,638,1
639,4,48,638,10
639,9,175.05,638,7
640,4,72,639,2
641,7,111.3,640,8
642,1,19.45,641,7
642,8,155.6,641,7
643,9,90,642,5
644,3,58.35,643,7
645,5,97.25,644,7
645,6,116.7,644,7
646,2,24,645,10
646,6,60,645,5
646,4,48,645,1
647,4,72,646,2
647,1,12,646,10
647,9,108,646,1
648,1,15.5,647,6
648,1,15,647,3
648,5,77.5,647,6
