InvoiceId,Date,TotalSalesAmount,CustomerId
86,01/15/2022,1650,86
87,01/15/2022,3870,87
88,01/15/2022,300,88
89,01/15/2022,2400,89
90,01/15/2022,315,90
91,01/15/2022,1350,91
92,01/15/2022,1800,92
93,01/15/2022,1370,93
94,01/15/2022,3300,94
95,01/16/2022,2010,95
96,01/16/2022,860,96
97,01/17/2022,450,97
98,01/17/2022,1640,98
99,01/17/2022,900,99
100,01/17/2022,4450,100
101,01/17/2022,100,101
102,01/17/2022,1400,102
103,01/17/2022,600,103
104,01/17/2022,900,104
105,01/17/2022,720,105
106,01/17/2022,3540,50
107,01/18/2022,2850,106
108,01/18/2022,2190,107
109,01/18/2022,1550,108
110,01/18/2022,1200,109
111,01/18/2022,3225,110
112,01/18/2022,1750,111
113,01/18/2022,1905,112
114,01/18/2022,4335,113
115,01/18/2022,900,114
116,01/18/2022,2200,115
117,01/18/2022,720,116
118,01/19/2022,120,117
119,01/19/2022,2850,118
120,01/19/2022,280,119
121,01/20/2022,1260,120
122,01/20/2022,1875,121
123,01/20/2022,1620,122
124,01/20/2022,2150,123
125,01/20/2022,1680,124
126,01/21/2022,3450,125
127,01/21/2022,2010,126
128,01/21/2022,140,127
129,01/21/2022,1415,128
130,01/21/2022,5300,129
131,01/21/2022,280,130
132,01/21/2022,300,131
133,01/21/2022,2950,132
134,01/21/2022,4050,133
135,01/22/2022,2120,134
136,01/22/2022,1350,135
137,01/22/2022,1410,136
138,01/22/2022,4935,137
139,01/23/2022,2970,138
140,01/23/2022,2025,139
141,01/23/2022,3150,140
142,01/23/2022,280,141
143,01/24/2022,825,142
144,01/24/2022,1080,143
145,01/24/2022,600,144
146,01/24/2022,3725,145
147,01/24/2022,210,146
148,01/24/2022,2200,147
149,01/24/2022,900,148
150,01/24/2022,4100,149
151,01/24/2022,2480,150
152,01/24/2022,70,151
153,01/25/2022,1500,152
154,01/25/2022,300,153
155,01/25/2022,1080,154
156,01/25/2022,3315,155
157,01/25/2022,1190,156
158,01/26/2022,670,157
159,01/26/2022,900,158
160,01/26/2022,2440,159
161,01/26/2022,3325,160
162,01/26/2022,400,161
163,01/26/2022,3400,162
164,01/26/2022,300,163
165,01/26/2022,1375,164
166,01/26/2022,2700,165
167,01/26/2022,975,166
168,01/26/2022,1050,167
169,01/26/2022,2100,168
170,01/26/2022,435,169
171,01/26/2022,1200,170
172,01/26/2022,2400,171
173,01/26/2022,2025,172
174,01/27/2022,675,173
175,01/27/2022,900,174
176,01/27/2022,755,175
177,01/27/2022,1480,176
178,01/27/2022,315,177
179,01/27/2022,1500,178
180,01/27/2022,2730,179
181,01/27/2022,4275,180
182,01/27/2022,1550,181
183,01/27/2022,3130,182
184,01/27/2022,300,183
185,01/27/2022,680,184
186,01/27/2022,3595,185
187,01/27/2022,300,186
188,01/27/2022,450,187
189,01/27/2022,2285,188
190,01/27/2022,2350,189
191,01/27/2022,1190,48
192,01/28/2022,140,190
193,01/28/2022,3625,48
194,01/29/2022,3500,191
195,01/29/2022,2230,192
196,01/29/2022,2280,193
197,01/29/2022,2100,194
198,01/29/2022,3675,195
199,01/29/2022,880,196
200,01/29/2022,1800,197
201,01/29/2022,1710,198
202,01/29/2022,300,199
203,01/29/2022,2700,200
204,01/29/2022,3195,201
205,01/29/2022,210,202
206,01/29/2022,1540,203
207,01/29/2022,2775,204
208,01/29/2022,990,205
209,01/29/2022,430,206
210,01/29/2022,900,207
211,01/29/2022,4825,208
212,01/29/2022,2300,50
213,01/30/2022,1365,209
214,01/30/2022,2100,210
215,01/30/2022,3120,211
216,01/30/2022,1300,212
217,01/30/2022,315,213
218,01/30/2022,6120,214
219,01/30/2022,1800,215
220,01/30/2022,1275,216
221,01/30/2022,3450,217
222,01/30/2022,5700,50
223,01/31/2022,1500,218
224,01/31/2022,245,219
225,01/31/2022,2460,220
226,01/31/2022,1050,221
227,01/31/2022,1350,222
228,01/31/2022,2800,223
229,01/31/2022,1950,224
230,01/31/2022,1920,225
231,01/31/2022,1470,226
232,01/31/2022,750,227
233,01/31/2022,225,228
234,01/31/2022,1265,229
235,01/31/2022,725,230
236,01/31/2022,1260,231
237,01/31/2022,1050,232
238,01/31/2022,1380,233
239,01/31/2022,445,234
240,01/31/2022,1760,235
241,02/01/2022,1350,236
242,02/01/2022,1830,237
243,02/01/2022,930,238
244,02/01/2022,1625,239
245,02/01/2022,750,240
246,02/01/2022,1195,241
247,02/01/2022,900,242
248,02/01/2022,1500,243
249,02/02/2022,600,244
250,02/02/2022,1550,245
251,02/02/2022,3900,246
252,02/02/2022,3300,247
253,02/02/2022,1450,248
254,02/02/2022,2500,249
255,02/02/2022,1410,250
256,02/02/2022,280,251
257,02/02/2022,2300,252
258,02/02/2022,2700,253
259,02/03/2022,1800,254
260,02/03/2022,5700,255
261,02/03/2022,3055,256
262,02/03/2022,1700,257
263,02/03/2022,5700,258
264,02/03/2022,1950,259
265,02/03/2022,2550,260
266,02/03/2022,1200,261
267,02/03/2022,315,262
268,02/03/2022,950,263
269,02/03/2022,730,264
270,02/03/2022,3400,265
271,02/03/2022,1800,266
272,02/03/2022,4900,267
273,02/03/2022,1950,268
274,02/04/2022,1260,269
275,02/04/2022,1250,270
276,02/04/2022,2475,271
277,02/04/2022,380,272
278,02/04/2022,970,273
279,02/04/2022,1365,274
280,02/04/2022,705,275
281,02/04/2022,3060,276
282,02/04/2022,2800,277
283,02/04/2022,1800,278
284,02/04/2022,3300,279
285,02/04/2022,1585,280
286,02/05/2022,2950,281
287,02/05/2022,970,282
288,02/05/2022,2100,283
289,02/05/2022,3080,284
290,02/05/2022,3150,285
291,02/05/2022,3025,286
292,02/05/2022,2100,287
293,02/05/2022,2045,288
294,02/05/2022,245,289
295,02/05/2022,1580,290
296,02/05/2022,3050,291
297,02/05/2022,4080,292
298,02/05/2022,3300,293
299,02/05/2022,2400,232
300,02/06/2022,3300,294
301,02/06/2022,275,295
302,02/06/2022,4200,296
303,02/06/2022,1805,297
304,02/06/2022,3000,298
305,02/06/2022,2925,258
306,02/07/2022,1875,299
307,02/07/2022,2140,300
308,02/07/2022,360,301
309,02/07/2022,2475,302
310,02/07/2022,1800,303
311,02/07/2022,600,304
312,02/07/2022,2875,305
313,02/07/2022,600,306
314,02/07/2022,1750,307
315,02/07/2022,2870,308
316,02/07/2022,2980,309
317,02/07/2022,1860,310
318,02/07/2022,3150,311
319,02/07/2022,280,312
320,02/07/2022,950,313
321,02/07/2022,1600,314
322,02/07/2022,2700,315
323,02/07/2022,3250,316
324,02/08/2022,315,317
325,02/08/2022,150,318
326,02/08/2022,2755,319
327,02/08/2022,2425,320
328,02/08/2022,2380,321
329,02/08/2022,435,322
330,02/08/2022,1375,323
331,02/08/2022,900,324
332,02/08/2022,1975,325
333,02/08/2022,1490,326
334,02/08/2022,2075,327
335,02/08/2022,245,328
336,02/08/2022,2880,329
337,02/08/2022,2480,330
338,02/08/2022,2940,331
339,02/08/2022,1550,332
340,02/08/2022,450,333
341,02/09/2022,1350,334
342,02/09/2022,1050,335
343,02/09/2022,1400,336
344,02/09/2022,3000,337
345,02/09/2022,2115,338
346,02/09/2022,2125,339
347,02/09/2022,2020,340
348,02/09/2022,600,341
349,02/09/2022,3450,342
350,02/09/2022,800,343
351,02/09/2022,850,344
352,02/09/2022,5275,345
353,02/10/2022,1530,346
354,02/10/2022,960,347
355,02/10/2022,3225,348
356,02/10/2022,1200,191
357,02/11/2022,1440,349
358,02/11/2022,300,350
359,02/11/2022,675,351
360,02/11/2022,245,352
361,02/11/2022,735,353
362,02/11/2022,1270,354
363,02/11/2022,900,234
364,02/12/2022,3390,355
365,02/12/2022,1925,356
366,02/12/2022,450,357
367,02/12/2022,2910,358
368,02/12/2022,2945,359
369,02/12/2022,550,360
370,02/12/2022,3060,361
371,02/12/2022,4240,362
372,02/12/2022,2600,363
373,02/12/2022,2750,364
374,02/12/2022,1375,232
375,02/12/2022,825,258
376,02/13/2022,2100,365
377,02/13/2022,1200,366
378,02/13/2022,2415,301
379,02/14/2022,2275,367
380,02/14/2022,1560,368
381,02/14/2022,5375,369
382,02/14/2022,35,370
383,02/14/2022,3050,371
384,02/15/2022,1600,372
385,02/15/2022,4350,373
386,02/15/2022,1540,374
387,02/15/2022,1330,375
388,02/15/2022,1860,376
389,02/15/2022,2250,377
390,02/15/2022,465,378
391,02/15/2022,3470,379
392,02/15/2022,1375,380
393,02/15/2022,3750,381
394,02/15/2022,1350,382
395,02/15/2022,1630,383
396,02/15/2022,3300,384
397,02/15/2022,6125,385
398,02/15/2022,1800,386
399,02/15/2022,1500,387
400,02/15/2022,3025,388
401,02/15/2022,150,301
402,02/16/2022,260,389
403,02/16/2022,1410,390
404,02/16/2022,245,391
405,02/16/2022,1080,392
406,02/16/2022,4045,393
407,02/16/2022,1800,394
408,02/16/2022,785,395
409,02/16/2022,4390,396
410,02/16/2022,3750,397
411,02/16/2022,3200,398
412,02/16/2022,2575,399
413,02/16/2022,1350,400
414,02/16/2022,1500,401
415,02/16/2022,1050,402
416,02/16/2022,2700,403
417,02/16/2022,1200,404
418,02/16/2022,3115,392
419,02/17/2022,2045,405
420,02/17/2022,2005,406
421,02/17/2022,1535,407
422,02/17/2022,1295,408
423,02/17/2022,2500,409
424,02/17/2022,900,410
425,02/17/2022,150,411
426,02/17/2022,150,412
427,02/17/2022,2180,413
428,02/17/2022,900,370
429,02/18/2022,6165,414
430,02/18/2022,1350,415
431,02/18/2022,1800,416
432,02/18/2022,140,417
433,02/18/2022,2240,418
434,02/18/2022,1740,419
435,02/18/2022,900,420
436,02/18/2022,3150,421
437,02/18/2022,140,422
438,02/18/2022,200,423
439,02/18/2022,1200,424
440,02/18/2022,1890,425
441,02/18/2022,1925,426
442,02/18/2022,350,427
443,02/18/2022,360,428
444,02/19/2022,3420,429
445,02/19/2022,105,430
446,02/19/2022,1080,431
447,02/20/2022,1175,432
448,02/20/2022,1200,433
449,02/20/2022,2600,434
450,02/20/2022,1950,435
451,02/20/2022,2700,436
452,02/20/2022,1950,437
453,02/20/2022,450,438
454,02/20/2022,3650,439
455,02/20/2022,3495,440
456,02/20/2022,2400,441
457,02/20/2022,2400,392
458,02/21/2022,1200,442
459,02/21/2022,1670,443
460,02/21/2022,3100,444
461,02/21/2022,3300,445
462,02/21/2022,315,446
463,02/21/2022,2400,447
464,02/21/2022,2675,448
465,02/21/2022,175,449
466,02/21/2022,3730,450
467,02/21/2022,1330,451
468,02/21/2022,1650,452
469,02/21/2022,1700,258
470,02/22/2022,105,453
471,02/22/2022,1200,454
472,02/22/2022,3200,455
473,02/22/2022,2250,456
474,02/22/2022,1400,457
475,02/22/2022,450,458
476,02/22/2022,3100,459
477,02/22/2022,900,460
478,02/22/2022,3250,461
479,02/22/2022,400,462
480,02/22/2022,1800,463
481,02/22/2022,2970,464
482,02/22/2022,4350,465
483,02/22/2022,1525,466
484,02/22/2022,870,467
485,02/22/2022,1445,468
486,02/22/2022,1200,469
487,02/22/2022,1500,470
488,02/23/2022,1850,471
489,02/23/2022,400,472
490,02/23/2022,1480,473
491,02/23/2022,2250,474
492,02/23/2022,720,475
493,02/23/2022,3225,476
494,02/23/2022,900,477
495,02/23/2022,900,478
496,02/23/2022,105,479
497,02/23/2022,1860,480
498,02/23/2022,2625,326
499,02/24/2022,360,481
500,02/24/2022,2275,482
501,02/24/2022,3650,483
502,02/24/2022,2320,484
503,02/24/2022,935,485
504,02/24/2022,960,486
505,02/24/2022,105,487
506,02/24/2022,1160,488
507,02/25/2022,915,489
508,02/25/2022,1505,490
509,02/25/2022,3300,491
510,02/25/2022,1875,492
511,02/25/2022,4200,493
512,02/25/2022,2725,494
513,02/26/2022,4000,495
514,02/26/2022,1455,496
515,02/26/2022,2700,497
516,02/26/2022,1015,498
517,02/26/2022,3150,499
518,02/26/2022,1160,500
519,02/26/2022,1120,501
520,02/26/2022,455,502
521,02/26/2022,2075,503
522,02/26/2022,2775,504
523,02/26/2022,2200,505
524,02/26/2022,1730,506
525,02/26/2022,3050,507
526,02/27/2022,900,508
527,02/27/2022,480,509
528,02/27/2022,1350,510
529,02/27/2022,2850,511
530,02/27/2022,2050,512
531,02/27/2022,340,513
532,02/27/2022,4500,514
533,02/27/2022,1440,515
534,02/27/2022,2700,516
535,02/27/2022,2270,517
536,02/27/2022,950,518
537,02/27/2022,3900,519
538,02/27/2022,35,520
539,02/27/2022,5750,407
540,02/28/2022,1550,521
541,02/28/2022,2875,522
542,02/28/2022,2400,523
543,02/28/2022,1710,524
544,02/28/2022,175,525
545,02/28/2022,200,526
546,02/28/2022,3540,527
547,02/28/2022,2700,528
548,02/28/2022,4400,529
549,02/28/2022,2560,530
550,02/28/2022,2800,531
551,02/28/2022,1850,532
552,02/28/2022,455,533
553,03/01/2022,210,534
554,03/01/2022,4800,535
555,03/01/2022,1500,536
556,03/01/2022,2645,537
557,03/01/2022,1575,538
558,03/01/2022,480,539
559,03/01/2022,2600,540
560,03/01/2022,2275,541
561,03/01/2022,540,542
562,03/01/2022,2970,543
563,03/01/2022,810,544
564,03/01/2022,1500,545
565,03/01/2022,750,546
566,03/01/2022,185,547
567,03/01/2022,1620,548
568,03/01/2022,1375,549
569,03/01/2022,940,314
570,03/01/2022,3220,392
571,03/02/2022,900,550
572,03/02/2022,2885,551
573,03/02/2022,1100,552
574,03/02/2022,1200,553
575,03/02/2022,1505,554
576,03/02/2022,360,555
577,03/02/2022,1650,556
578,03/02/2022,1510,557
579,03/02/2022,690,558
580,03/02/2022,690,559
581,03/02/2022,600,560
582,03/02/2022,3825,561
583,03/02/2022,1575,562
584,03/02/2022,1450,563
585,03/02/2022,2625,564
586,03/02/2022,1920,565
587,03/02/2022,4020,566
588,03/02/2022,2250,567
589,03/02/2022,645,392
590,03/02/2022,1155,558
591,03/03/2022,900,568
592,03/03/2022,1275,569
593,03/03/2022,1200,570
594,03/03/2022,3150,571
595,03/03/2022,1350,572
596,03/03/2022,1450,573
597,03/04/2022,5700,574
598,03/04/2022,1500,575
599,03/04/2022,2040,576
600,03/04/2022,3925,577
601,03/04/2022,2470,578
602,03/04/2022,3750,579
603,03/04/2022,2650,580
604,03/04/2022,1270,581
605,03/04/2022,3400,582
606,03/04/2022,245,583
607,03/04/2022,1830,584
608,03/04/2022,3520,585
609,03/04/2022,1350,586
610,03/04/2022,3800,587
611,03/04/2022,1650,50
612,03/05/2022,140,588
613,03/05/2022,1250,589
614,03/05/2022,1350,590
615,03/05/2022,5775,591
616,03/05/2022,2400,592
617,03/05/2022,2100,593
618,03/05/2022,2875,191
619,03/06/2022,1400,594
620,03/06/2022,1500,595
621,03/06/2022,450,596
622,03/06/2022,1050,597
623,03/06/2022,3425,598
624,03/06/2022,1440,599
625,03/06/2022,315,600
626,03/06/2022,3150,601
627,03/06/2022,450,602
628,03/06/2022,2680,603
629,03/06/2022,1800,604
630,03/06/2022,440,605
631,03/06/2022,150,606
632,03/06/2022,200,607
633,03/06/2022,2700,608
634,03/06/2022,2820,609
635,03/06/2022,1000,48
636,03/06/2022,4640,478
637,03/07/2022,1880,610
638,03/07/2022,1260,611
639,03/07/2022,2750,612
640,03/07/2022,1350,377
641,03/07/2022,150,407
642,03/08/2022,1400,613
643,03/08/2022,2775,614
644,03/08/2022,2340,615
645,03/08/2022,560,616
646,03/08/2022,1100,617
647,03/08/2022,1200,618
648,03/08/2022,2040,619
649,03/08/2022,5050,620
650,03/08/2022,1200,621
651,03/08/2022,2400,622
652,03/08/2022,3510,623
653,03/08/2022,575,624
654,03/08/2022,3855,625
655,03/08/2022,1940,626
656,03/08/2022,900,627
657,03/08/2022,1920,628
658,03/08/2022,245,629
659,03/09/2022,1500,630
660,03/09/2022,1110,631
661,03/09/2022,900,632
662,03/09/2022,2250,633
663,03/09/2022,1200,634
664,03/09/2022,2090,635
665,03/09/2022,650,636
666,03/09/2022,245,407
667,03/09/2022,180,580
668,03/10/2022,950,637
669,03/10/2022,2805,638
670,03/10/2022,4665,639
671,03/10/2022,3600,640
672,03/10/2022,1350,641
673,03/10/2022,1140,642
674,03/10/2022,1080,643
675,03/10/2022,200,644
676,03/10/2022,2700,645
677,03/10/2022,2500,646
678,03/10/2022,2375,647
679,03/10/2022,2800,648
680,03/10/2022,2475,649
681,03/10/2022,3430,650
682,03/10/2022,175,651
683,03/10/2022,2710,652
684,03/10/2022,3600,653
685,03/10/2022,2760,580
686,03/11/2022,900,654
687,03/11/2022,1375,655
688,03/11/2022,710,656
689,03/11/2022,4350,657
690,03/11/2022,1400,658
691,03/11/2022,550,659
692,03/11/2022,6750,660
693,03/11/2022,3675,661
694,03/11/2022,475,662
695,03/11/2022,1100,191
696,03/11/2022,555,232
697,03/12/2022,4325,663
698,03/12/2022,3210,664
699,03/12/2022,4050,665
700,03/12/2022,1265,666
701,03/12/2022,245,667
702,03/12/2022,5425,668
703,03/12/2022,1260,669
704,03/12/2022,900,670
705,03/12/2022,3375,344
706,03/12/2022,2020,392
707,03/13/2022,2700,671
708,03/13/2022,315,672
709,03/13/2022,210,673
710,03/13/2022,1400,674
711,03/13/2022,2350,675
712,03/13/2022,840,676
713,03/13/2022,2880,48
714,03/13/2022,255,675
715,03/14/2022,2680,677
716,03/14/2022,225,678
717,03/14/2022,2200,679
718,03/14/2022,760,680
719,03/14/2022,1165,681
720,03/14/2022,2150,682
721,03/14/2022,1440,683
722,03/14/2022,3100,301
723,03/15/2022,720,684
724,03/15/2022,2325,685
725,03/15/2022,1440,686
726,03/15/2022,2975,687
727,03/15/2022,1765,688
728,03/15/2022,105,689
729,03/15/2022,275,690
730,03/15/2022,1925,691
731,03/15/2022,210,558
732,03/16/2022,2000,692
733,03/16/2022,450,693
734,03/16/2022,1165,694
735,03/16/2022,4230,695
736,03/16/2022,1420,696
737,03/16/2022,940,697
738,03/16/2022,4800,698
739,03/16/2022,2280,699
740,03/16/2022,3750,700
741,03/16/2022,450,701
742,03/16/2022,2250,702
743,03/16/2022,1200,703
744,03/16/2022,720,704
745,03/16/2022,3990,705
746,03/16/2022,150,706
747,03/16/2022,1630,48
748,03/16/2022,280,548
749,03/17/2022,650,707
750,03/17/2022,1800,708
751,03/17/2022,575,709
752,03/17/2022,2800,710
753,03/17/2022,1400,711
754,03/17/2022,1450,712
755,03/17/2022,2700,713
756,03/17/2022,1050,714
757,03/17/2022,1100,715
758,03/17/2022,400,716
759,03/17/2022,3150,717
760,03/17/2022,3225,718
761,03/17/2022,70,719
762,03/18/2022,2700,720
763,03/18/2022,1500,721
764,03/18/2022,120,722
765,03/18/2022,3700,723
766,03/18/2022,1350,724
767,03/18/2022,1210,725
768,03/18/2022,2205,726
769,03/18/2022,1050,727
770,03/18/2022,1050,728
771,03/18/2022,450,729
772,03/18/2022,3500,730
773,03/18/2022,70,731
774,03/18/2022,2325,732
775,03/18/2022,900,733
776,03/18/2022,2700,734
777,03/18/2022,1160,232
778,03/18/2022,3975,324
779,03/18/2022,3150,434
780,03/19/2022,1335,735
781,03/19/2022,1550,736
782,03/19/2022,1100,737
783,03/19/2022,905,738
784,03/19/2022,3480,739
785,03/19/2022,480,740
786,03/19/2022,245,741
787,03/19/2022,2100,742
788,03/19/2022,180,743
789,03/19/2022,3100,744
790,03/19/2022,1575,745
791,03/19/2022,2200,746
792,03/19/2022,4485,747
793,03/19/2022,1700,748
794,03/19/2022,2055,749
795,03/19/2022,2200,750
796,03/19/2022,600,751
797,03/19/2022,210,752
798,03/20/2022,525,753
799,03/20/2022,1375,754
800,03/20/2022,225,755
801,03/20/2022,240,756
802,03/20/2022,35,757
803,03/20/2022,900,758
804,03/20/2022,140,759
805,03/20/2022,960,760
806,03/20/2022,1060,761
807,03/20/2022,750,762
808,03/20/2022,750,763
809,03/20/2022,1365,764
810,03/20/2022,2520,407
811,03/21/2022,300,765
812,03/21/2022,1050,766
813,03/21/2022,2245,767
814,03/21/2022,3530,768
815,03/21/2022,2225,769
816,03/21/2022,3190,392
817,03/22/2022,750,770
818,03/22/2022,100,771
819,03/22/2022,1800,772
820,03/22/2022,3550,773
821,03/22/2022,1350,774
822,03/22/2022,2400,775
823,03/22/2022,900,776
824,03/22/2022,1200,777
825,03/22/2022,3950,778
826,03/22/2022,1710,779
827,03/22/2022,175,780
828,03/22/2022,1050,781
829,03/22/2022,2550,782
830,03/23/2022,300,783
831,03/23/2022,890,784
832,03/23/2022,2370,785
833,03/23/2022,300,786
834,03/23/2022,3425,787
835,03/23/2022,1595,788
836,03/23/2022,3375,789
837,03/23/2022,2450,790
838,03/23/2022,750,791
839,03/23/2022,3550,792
840,03/23/2022,3950,793
841,03/23/2022,275,407
842,03/24/2022,4950,794
843,03/24/2022,1025,795
844,03/24/2022,520,796
845,03/24/2022,3500,797
846,03/24/2022,1905,798
847,03/24/2022,5475,799
848,03/24/2022,405,800
849,03/24/2022,2580,801
850,03/24/2022,2650,802
851,03/24/2022,3375,803
852,03/24/2022,600,804
853,03/24/2022,1330,805
854,03/24/2022,825,404
855,03/25/2022,70,806
856,03/26/2022,1650,807
857,03/26/2022,1260,808
858,03/26/2022,3130,809
859,03/26/2022,2420,810
860,03/26/2022,1650,811
861,03/26/2022,1350,812
862,03/26/2022,2875,813
863,03/26/2022,600,814
864,03/26/2022,2150,815
865,03/26/2022,175,580
866,03/27/2022,1100,816
867,03/27/2022,4140,817
868,03/27/2022,2450,818
869,03/27/2022,3000,819
870,03/27/2022,105,820
871,03/27/2022,1515,821
872,03/27/2022,1050,822
873,03/27/2022,450,823
874,03/27/2022,2830,824
875,03/27/2022,2450,392
876,03/27/2022,1200,404
877,03/27/2022,1080,639
878,03/28/2022,4000,825
879,03/28/2022,2075,826
880,03/28/2022,1800,827
881,03/28/2022,300,828
882,03/28/2022,2050,829
883,03/28/2022,2640,830
884,03/28/2022,1230,831
885,03/28/2022,70,832
886,03/29/2022,1525,833
887,03/29/2022,180,370
888,03/29/2022,500,404
889,03/30/2022,150,834
890,03/30/2022,3435,835
891,03/30/2022,4825,836
892,03/30/2022,600,837
893,03/30/2022,1880,838
894,03/30/2022,3150,839
895,03/30/2022,1500,377
896,03/30/2022,825,839
897,03/31/2022,4650,840
898,03/31/2022,700,841
899,03/31/2022,450,842
900,03/31/2022,1440,843
901,03/31/2022,5025,844
902,03/31/2022,1535,845
903,03/31/2022,2075,846
904,03/31/2022,1000,847
905,03/31/2022,975,848
906,04/01/2022,300,849
907,04/01/2022,835,850
908,04/01/2022,360,851
909,04/01/2022,1475,852
910,04/01/2022,1200,853
911,04/01/2022,1400,854
912,04/01/2022,2940,377
913,04/02/2022,300,855
914,04/02/2022,4050,856
915,04/02/2022,2400,857
916,04/02/2022,1385,314
917,04/02/2022,2650,404
918,04/03/2022,1925,858
919,04/03/2022,3550,377
920,04/03/2022,35,407
921,04/04/2022,210,859
922,04/04/2022,675,860
923,04/04/2022,840,861
924,04/04/2022,1650,862
925,04/04/2022,1300,324
926,04/05/2022,4200,863
927,04/05/2022,300,864
928,04/05/2022,2075,865
929,04/05/2022,2725,866
930,04/05/2022,760,867
931,04/05/2022,1200,868
932,04/05/2022,500,869
933,04/05/2022,600,870
934,04/05/2022,1335,871
935,04/05/2022,3860,872
936,04/05/2022,840,873
937,04/05/2022,1440,478
938,04/05/2022,825,548
939,04/05/2022,2775,558
940,04/06/2022,2125,874
941,04/06/2022,1100,875
942,04/06/2022,3250,876
943,04/06/2022,2100,877
944,04/06/2022,2670,548
945,04/07/2022,870,878
946,04/07/2022,2410,879
947,04/07/2022,1260,880
948,04/07/2022,2970,881
949,04/07/2022,810,882
950,04/07/2022,2460,883
951,04/07/2022,1050,884
952,04/07/2022,575,885
953,04/07/2022,560,886
954,04/07/2022,1620,887
955,04/07/2022,1200,48
956,04/07/2022,1200,558
957,04/08/2022,2230,888
958,04/08/2022,2650,889
959,04/08/2022,1680,890
960,04/08/2022,2700,891
961,04/08/2022,3305,892
962,04/08/2022,300,893
963,04/08/2022,2240,894
964,04/08/2022,1145,370
965,04/08/2022,880,377
966,04/08/2022,600,548
967,04/08/2022,2075,675
968,04/09/2022,2895,895
969,04/09/2022,4450,896
970,04/09/2022,3060,897
971,04/09/2022,280,898
972,04/09/2022,2180,899
973,04/09/2022,35,900
974,04/09/2022,1525,901
975,04/09/2022,4400,902
976,04/09/2022,1635,903
977,04/09/2022,2870,904
978,04/09/2022,1500,905
979,04/09/2022,900,906
980,04/09/2022,2730,907
981,04/09/2022,1000,908
982,04/09/2022,2380,860
983,04/10/2022,3025,909
984,04/10/2022,1800,910
985,04/10/2022,2635,911
986,04/10/2022,900,912
987,04/10/2022,3645,913
988,04/10/2022,175,914
989,04/10/2022,1250,915
990,04/10/2022,670,916
991,04/10/2022,300,344
992,04/11/2022,2200,917
993,04/11/2022,2475,918
994,04/11/2022,2775,919
995,04/11/2022,1050,920
996,04/11/2022,1260,921
997,04/11/2022,5440,922
998,04/11/2022,1410,923
999,04/11/2022,450,924
1000,04/11/2022,2900,925
1001,04/11/2022,2000,234
1002,04/11/2022,750,839
1003,04/12/2022,400,926
1004,04/12/2022,3150,927
1005,04/12/2022,960,928
1006,04/12/2022,800,929
1007,04/12/2022,1560,930
1008,04/12/2022,1050,931
1009,04/12/2022,750,932
1010,04/12/2022,150,324
1011,04/12/2022,35,326
1012,04/12/2022,600,392
1013,04/12/2022,800,908
1014,04/13/2022,2600,933
1015,04/13/2022,2600,934
1016,04/13/2022,1200,935
