Id,Quantity,SalesAmount,InvoiceId,ProductId
106,1,150,105,8
106,6,1650,105,7
106,4,1100,105,7
107,6,1200,106,1
108,8,960,107,10
108,7,1925,107,7
109,8,1200,108,8
109,2,400,108,1
110,6,1080,109,11
111,1,150,110,8
111,3,825,110,7
112,3,675,111,6
112,1,180,111,11
113,3,300,112,9
113,4,1100,112,7
114,4,1200,113,2
114,6,1200,113,1
115,6,1080,114,11
115,4,900,114,6
116,9,3150,115,3
116,7,1400,115,1
117,3,825,116,7
117,9,1350,116,8
117,5,1000,116,1
118,7,1260,117,11
118,4,1400,117,3
118,4,600,117,8
119,2,300,118,8
119,8,800,118,9
120,6,900,119,8
120,1,150,119,8
120,4,600,119,8
121,9,3150,120,3
121,5,1000,120,1
121,9,2475,120,7
122,7,1400,121,1
122,3,600,121,1
123,2,300,122,8
124,3,600,123,1
124,2,360,123,11
125,2,450,124,6
125,2,600,124,2
125,4,720,124,11
126,3,450,125,8
126,6,720,125,10
127,2,70,126,5
127,8,1600,126,1
128,4,1400,127,3
129,2,70,128,5
129,1,180,128,11
129,5,500,128,9
130,7,1050,129,8
130,6,1800,129,2
131,1,150,130,8
131,5,600,130,10
132,2,240,131,10
132,1,35,131,5
132,4,720,131,11
133,5,1375,132,7
134,7,2100,133,2
134,6,1200,133,1
135,1,120,134,10
135,4,1400,134,3
135,4,1200,134,2
136,3,105,135,5
136,6,1650,135,7
137,3,600,136,1
137,4,720,136,11
137,6,900,136,8
138,5,500,137,9
139,8,1600,138,1
139,3,540,138,11
140,4,600,139,8
140,2,300,139,8
141,8,960,140,10
142,7,1925,141,7
142,3,675,141,6
142,1,35,141,5
143,9,2475,142,7
144,4,140,143,5
144,8,2400,143,2
145,2,360,144,11
145,4,600,144,4
146,6,900,145,8
146,7,1400,145,1
146,2,300,145,4
147,1,225,146,6
147,1,275,146,7
148,7,1400,147,1
148,5,1750,147,3
149,5,750,148,4
149,3,825,148,7
149,8,1440,148,11
150,4,900,149,6
150,3,900,149,2
151,4,1100,150,7
151,2,300,150,4
152,8,2800,151,3
153,6,600,152,9
153,9,1800,152,1
154,2,70,153,5
154,4,140,153,5
154,8,1200,153,8
155,7,700,154,9
155,2,70,154,5
156,1,275,155,7
156,7,2450,155,3
157,8,1440,156,11
157,5,500,156,9
157,7,700,156,9
158,3,450,157,4
158,8,1200,157,8
159,4,1100,158,7
159,4,1400,158,3
159,1,35,158,5
160,2,700,159,3
161,5,175,160,5
162,2,300,161,4
163,9,1350,162,8
164,5,500,163,9
164,7,1050,163,4
164,7,1050,163,8
165,8,1200,164,8
166,8,2800,165,3
167,2,360,166,11
167,6,210,166,5
168,8,1600,167,1
169,1,200,168,1
170,7,1260,169,11
170,7,2100,169,2
171,1,275,170,7
172,4,1100,171,7
172,4,600,171,8
172,6,1200,171,1
173,4,140,172,5
174,4,1400,173,3
174,2,550,173,7
175,4,600,174,4
175,3,675,174,6
175,3,540,174,11
176,2,300,175,8
176,1,275,175,7
177,4,1400,176,3
177,2,700,176,3
177,8,2800,176,3
178,4,400,177,9
178,8,800,177,9
178,8,1800,177,6
179,4,900,178,6
179,3,300,178,9
180,6,1350,179,6
180,3,300,179,9
181,9,900,180,9
181,7,1260,180,11
182,3,900,181,2
182,8,800,181,9
182,3,360,181,10
183,2,300,182,8
183,4,600,182,8
183,1,200,182,1
184,9,2025,183,6
185,5,750,184,8
185,8,1800,184,6
185,7,700,184,9
186,9,3150,185,3
186,4,1200,185,2
187,6,600,186,9
188,3,675,187,6
188,1,300,187,2
189,3,825,188,7
189,1,180,188,11
189,5,500,188,9
190,7,840,189,10
191,2,240,190,10
191,1,35,190,5
191,1,350,190,3
192,3,450,191,8
192,9,1350,191,4
192,2,450,191,6
193,1,275,192,7
194,9,3150,193,3
194,4,480,193,10
195,9,900,194,9
195,7,1575,194,6
196,1,300,195,2
196,2,600,195,2
196,5,1500,195,2
197,9,2700,196,2
197,3,825,196,7
197,4,720,196,11
198,5,750,197,8
199,7,2450,198,3
199,4,1100,198,7
199,6,1200,198,1
200,7,700,199,9
201,7,2450,200,3
201,6,900,200,8
201,2,400,200,1
202,4,1100,201,7
203,9,1350,202,8
203,4,1400,202,3
204,2,600,203,2
204,4,1100,203,7
205,2,300,204,8
205,5,1375,204,7
205,2,240,204,10
206,1,350,205,3
207,9,1350,206,4
207,1,180,206,11
207,2,550,206,7
208,1,350,207,3
208,2,450,207,6
209,9,1350,208,4
210,1,275,209,7
210,8,960,209,10
210,8,800,209,9
211,7,1925,210,7
212,7,1925,211,7
213,2,300,212,8
213,1,300,212,2
213,4,140,212,5
214,6,720,213,10
214,3,450,213,8
215,7,245,214,5
216,8,1600,215,1
216,2,300,215,8
216,8,960,215,10
217,4,600,216,4
217,6,1080,216,11
217,9,1800,216,1
218,3,825,217,7
218,2,550,217,7
219,2,600,218,2
219,2,300,218,8
220,5,750,219,8
221,8,1200,220,8
221,2,70,220,5
221,8,280,220,5
222,6,2100,221,3
222,1,120,221,10
222,9,2700,221,2
223,3,675,222,6
223,1,100,222,9
223,5,750,222,4
224,2,300,223,4
224,4,140,223,5
224,9,1350,223,4
225,6,900,224,8
225,1,150,224,8
226,4,140,225,5
227,1,275,226,7
228,7,1400,227,1
229,5,175,228,5
229,3,105,228,5
229,5,750,228,4
230,7,1050,229,8
230,8,1600,229,1
230,1,180,229,11
231,8,1200,230,8
231,1,180,230,11
232,7,1050,231,8
233,6,900,232,8
234,1,300,233,2
235,5,750,234,8
236,8,1200,235,4
237,6,1650,236,7
237,6,900,236,8
238,8,1600,237,1
239,2,550,238,7
239,3,825,238,7
240,5,750,239,4
241,2,200,240,9
242,2,70,241,5
242,3,360,241,10
242,5,1375,241,7
243,6,1650,242,7
244,2,300,243,8
245,3,450,244,8
246,2,700,245,3
246,1,200,245,1
247,5,1750,246,3
248,8,1800,247,6
248,9,1800,247,1
249,7,1575,248,6
250,6,900,249,8
250,8,1200,249,8
251,6,600,250,9
251,8,1440,250,11
252,8,960,251,10
253,4,140,252,5
253,2,450,252,6
253,6,2100,252,3
254,4,720,253,11
254,7,2100,253,2
255,7,700,254,9
255,5,1125,254,6
256,5,1000,255,1
256,6,900,255,4
257,8,1440,256,11
258,8,2200,257,7
259,7,2100,258,2
260,2,550,259,7
261,1,180,260,11
261,1,300,260,2
262,1,180,261,11
263,5,1750,262,3
263,2,550,262,7
264,7,1050,263,4
264,4,1100,263,7
265,9,2025,264,6
265,6,1350,264,6
266,1,100,265,9
266,1,120,265,10
266,9,2025,265,6
267,1,180,266,11
267,6,210,266,5
267,7,1925,266,7
268,6,600,267,9
268,6,210,267,5
268,8,1200,267,8
269,2,300,268,4
269,9,315,268,5
270,5,750,269,8
271,6,1080,270,11
271,6,1350,270,6
271,7,1575,270,6
272,4,600,271,4
273,3,300,272,9
273,4,480,272,10
274,2,550,273,7
275,5,1375,274,7
276,1,35,275,5
276,1,225,275,6
276,2,360,275,11
277,1,275,276,7
278,1,350,277,3
278,9,2700,277,2
278,9,900,277,9
279,6,1350,278,6
279,1,180,278,11
279,9,2475,278,7
280,1,150,279,8
280,6,1800,279,2
281,9,1350,280,4
282,1,150,281,4
282,3,600,281,1
282,7,1260,281,11
283,7,840,282,10
284,2,300,283,8
284,6,2100,283,3
284,4,600,283,8
285,2,300,284,8
285,4,600,284,8
286,8,800,285,9
287,2,600,286,2
288,4,400,287,9
288,1,150,287,8
289,6,600,288,9
289,7,1925,288,7
289,1,35,288,5
290,8,1800,289,6
291,1,180,290,11
291,8,2200,290,7
291,3,675,290,6
292,1,200,291,1
292,3,1050,291,3
292,4,1200,291,2
293,4,140,292,5
294,4,400,293,9
294,9,1800,293,1
294,1,150,293,8
295,5,1750,294,3
295,9,1350,294,8
295,5,1125,294,6
295,4,600,294,8
295,6,900,294,8
296,9,1350,295,4
296,5,175,295,5
297,3,600,296,1
297,1,350,296,3
297,6,1350,296,6
298,5,750,297,4
299,6,900,298,8
299,5,750,298,4
299,4,400,298,9
300,3,300,299,9
300,2,450,299,6
301,5,1000,300,1
301,8,1800,300,6
302,6,1080,301,11
302,5,750,301,4
302,6,1200,301,1
303,5,1375,302,7
303,4,1100,302,7
303,6,900,302,4
304,8,1440,303,11
304,8,1800,303,6
304,1,300,303,2
305,8,1440,304,11
306,7,245,305,5
306,4,1100,305,7
307,2,550,306,7
307,7,1925,306,7
308,2,240,307,10
309,7,245,308,5
310,7,1925,309,7
311,9,1350,310,8
311,3,450,310,8
311,2,700,310,3
311,8,280,310,5
312,4,900,311,6
312,4,480,311,10
312,6,600,311,9
313,1,150,312,8
313,9,2475,312,7
313,6,210,312,5
314,2,600,313,2
315,8,2800,314,3
315,5,600,314,10
315,7,1925,314,7
316,7,1925,315,7
317,7,2100,316,2
317,3,1050,316,3
317,7,1925,316,7
317,3,1050,316,3
318,7,245,317,5
318,1,35,317,5
319,2,240,318,10
319,4,140,318,5
320,6,720,319,10
320,7,245,319,5
320,2,300,319,8
321,1,200,320,1
321,1,225,320,6
322,6,1350,321,6
322,5,1500,321,2
322,3,450,321,4
323,6,1650,322,7
323,2,400,322,1
323,5,750,322,4
324,8,800,323,9
324,1,300,323,2
324,9,1800,323,1
325,1,100,324,9
325,2,400,324,1
326,5,1125,325,6
327,3,300,326,9
328,3,450,327,8
328,5,175,327,5
329,8,280,328,5
329,2,300,328,8
330,7,2100,329,2
330,7,2450,329,3
331,7,2100,330,2
331,3,600,330,1
331,2,360,330,11
332,7,1050,331,8
333,6,210,332,5
333,1,35,332,5
333,6,1800,332,2
334,3,600,333,1
334,7,1050,333,4
335,7,1050,334,8
336,3,825,335,7
336,3,825,335,7
336,1,150,335,8
337,1,150,336,8
338,2,600,337,2
339,7,840,338,10
339,4,600,338,8
339,5,1375,338,7
340,7,2450,339,3
341,8,2400,340,2
341,9,1350,340,4
342,7,1925,341,7
342,9,3150,341,3
342,6,1200,341,1
343,9,1350,342,8
344,2,200,343,9
344,9,1350,343,8
345,7,1575,344,6
345,8,2200,344,7
346,3,825,345,7
347,3,825,346,7
348,9,1080,347,10
348,5,900,347,11
349,3,450,348,8
349,8,960,348,10
350,9,1350,349,8
351,5,600,350,10
351,6,600,350,9
352,8,1200,351,8
352,9,1350,351,4
353,7,1400,352,1
353,8,1200,352,8
353,2,700,352,3
354,7,1050,353,4
354,2,450,353,6
354,2,550,353,7
355,7,1925,354,7
355,6,1800,354,2
356,9,1080,355,10
356,2,550,355,7
356,7,700,355,9
357,1,150,356,4
357,7,1925,356,7
358,6,1080,357,11
358,2,700,357,3
358,2,450,357,6
359,2,70,358,5
359,2,300,358,8
359,7,1925,358,7
360,8,800,359,9
360,3,540,359,11
361,5,175,360,5
361,4,600,360,8
361,4,1100,360,7
362,8,280,361,5
363,1,225,362,6
363,9,1620,362,11
363,9,2700,362,2
364,5,600,363,10
364,2,400,363,1
364,2,70,363,5
365,7,700,364,9
365,2,300,364,8
365,4,600,364,8
366,7,1925,365,7
366,8,280,365,5
366,8,1200,365,8
367,7,1575,366,6
367,3,450,366,4
368,9,2025,367,6
368,4,720,367,11
368,8,2200,367,7
369,5,750,368,4
370,3,450,369,8
370,7,840,369,10
371,3,600,370,1
371,9,3150,370,3
371,4,140,370,5
372,1,275,371,7
372,6,210,371,5
373,7,1050,372,4
373,7,2450,372,3
373,1,275,372,7
374,3,105,373,5
374,9,1350,373,8
374,4,1200,373,2
375,9,1620,374,11
375,1,100,374,9
375,1,350,374,3
376,4,1200,375,2
376,5,1375,375,7
376,6,900,375,4
377,8,2200,376,7
378,6,1800,377,2
379,8,960,378,10
379,7,1260,378,11
380,7,245,379,5
380,4,400,379,9
380,4,480,379,10
381,7,1925,380,7
381,8,2400,380,2
382,9,315,381,5
383,7,1050,382,8
383,9,2025,382,6
383,8,1200,382,4
384,8,1800,383,6
384,4,600,383,8
384,7,1260,383,11
385,3,675,384,6
385,1,150,384,8
386,6,720,385,10
386,2,700,385,3
386,6,720,385,10
387,7,1050,386,8
387,4,1200,386,2
388,2,600,387,2
388,7,1925,387,7
388,8,2400,387,2
389,2,300,388,8
390,9,900,389,9
390,9,1350,389,8
390,9,1350,389,8
391,7,700,390,9
391,3,600,390,1
392,6,720,391,10
392,8,280,391,5
393,7,1050,392,8
394,6,1350,393,6
394,5,1500,393,2
395,9,2025,394,6
395,4,1400,394,3
396,9,315,395,5
396,4,1100,395,7
397,5,500,396,9
398,6,2100,397,3
398,8,280,397,5
398,1,150,397,4
398,9,1350,397,8
398,8,280,397,5
399,1,150,398,8
399,3,105,398,5
399,9,1350,398,8
400,1,120,399,10
400,5,1750,399,3
401,4,400,400,9
401,8,1200,400,8
401,5,1500,400,2
402,5,1375,401,7
402,9,1800,401,1
402,2,70,401,5
403,5,750,402,8
403,8,280,402,5
404,5,750,403,8
404,7,1050,403,4
405,3,825,404,7
405,7,2450,404,3
406,5,1500,405,2
407,3,600,406,1
407,3,360,406,10
408,2,550,407,7
408,1,150,407,8
408,6,900,407,8
409,9,1350,408,8
409,1,35,408,5
410,8,2400,409,2
410,9,1080,409,10
411,5,1750,410,3
412,3,300,411,9
412,8,1600,411,1
412,1,200,411,1
413,1,150,412,4
413,5,500,412,9
414,7,1575,413,6
414,7,700,413,9
415,7,1925,414,7
415,8,1600,414,1
415,1,150,414,8
416,6,1080,415,11
417,1,350,416,3
418,1,180,417,11
419,8,1600,418,1
419,2,300,418,8
419,1,150,418,8
420,3,675,419,6
421,3,450,420,4
421,5,1125,420,6
421,2,200,420,9
422,5,750,421,4
423,5,750,422,4
424,2,700,423,3
425,2,450,424,6
426,8,1200,425,8
426,2,240,425,10
427,5,1125,426,6
427,1,180,426,11
428,1,200,427,1
428,8,1200,427,8
428,9,1620,427,11
429,4,600,428,4
430,1,150,429,8
430,7,245,429,5
431,1,350,430,3
431,3,450,430,8
432,6,1800,431,2
433,7,1925,432,7
433,4,600,432,8
433,3,450,432,8
434,3,825,433,7
434,8,1800,433,6
434,1,275,433,7
435,8,2400,434,2
435,5,1000,434,1
436,8,2400,435,2
436,3,600,435,1
437,9,1080,436,10
438,5,750,437,4
438,3,825,437,7
438,3,1050,437,3
439,3,900,438,2
440,9,2025,439,6
441,1,350,440,3
442,2,700,441,3
442,6,720,441,10
442,7,1050,441,8
443,7,1575,442,6
443,9,1620,442,11
443,4,480,442,10
443,4,600,442,8
444,4,1100,443,7
444,6,1200,443,1
445,2,400,444,1
445,9,2475,444,7
445,9,2700,444,2
446,7,1925,445,7
447,8,960,446,10
447,5,1125,446,6
447,4,1100,446,7
448,3,600,447,1
449,4,140,448,5
449,7,1925,448,7
450,1,150,449,4
450,5,500,449,9
451,1,275,450,7
451,8,280,450,5
452,5,1125,451,6
452,9,1080,451,10
452,7,1260,451,11
453,7,2100,452,2
453,7,1575,452,6
454,6,900,453,8
455,5,750,454,8
456,6,1800,455,2
457,6,1650,456,7
457,9,315,456,5
457,9,2025,456,6
458,8,280,457,5
459,7,840,458,10
459,1,100,458,9
460,3,600,459,1
461,2,400,460,1
461,3,450,460,8
461,8,1600,460,1
462,8,1200,461,8
463,7,1925,462,7
464,3,450,463,8
464,3,600,463,1
464,8,2200,463,7
465,2,300,464,4
465,9,1350,464,4
465,9,2475,464,7
466,3,1050,465,3
466,8,1200,465,4
467,3,675,466,6
467,4,900,466,6
467,4,720,466,11
468,3,540,467,11
468,9,1350,467,8
468,6,2100,467,3
469,6,2100,468,3
469,7,1400,468,1
470,1,35,469,5
470,7,1925,469,7
470,3,105,469,5
471,9,2025,470,6
472,3,825,471,7
473,3,540,472,11
473,1,150,472,8
474,4,600,473,8
474,9,2700,473,2
475,3,360,474,10
476,2,550,475,7
476,6,900,475,4
476,7,245,475,5
477,9,2475,476,7
477,8,1200,476,8
477,1,275,476,7
478,5,1125,477,6
478,1,200,477,1
479,4,400,478,9
479,6,600,478,9
479,9,1350,478,4
480,8,2200,479,7
481,7,840,480,10
481,9,2475,480,7
481,5,1500,480,2
482,2,300,481,8
483,1,180,482,11
483,4,1400,482,3
483,2,300,482,8
483,7,840,482,10
483,4,900,482,6
484,4,600,483,8
485,1,150,484,8
486,2,400,485,1
487,6,1080,486,11
487,1,150,486,8
487,8,960,486,10
488,7,1575,487,6
488,8,1440,487,11
489,4,600,488,8
490,5,750,489,8
490,9,315,489,5
491,3,900,490,2
492,3,675,491,6
492,3,540,491,11
493,7,2450,492,3
493,3,450,492,8
494,3,900,493,2
494,1,120,493,10
495,5,175,494,5
496,8,1200,495,4
496,9,2025,495,6
497,2,550,496,7
497,4,1400,496,3
497,3,900,496,2
498,1,180,497,11
499,6,1650,498,7
500,5,750,499,8
500,5,1375,499,7
501,5,175,500,5
501,5,1000,500,1
502,8,1200,501,4
502,2,300,501,4
503,5,750,502,4
503,8,960,502,10
504,3,450,503,8
504,8,2200,503,7
504,2,200,503,9
505,4,400,504,9
506,4,1400,505,3
506,9,2025,505,6
507,5,1375,506,7
507,5,175,506,5
508,9,900,507,9
508,5,1000,507,1
509,4,600,508,8
509,7,245,508,5
510,6,1800,509,2
510,9,1080,509,10
511,9,2025,510,6
511,6,1650,510,7
511,2,400,510,1
512,5,750,511,8
513,2,300,512,8
513,8,280,512,5
514,1,100,513,9
514,2,550,513,7
515,3,450,514,4
516,8,2200,515,7
516,6,1650,515,7
517,5,1750,516,3
517,8,2800,516,3
518,8,1600,517,1
518,1,150,517,8
519,1,350,518,3
519,5,900,518,11
519,4,600,518,8
520,3,675,519,6
520,6,2100,519,3
520,4,600,519,4
521,6,2100,520,3
521,9,1620,520,11
522,4,800,521,1
522,1,150,521,8
523,2,550,522,7
523,3,825,522,7
523,8,2400,522,2
524,5,1000,523,1
524,8,1200,523,4
524,3,450,523,8
525,6,1080,524,11
526,4,1100,525,7
527,3,300,526,9
527,3,675,526,6
528,7,1925,527,7
528,4,1200,527,2
528,2,300,527,8
529,9,1350,528,8
529,9,1620,528,11
529,5,175,528,5
529,4,720,528,11
529,7,2100,528,2
530,9,900,529,9
531,7,1925,530,7
531,9,2025,530,6
532,3,900,531,2
532,8,1200,531,8
532,5,600,531,10
533,4,720,532,11
533,5,1000,532,1
533,3,1050,532,3
534,8,960,533,10
534,6,1800,533,2
534,5,600,533,10
535,6,1350,534,6
535,9,1350,534,4
535,2,360,534,11
536,1,350,535,3
536,7,1925,535,7
536,3,900,535,2
537,4,1200,536,2
537,7,2100,536,2
537,7,840,536,10
538,7,2100,537,2
538,7,1400,537,1
538,4,800,537,1
539,9,2475,538,7
540,4,480,539,10
540,2,550,539,7
540,7,2100,539,2
540,4,1200,539,2
541,9,900,540,9
541,1,275,540,7
541,9,1350,540,4
542,2,550,541,7
542,1,150,541,4
542,6,2100,541,3
543,4,480,542,10
543,6,900,542,4
543,6,900,542,8
544,4,900,543,6
544,7,1260,543,11
544,8,1600,543,1
545,5,1375,544,7
545,5,175,544,5
546,7,840,545,10
547,7,1925,546,7
547,3,450,546,8
548,8,1200,547,8
549,4,600,548,8
549,1,200,548,1
550,5,750,549,4
550,2,200,549,9
550,3,450,549,4
551,8,1200,550,4
552,1,150,551,8
552,7,1925,551,7
552,7,2450,551,3
553,1,200,552,1
554,1,225,553,6
555,3,825,554,7
555,3,900,554,2
555,7,2450,554,3
556,7,1575,555,6
557,2,600,556,2
557,9,2700,556,2
557,5,500,556,9
558,1,150,557,8
558,8,1440,557,11
559,7,840,558,10
559,5,500,558,9
559,6,1650,558,7
560,3,1050,559,3
560,5,1500,559,2
560,3,360,559,10
561,5,1500,560,2
562,6,210,561,5
563,2,300,562,8
564,1,150,563,8
564,1,120,563,10
564,4,900,563,6
565,4,480,564,10
565,7,840,564,10
565,2,300,564,8
566,2,300,565,4
566,5,1375,565,7
567,2,240,566,10
567,7,1925,566,7
568,8,1440,567,11
569,7,700,568,9
569,3,675,568,6
570,7,2450,569,3
571,6,2100,570,3
572,8,1200,571,8
572,3,300,571,9
572,6,1650,571,7
573,3,1050,572,3
573,7,1050,572,4
573,6,1350,572,6
574,7,1260,573,11
575,6,1200,574,1
575,4,480,574,10
576,7,2450,575,3
576,4,600,575,8
576,6,900,575,8
577,9,1620,576,11
577,7,2450,576,3
577,5,1375,576,7
578,9,315,577,5
579,8,1800,578,6
580,9,3150,579,3
580,4,600,579,8
580,5,1375,579,7
580,5,500,579,9
580,1,35,579,5
581,3,900,580,2
581,5,750,580,8
582,3,540,581,11
583,9,1350,582,8
584,5,750,583,8
584,3,105,583,5
584,3,450,583,4
585,3,105,584,5
586,2,300,585,4
586,7,2100,585,2
586,8,2200,585,7
587,6,1080,586,11
588,3,300,587,9
588,9,315,587,5
588,2,70,587,5
589,3,450,588,8
590,1,275,589,7
590,2,600,589,2
591,4,720,590,11
591,9,315,590,5
592,7,1050,591,8
592,8,1600,591,1
592,3,825,591,7
593,7,700,592,9
593,7,1050,592,4
593,6,2100,592,3
594,1,225,593,6
594,1,275,593,7
594,4,600,593,8
595,1,225,594,6
595,3,360,594,10
596,4,480,595,10
597,6,1200,596,1
597,7,2450,596,3
597,6,900,596,4
597,3,825,596,7
597,6,900,596,8
598,2,240,597,10
598,5,750,597,4
599,1,275,598,7
599,6,900,598,8
600,8,2400,599,2
600,2,200,599,9
600,7,1050,599,8
601,1,225,600,6
601,4,720,600,11
601,9,1800,600,1
602,3,300,601,9
602,7,2100,601,2
603,4,1200,602,2
603,2,300,602,8
603,4,1200,602,2
604,3,105,603,5
604,7,700,603,9
605,2,700,604,3
606,9,1350,605,8
606,6,1650,605,7
606,7,245,605,5
607,4,400,606,9
607,7,1260,606,11
608,6,900,607,8
608,4,140,607,5
608,6,720,607,10
609,9,1350,608,8
609,3,900,608,2
610,6,720,609,10
611,8,2200,610,7
611,5,1125,610,6
612,4,600,611,8
613,9,3150,612,3
614,5,175,613,5
614,9,1350,613,4
614,7,245,613,5
615,8,2400,614,2
616,2,550,615,7
616,7,1925,615,7
617,7,245,616,5
617,7,1260,616,11
618,3,675,617,6
619,6,1650,618,7
620,7,2450,619,3
620,5,175,619,5
620,7,1400,619,1
621,5,750,620,4
622,6,1650,621,7
622,1,350,621,3
622,3,600,621,1
623,2,550,622,7
623,1,120,622,10
624,4,720,623,11
624,9,2475,623,7
625,5,1125,624,6
625,5,750,624,8
625,2,240,624,10
626,6,1080,625,11
627,2,300,626,8
628,8,1800,627,6
629,2,360,628,11
630,2,700,629,3
630,9,2025,629,6
630,4,1100,629,7
631,6,900,630,8
632,4,400,631,9
632,9,2475,631,7
633,4,1200,632,2
634,7,1050,633,8
635,1,275,634,7
635,8,2200,634,7
636,9,315,635,5
637,3,825,636,7
638,3,900,637,2
638,7,245,637,5
639,6,1650,638,7
639,5,175,638,5
640,6,210,639,5
641,9,315,640,5
642,9,2475,641,7
643,3,450,642,8
643,3,1050,642,3
644,4,600,643,8
644,5,1375,643,7
645,9,900,644,9
645,2,240,644,10
645,3,450,644,8
646,7,1575,645,6
647,5,1500,646,2
648,6,900,647,8
648,9,1350,647,8
649,1,100,648,9
649,5,750,648,8
649,2,200,648,9
650,3,450,649,4
650,9,315,649,5
651,1,350,650,3
651,5,500,650,9
651,9,1350,650,4
652,1,275,651,7
652,9,900,651,9
653,8,1200,652,4
