InvoiceId,Date,TotalSalesAmount,CustomerId
187,01/27/2022,70,186
188,01/27/2022,45,187
189,01/27/2022,210,188
190,01/27/2022,1080,189
191,01/27/2022,235,48
192,01/28/2022,60,190
193,01/28/2022,1050,48
194,01/29/2022,1655,191
195,01/29/2022,660,192
196,01/29/2022,115,193
197,01/29/2022,300,194
198,01/29/2022,1280,195
199,01/29/2022,860,196
200,01/29/2022,655,197
201,01/29/2022,540,198
202,01/29/2022,265,199
203,01/29/2022,1335,200
204,01/29/2022,160,201
205,01/29/2022,90,202
206,01/29/2022,305,203
207,01/29/2022,445,204
208,01/29/2022,165,205
209,01/29/2022,495,206
210,01/29/2022,90,207
211,01/29/2022,490,208
212,01/29/2022,210,50
213,01/30/2022,100,209
214,01/30/2022,1365,210
215,01/30/2022,440,211
216,01/30/2022,1005,212
217,01/30/2022,135,213
218,01/30/2022,1380,214
219,01/30/2022,80,215
220,01/30/2022,485,216
221,01/30/2022,560,217
222,01/30/2022,910,50
223,01/31/2022,70,218
224,01/31/2022,70,219
225,01/31/2022,190,220
226,01/31/2022,245,221
227,01/31/2022,1395,222
228,01/31/2022,440,223
229,01/31/2022,190,224
230,01/31/2022,965,225
231,01/31/2022,560,226
232,01/31/2022,50,227
233,01/31/2022,10,228
234,01/31/2022,195,229
235,01/31/2022,240,230
236,01/31/2022,70,231
237,01/31/2022,450,232
238,01/31/2022,160,233
239,01/31/2022,355,234
240,01/31/2022,195,235
241,02/01/2022,90,236
242,02/01/2022,265,237
243,02/01/2022,285,238
244,02/01/2022,150,239
245,02/01/2022,175,240
246,02/01/2022,105,241
247,02/01/2022,150,242
248,02/01/2022,1730,243
249,02/02/2022,360,244
250,02/02/2022,425,245
251,02/02/2022,1590,246
252,02/02/2022,355,247
253,02/02/2022,485,248
254,02/02/2022,210,249
255,02/02/2022,1170,250
256,02/02/2022,120,251
257,02/02/2022,190,252
258,02/02/2022,850,253
259,02/03/2022,135,254
260,02/03/2022,1535,255
261,02/03/2022,250,256
262,02/03/2022,435,257
263,02/03/2022,1280,258
264,02/03/2022,155,259
265,02/03/2022,940,260
266,02/03/2022,140,261
267,02/03/2022,90,262
268,02/03/2022,210,263
269,02/03/2022,455,264
270,02/03/2022,200,265
271,02/03/2022,210,266
272,02/03/2022,1010,267
273,02/03/2022,675,268
274,02/04/2022,70,269
275,02/04/2022,75,270
276,02/04/2022,135,271
277,02/04/2022,60,272
278,02/04/2022,200,273
279,02/04/2022,240,274
280,02/04/2022,170,275
281,02/04/2022,150,276
282,02/04/2022,1200,277
283,02/04/2022,1015,278
284,02/04/2022,325,279
285,02/04/2022,885,280
286,02/05/2022,155,281
287,02/05/2022,110,282
288,02/05/2022,175,283
289,02/05/2022,1320,284
290,02/05/2022,1350,285
291,02/05/2022,905,286
292,02/05/2022,295,287
293,02/05/2022,405,288
294,02/05/2022,95,289
295,02/05/2022,1635,290
296,02/05/2022,570,291
297,02/05/2022,1235,292
298,02/05/2022,360,293
299,02/05/2022,370,232
300,02/06/2022,1320,294
301,02/06/2022,10,295
302,02/06/2022,295,296
303,02/06/2022,705,297
304,02/06/2022,1200,298
305,02/06/2022,770,258
306,02/07/2022,675,299
307,02/07/2022,230,300
308,02/07/2022,20,301
309,02/07/2022,135,302
310,02/07/2022,210,303
311,02/07/2022,675,304
312,02/07/2022,525,305
313,02/07/2022,360,306
314,02/07/2022,750,307
315,02/07/2022,185,308
316,02/07/2022,210,309
317,02/07/2022,130,310
318,02/07/2022,450,311
319,02/07/2022,120,312
320,02/07/2022,360,313
321,02/07/2022,1005,314
322,02/07/2022,340,315
323,02/07/2022,365,316
324,02/08/2022,90,317
325,02/08/2022,35,318
326,02/08/2022,490,319
327,02/08/2022,500,320
328,02/08/2022,1250,321
329,02/08/2022,255,322
330,02/08/2022,75,323
331,02/08/2022,105,324
332,02/08/2022,180,325
333,02/08/2022,190,326
334,02/08/2022,105,327
335,02/08/2022,105,328
336,02/08/2022,325,329
337,02/08/2022,380,330
338,02/08/2022,255,331
339,02/08/2022,855,332
340,02/08/2022,105,333
341,02/09/2022,135,334
342,02/09/2022,945,335
343,02/09/2022,180,336
344,02/09/2022,480,337
345,02/09/2022,170,338
346,02/09/2022,510,339
347,02/09/2022,915,340
348,02/09/2022,140,341
349,02/09/2022,490,342
350,02/09/2022,60,343
351,02/09/2022,50,344
352,02/09/2022,315,345
353,02/10/2022,1500,346
354,02/10/2022,165,347
355,02/10/2022,210,348
356,02/10/2022,240,191
357,02/11/2022,80,349
358,02/11/2022,375,350
359,02/11/2022,205,351
360,02/11/2022,105,352
361,02/11/2022,1095,353
362,02/11/2022,840,354
363,02/11/2022,60,234
364,02/12/2022,995,355
365,02/12/2022,105,356
366,02/12/2022,45,357
367,02/12/2022,405,358
368,02/12/2022,545,359
369,02/12/2022,30,360
370,02/12/2022,185,361
371,02/12/2022,1115,362
372,02/12/2022,135,363
373,02/12/2022,1435,364
374,02/12/2022,50,232
375,02/12/2022,45,258
376,02/13/2022,930,365
377,02/13/2022,280,366
378,02/13/2022,235,301
379,02/14/2022,375,367
380,02/14/2022,935,368
381,02/14/2022,890,369
382,02/14/2022,10,370
383,02/14/2022,335,371
384,02/15/2022,280,372
385,02/15/2022,1590,373
386,02/15/2022,165,374
387,02/15/2022,225,375
388,02/15/2022,245,376
389,02/15/2022,225,377
390,02/15/2022,260,378
391,02/15/2022,315,379
392,02/15/2022,75,380
393,02/15/2022,255,381
394,02/15/2022,135,382
395,02/15/2022,395,383
396,02/15/2022,430,384
397,02/15/2022,475,385
398,02/15/2022,210,386
399,02/15/2022,210,387
400,02/15/2022,125,388
401,02/15/2022,135,301
402,02/16/2022,25,389
403,02/16/2022,180,390
404,02/16/2022,105,391
405,02/16/2022,90,392
406,02/16/2022,180,393
407,02/16/2022,315,394
408,02/16/2022,65,395
409,02/16/2022,1010,396
410,02/16/2022,1885,397
411,02/16/2022,295,398
412,02/16/2022,245,399
413,02/16/2022,115,400
414,02/16/2022,250,401
415,02/16/2022,405,402
416,02/16/2022,165,403
417,02/16/2022,140,404
418,02/16/2022,535,392
419,02/17/2022,1185,405
420,02/17/2022,1125,406
421,02/17/2022,185,407
422,02/17/2022,210,408
423,02/17/2022,1100,409
424,02/17/2022,90,410
425,02/17/2022,10,411
426,02/17/2022,125,412
427,02/17/2022,1045,413
428,02/17/2022,90,370
429,02/18/2022,1890,414
430,02/18/2022,60,415
431,02/18/2022,300,416
432,02/18/2022,40,417
433,02/18/2022,150,418
434,02/18/2022,150,419
435,02/18/2022,230,420
436,02/18/2022,1365,421
437,02/18/2022,40,422
438,02/18/2022,35,423
439,02/18/2022,720,424
440,02/18/2022,975,425
441,02/18/2022,100,426
442,02/18/2022,130,427
443,02/18/2022,20,428
444,02/19/2022,1215,429
445,02/19/2022,45,430
446,02/19/2022,90,431
447,02/20/2022,270,432
448,02/20/2022,80,433
449,02/20/2022,375,434
450,02/20/2022,235,435
451,02/20/2022,635,436
452,02/20/2022,1395,437
453,02/20/2022,20,438
454,02/20/2022,200,439
455,02/20/2022,1195,440
456,02/20/2022,230,441
457,02/20/2022,1620,392
458,02/21/2022,140,442
459,02/21/2022,740,443
460,02/21/2022,520,444
461,02/21/2022,1170,445
462,02/21/2022,135,446
463,02/21/2022,280,447
464,02/21/2022,135,448
465,02/21/2022,75,449
466,02/21/2022,1095,450
467,02/21/2022,640,451
468,02/21/2022,1495,452
469,02/21/2022,1305,258
470,02/22/2022,30,453
471,02/22/2022,60,454
472,02/22/2022,1385,455
473,02/22/2022,240,456
474,02/22/2022,245,457
475,02/22/2022,110,458
476,02/22/2022,470,459
477,02/22/2022,90,460
478,02/22/2022,990,461
479,02/22/2022,70,462
480,02/22/2022,135,463
481,02/22/2022,255,464
482,02/22/2022,475,465
483,02/22/2022,165,466
484,02/22/2022,535,467
485,02/22/2022,225,468
486,02/22/2022,140,469
487,02/22/2022,1140,470
488,02/23/2022,225,471
489,02/23/2022,240,472
490,02/23/2022,965,473
491,02/23/2022,1485,474
492,02/23/2022,40,475
493,02/23/2022,210,476
494,02/23/2022,150,477
495,02/23/2022,570,478
496,02/23/2022,45,479
497,02/23/2022,195,480
498,02/23/2022,180,326
499,02/24/2022,405,481
500,02/24/2022,410,482
501,02/24/2022,610,483
502,02/24/2022,235,484
503,02/24/2022,1140,485
504,02/24/2022,1240,486
505,02/24/2022,45,487
506,02/24/2022,1615,488
507,02/25/2022,195,489
508,02/25/2022,125,490
509,02/25/2022,495,491
510,02/25/2022,675,492
511,02/25/2022,915,493
512,02/25/2022,245,494
513,02/26/2022,2190,495
514,02/26/2022,1260,496
515,02/26/2022,1235,497
516,02/26/2022,1010,498
517,02/26/2022,355,499
518,02/26/2022,65,500
519,02/26/2022,995,501
520,02/26/2022,295,502
521,02/26/2022,80,503
522,02/26/2022,190,504
523,02/26/2022,165,505
524,02/26/2022,570,506
525,02/26/2022,535,507
526,02/27/2022,90,508
527,02/27/2022,540,509
528,02/27/2022,210,510
529,02/27/2022,915,511
530,02/27/2022,225,512
531,02/27/2022,180,513
532,02/27/2022,1035,514
533,02/27/2022,120,515
534,02/27/2022,1460,516
535,02/27/2022,150,517
536,02/27/2022,195,518
537,02/27/2022,380,519
538,02/27/2022,15,520
539,02/27/2022,2370,407
540,02/28/2022,855,521
541,02/28/2022,220,522
542,02/28/2022,220,523
543,02/28/2022,380,524
544,02/28/2022,50,525
545,02/28/2022,310,526
546,02/28/2022,1080,527
547,02/28/2022,525,528
548,02/28/2022,2480,529
549,02/28/2022,1665,530
550,02/28/2022,240,531
551,02/28/2022,180,532
552,02/28/2022,195,533
553,03/01/2022,90,534
554,03/01/2022,1440,535
555,03/01/2022,265,536
556,03/01/2022,530,537
557,03/01/2022,70,538
558,03/01/2022,500,539
559,03/01/2022,1360,540
560,03/01/2022,125,541
561,03/01/2022,30,542
562,03/01/2022,260,543
563,03/01/2022,150,544
564,03/01/2022,250,545
565,03/01/2022,675,546
566,03/01/2022,30,547
567,03/01/2022,150,548
568,03/01/2022,1155,549
569,03/01/2022,120,314
570,03/01/2022,410,392
571,03/02/2022,135,550
572,03/02/2022,1480,551
573,03/02/2022,750,552
574,03/02/2022,570,553
575,03/02/2022,870,554
576,03/02/2022,30,555
577,03/02/2022,90,556
578,03/02/2022,720,557
579,03/02/2022,590,558
580,03/02/2022,630,559
581,03/02/2022,140,560
582,03/02/2022,310,561
583,03/02/2022,760,562
584,03/02/2022,910,563
585,03/02/2022,175,564
586,03/02/2022,165,565
587,03/02/2022,2080,566
588,03/02/2022,875,567
589,03/02/2022,100,392
590,03/02/2022,1130,558
591,03/03/2022,90,568
592,03/03/2022,580,569
593,03/03/2022,720,570
594,03/03/2022,630,571
595,03/03/2022,315,572
596,03/03/2022,265,573
597,03/04/2022,1595,574
598,03/04/2022,440,575
599,03/04/2022,570,576
600,03/04/2022,1660,577
601,03/04/2022,150,578
602,03/04/2022,2575,579
603,03/04/2022,1265,580
604,03/04/2022,145,581
605,03/04/2022,215,582
606,03/04/2022,70,583
607,03/04/2022,1360,584
608,03/04/2022,265,585
609,03/04/2022,135,586
610,03/04/2022,205,587
611,03/04/2022,60,50
612,03/05/2022,60,588
613,03/05/2022,180,589
614,03/05/2022,1350,590
615,03/05/2022,270,591
616,03/05/2022,400,592
617,03/05/2022,390,593
618,03/05/2022,670,191
619,03/06/2022,1320,594
620,03/06/2022,700,595
621,03/06/2022,90,596
622,03/06/2022,245,597
623,03/06/2022,510,598
624,03/06/2022,1115,599
625,03/06/2022,90,600
626,03/06/2022,560,601
627,03/06/2022,45,602
628,03/06/2022,1080,603
629,03/06/2022,135,604
630,03/06/2022,350,605
631,03/06/2022,150,606
632,03/06/2022,35,607
633,03/06/2022,340,608
634,03/06/2022,185,609
635,03/06/2022,365,48
636,03/06/2022,960,478
637,03/07/2022,380,610
638,03/07/2022,325,611
639,03/07/2022,915,612
640,03/07/2022,315,377
641,03/07/2022,10,407
642,03/08/2022,720,613
643,03/08/2022,270,614
644,03/08/2022,1025,615
645,03/08/2022,240,616
646,03/08/2022,815,617
647,03/08/2022,990,618
648,03/08/2022,345,619
649,03/08/2022,1870,620
650,03/08/2022,1000,621
651,03/08/2022,960,622
652,03/08/2022,1115,623
653,03/08/2022,45,624
654,03/08/2022,510,625
655,03/08/2022,1030,626
656,03/08/2022,135,627
657,03/08/2022,2000,628
658,03/08/2022,105,629
659,03/09/2022,600,630
660,03/09/2022,730,631
661,03/09/2022,105,632
662,03/09/2022,240,633
663,03/09/2022,1300,634
664,03/09/2022,255,635
665,03/09/2022,660,636
666,03/09/2022,105,407
667,03/09/2022,15,580
668,03/10/2022,70,637
669,03/10/2022,1310,638
670,03/10/2022,630,639
671,03/10/2022,895,640
672,03/10/2022,815,641
673,03/10/2022,1170,642
674,03/10/2022,60,643
675,03/10/2022,15,644
676,03/10/2022,450,645
677,03/10/2022,335,646
678,03/10/2022,380,647
679,03/10/2022,175,648
680,03/10/2022,785,649
681,03/10/2022,570,650
682,03/10/2022,50,651
683,03/10/2022,275,652
684,03/10/2022,320,653
685,03/10/2022,345,580
686,03/11/2022,785,654
687,03/11/2022,1250,655
688,03/11/2022,245,656
689,03/11/2022,490,657
690,03/11/2022,310,658
691,03/11/2022,30,659
692,03/11/2022,1500,660
693,03/11/2022,250,661
694,03/11/2022,80,662
695,03/11/2022,40,191
696,03/11/2022,495,232
697,03/12/2022,215,663
698,03/12/2022,235,664
699,03/12/2022,630,665
700,03/12/2022,340,666
701,03/12/2022,105,667
702,03/12/2022,550,668
703,03/12/2022,615,669
704,03/12/2022,105,670
705,03/12/2022,225,344
706,03/12/2022,205,392
707,03/13/2022,960,671
708,03/13/2022,135,672
709,03/13/2022,90,673
710,03/13/2022,245,674
711,03/13/2022,370,675
712,03/13/2022,945,676
713,03/13/2022,1200,48
714,03/13/2022,45,675
715,03/14/2022,400,677
716,03/14/2022,10,678
717,03/14/2022,555,679
718,03/14/2022,580,680
719,03/14/2022,480,681
720,03/14/2022,1090,682
721,03/14/2022,80,683
722,03/14/2022,1040,301
723,03/15/2022,750,684
724,03/15/2022,645,685
725,03/15/2022,80,686
726,03/15/2022,800,687
727,03/15/2022,160,688
728,03/15/2022,30,689
729,03/15/2022,15,690
730,03/15/2022,105,691
731,03/15/2022,90,558
732,03/16/2022,175,692
733,03/16/2022,30,693
734,03/16/2022,480,694
735,03/16/2022,215,695
736,03/16/2022,345,696
737,03/16/2022,520,697
738,03/16/2022,1420,698
739,03/16/2022,180,699
740,03/16/2022,465,700
741,03/16/2022,30,701
742,03/16/2022,100,702
743,03/16/2022,255,703
744,03/16/2022,750,704
745,03/16/2022,1280,705
746,03/16/2022,35,706
747,03/16/2022,180,48
748,03/16/2022,120,548
749,03/17/2022,750,707
750,03/17/2022,200,708
751,03/17/2022,45,709
752,03/17/2022,400,710
753,03/17/2022,370,711
754,03/17/2022,650,712
755,03/17/2022,1290,713
756,03/17/2022,105,714
757,03/17/2022,95,715
758,03/17/2022,30,716
759,03/17/2022,375,717
760,03/17/2022,505,718
761,03/17/2022,20,719
762,03/18/2022,1080,720
763,03/18/2022,175,721
764,03/18/2022,125,722
765,03/18/2022,1350,723
766,03/18/2022,195,724
767,03/18/2022,690,725
768,03/18/2022,225,726
769,03/18/2022,105,727
770,03/18/2022,105,728
771,03/18/2022,450,729
772,03/18/2022,1265,730
773,03/18/2022,20,731
774,03/18/2022,300,732
775,03/18/2022,810,733
776,03/18/2022,450,734
777,03/18/2022,245,232
778,03/18/2022,735,324
779,03/18/2022,140,434
780,03/19/2022,80,735
781,03/19/2022,555,736
782,03/19/2022,60,737
783,03/19/2022,105,738
784,03/19/2022,820,739
785,03/19/2022,500,740
786,03/19/2022,70,741
787,03/19/2022,300,742
788,03/19/2022,10,743
789,03/19/2022,255,744
790,03/19/2022,70,745
791,03/19/2022,795,746
792,03/19/2022,715,747
793,03/19/2022,165,748
794,03/19/2022,165,749
795,03/19/2022,120,750
796,03/19/2022,70,751
797,03/19/2022,60,752
798,03/20/2022,280,753
799,03/20/2022,50,754
800,03/20/2022,10,755
801,03/20/2022,270,756
802,03/20/2022,10,757
803,03/20/2022,90,758
804,03/20/2022,60,759
805,03/20/2022,1000,760
806,03/20/2022,100,761
807,03/20/2022,50,762
808,03/20/2022,750,763
809,03/20/2022,285,764
810,03/20/2022,2235,407
811,03/21/2022,300,765
812,03/21/2022,160,766
813,03/21/2022,355,767
814,03/21/2022,1335,768
815,03/21/2022,180,769
816,03/21/2022,360,392
817,03/22/2022,50,770
818,03/22/2022,125,771
819,03/22/2022,250,772
820,03/22/2022,945,773
821,03/22/2022,965,774
822,03/22/2022,280,775
823,03/22/2022,90,776
824,03/22/2022,740,777
825,03/22/2022,1435,778
826,03/22/2022,160,779
827,03/22/2022,50,780
828,03/22/2022,190,781
829,03/22/2022,310,782
830,03/23/2022,300,783
831,03/23/2022,95,784
832,03/23/2022,2190,785
833,03/23/2022,50,786
834,03/23/2022,205,787
835,03/23/2022,385,788
836,03/23/2022,235,789
837,03/23/2022,1115,790
838,03/23/2022,535,791
839,03/23/2022,1235,792
840,03/23/2022,195,793
841,03/23/2022,10,407
842,03/24/2022,660,794
843,03/24/2022,155,795
844,03/24/2022,485,796
845,03/24/2022,460,797
846,03/24/2022,1195,798
847,03/24/2022,710,799
848,03/24/2022,345,800
849,03/24/2022,2000,801
850,03/24/2022,1580,802
851,03/24/2022,160,803
852,03/24/2022,105,804
853,03/24/2022,105,805
854,03/24/2022,45,404
855,03/25/2022,30,806
856,03/26/2022,165,807
857,03/26/2022,70,808
858,03/26/2022,430,809
859,03/26/2022,125,810
860,03/26/2022,90,811
861,03/26/2022,315,812
862,03/26/2022,365,813
863,03/26/2022,360,814
864,03/26/2022,265,815
865,03/26/2022,75,580
866,03/27/2022,60,816
867,03/27/2022,620,817
868,03/27/2022,350,818
869,03/27/2022,260,819
870,03/27/2022,45,820
871,03/27/2022,265,821
872,03/27/2022,605,822
873,03/27/2022,45,823
874,03/27/2022,1875,824
875,03/27/2022,350,392
876,03/27/2022,210,404
877,03/27/2022,90,639
878,03/28/2022,1240,825
879,03/28/2022,315,826
880,03/28/2022,135,827
881,03/28/2022,70,828
882,03/28/2022,415,829
883,03/28/2022,280,830
884,03/28/2022,1140,831
885,03/28/2022,30,832
886,03/29/2022,185,833
887,03/29/2022,10,370
888,03/29/2022,75,404
889,03/30/2022,15,834
890,03/30/2022,2145,835
891,03/30/2022,1085,836
892,03/30/2022,45,837
893,03/30/2022,2090,838
894,03/30/2022,1550,839
895,03/30/2022,160,377
896,03/30/2022,30,839
897,03/31/2022,575,840
898,03/31/2022,105,841
899,03/31/2022,20,842
900,03/31/2022,120,843
901,03/31/2022,1440,844
902,03/31/2022,1060,845
903,03/31/2022,135,846
904,03/31/2022,600,847
905,03/31/2022,1075,848
906,04/01/2022,30,849
907,04/01/2022,540,850
908,04/01/2022,375,851
909,04/01/2022,90,852
910,04/01/2022,140,853
911,04/01/2022,840,854
912,04/01/2022,295,377
913,04/02/2022,465,855
914,04/02/2022,1480,856
915,04/02/2022,115,857
916,04/02/2022,150,314
917,04/02/2022,500,404
918,04/03/2022,145,858
919,04/03/2022,600,377
920,04/03/2022,10,407
921,04/04/2022,60,859
922,04/04/2022,30,860
923,04/04/2022,640,861
924,04/04/2022,225,862
925,04/04/2022,245,324
926,04/05/2022,1045,863
927,04/05/2022,70,864
928,04/05/2022,950,865
929,04/05/2022,130,866
930,04/05/2022,660,867
931,04/05/2022,280,868
932,04/05/2022,75,869
933,04/05/2022,60,870
934,04/05/2022,90,871
935,04/05/2022,420,872
936,04/05/2022,945,873
937,04/05/2022,80,478
938,04/05/2022,45,548
939,04/05/2022,165,558
940,04/06/2022,1430,874
941,04/06/2022,60,875
942,04/06/2022,1595,876
943,04/06/2022,310,877
944,04/06/2022,1100,548
945,04/07/2022,1270,878
946,04/07/2022,810,879
947,04/07/2022,555,880
948,04/07/2022,785,881
949,04/07/2022,150,882
950,04/07/2022,135,883
951,04/07/2022,105,884
952,04/07/2022,385,885
953,04/07/2022,340,886
954,04/07/2022,90,887
955,04/07/2022,280,48
956,04/07/2022,1000,558
957,04/08/2022,195,888
958,04/08/2022,170,889
959,04/08/2022,200,890
960,04/08/2022,1250,891
961,04/08/2022,300,892
962,04/08/2022,30,893
963,04/08/2022,1120,894
964,04/08/2022,280,370
965,04/08/2022,675,377
966,04/08/2022,70,548
967,04/08/2022,1055,675
968,04/09/2022,1195,895
969,04/09/2022,1305,896
970,04/09/2022,180,897
971,04/09/2022,120,898
972,04/09/2022,320,899
973,04/09/2022,15,900
974,04/09/2022,145,901
975,04/09/2022,1000,902
976,04/09/2022,1270,903
977,04/09/2022,1230,904
978,04/09/2022,165,905
979,04/09/2022,1395,906
980,04/09/2022,1185,907
981,04/09/2022,600,908
982,04/09/2022,1060,860
983,04/10/2022,110,909
984,04/10/2022,215,910
985,04/10/2022,425,911
986,04/10/2022,40,912
987,04/10/2022,305,913
988,04/10/2022,75,914
989,04/10/2022,495,915
990,04/10/2022,120,916
991,04/10/2022,310,344
992,04/11/2022,750,917
993,04/11/2022,135,918
994,04/11/2022,135,919
995,04/11/2022,105,920
996,04/11/2022,70,921
997,04/11/2022,1355,922
998,04/11/2022,175,923
999,04/11/2022,45,924
1000,04/11/2022,180,925
1001,04/11/2022,625,234
1002,04/11/2022,75,839
1003,04/12/2022,70,926
1004,04/12/2022,490,927
1005,04/12/2022,465,928
1006,04/12/2022,230,929
1007,04/12/2022,485,930
1008,04/12/2022,705,931
1009,04/12/2022,75,932
1010,04/12/2022,15,324
1011,04/12/2022,10,326
1012,04/12/2022,60,392
1013,04/12/2022,60,908
1014,04/13/2022,385,933
1015,04/13/2022,1160,934
1016,04/13/2022,140,935
1017,04/13/2022,250,936
1018,04/13/2022,90,937
1019,04/13/2022,1225,938
1020,04/13/2022,75,939
1021,04/13/2022,190,940
1022,04/13/2022,680,941
1023,04/13/2022,195,314
1024,04/13/2022,1470,735
1025,04/14/2022,305,942
1026,04/14/2022,855,943
1027,04/14/2022,240,944
1028,04/14/2022,210,945
1029,04/14/2022,505,946
1030,04/14/2022,120,947
1031,04/14/2022,1140,948
1032,04/14/2022,240,949
1033,04/14/2022,120,950
1034,04/14/2022,55,675
1035,04/14/2022,150,861
1036,04/15/2022,885,951
1037,04/15/2022,30,952
1038,04/15/2022,90,953
1039,04/15/2022,1155,50
1040,04/16/2022,175,954
1041,04/16/2022,315,955
1042,04/16/2022,1080,956
1043,04/16/2022,900,957
1044,04/16/2022,205,958
1045,04/16/2022,1815,959
1046,04/16/2022,270,960
1047,04/16/2022,455,961
1048,04/16/2022,60,962
1049,04/16/2022,390,963
1050,04/16/2022,1215,964
1051,04/16/2022,280,232
1052,04/16/2022,880,234
1053,04/16/2022,325,301
1054,04/17/2022,305,965
1055,04/17/2022,1240,966
